date,symbol,eps,revenue_ttm,pe_ratio,accumulateddepreciationamortizationppe,beta,book_value,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,dividend_per_share,dividend_yield,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,forward_pe,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,peg_ratio,price_to_book,price_to_sales_ttm,profit_margin,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,trailing_pe,treasurystock,week_52_high,week_52_low
2025-12-28,SRE,3.25,13711000000.0,27.26,-8947000000,0.733,47.74,None,904000000,904000000,2409000000,499892000,None,7070000000,7070000000,1088000000,None,None,1312000000,None,None,626000000,2.555,0.0288,-0.882,0.19,1202000000,1828000000,0.92,2013-12-31,17.33,1024000000,5667000000.0,4442000000,947000000,34000000,426000000,426000000,None,310000000,None,287000000,None,None,155000000,None,2623000000,913000000,None,None,None,0.145,3380000000,1062000000,1494000000,1371000000,None,3920000000,None,1.904,1.857,4.218,0.158,25460000000,2025-11-05,quarterly,1.11,USD,pre-market,None,8827000000,0.0185,0.0677,0.135,21.15,None,12945000000,2090000000,22000000,81.2,91.17,20.6522,37244000000,3997000000,4369000000,25394000000,33247000000,21025000000,11512000000,11008000000,27.26,0,95.03,60.49
2025-12-28,SRE,3.25,13711000000.0,27.26,-8810000000,0.733,47.74,None,1061000000,1061000000,2424000000,498518000,None,7070000000,7070000000,859000000,None,None,1176000000,None,None,626000000,2.555,0.0288,-0.882,0.19,1202000000,1828000000,0.92,2013-09-30,17.33,1045000000,5667000000.0,4442000000,947000000,34000000,428000000,428000000,None,310000000,None,463000000,None,None,145000000,None,2545000000,913000000,None,None,None,0.145,3380000000,1062000000,1206000000,1553000000,None,4628000000,None,1.904,1.857,4.218,0.158,24763000000,2025-11-05,quarterly,1.11,USD,pre-market,None,8700000000,0.0185,0.0677,0.135,21.15,None,12441000000,1963000000,24000000,81.2,91.17,20.6522,36901000000,3712000000,4530000000,25147000000,33189000000,20617000000,11512000000,10929000000,27.26,0,95.03,60.49
2025-12-28,SRE,3.25,13711000000.0,27.26,None,0.733,47.74,None,954000000,954000000,2366000000,500000000,None,7070000000,7070000000,959000000,None,None,1454000000,None,None,626000000,2.555,0.0288,-0.882,0.19,1202000000,1828000000,0.92,2013-06-30,17.33,1042000000,5667000000.0,4442000000,947000000,34000000,431000000,431000000,None,310000000,None,357000000,None,None,10530000000,None,None,913000000,None,None,None,0.145,3380000000,1062000000,896000000,1574000000,None,None,None,1.904,1.857,4.218,0.158,25171000000,2025-11-05,quarterly,1.11,USD,pre-market,None,8557000000,0.0185,0.0677,0.135,21.15,None,12580000000,2050000000,26000000,81.2,91.17,20.6522,37020000000,3661000000,4725000000,25393000000,33359000000,20668000000,11512000000,10803000000,27.26,0,95.03,60.49
2025-12-28,SRE,3.25,13711000000.0,27.26,None,0.733,47.74,None,1471000000,1471000000,2334000000,495068000,None,7070000000,7070000000,874000000,None,None,1638000000,None,None,626000000,2.555,0.0288,-0.882,0.19,1202000000,1828000000,0.92,2013-03-31,17.33,1113000000,5667000000.0,4442000000,947000000,34000000,434000000,434000000,None,310000000,None,270000000,None,None,10680000000,None,None,913000000,None,None,None,0.145,3380000000,1062000000,744000000,2030000000,None,None,None,1.904,1.857,4.218,0.158,25458000000,2025-11-05,quarterly,1.11,USD,pre-market,None,8466000000,0.0185,0.0677,0.135,21.15,None,12823000000,2143000000,15000000,81.2,91.17,20.6522,37273000000,4123000000,5189000000,25933000000,33150000000,20744000000,11512000000,10522000000,27.26,0,95.03,60.49
2025-12-28,SRE,3.25,13711000000.0,27.26,None,0.733,47.74,None,475000000,475000000,2217000000,495140000,None,7070000000,7070000000,976000000,None,None,1613000000,None,None,626000000,2.555,0.0288,-0.882,0.19,1202000000,1828000000,0.92,2012-12-31,17.33,1111000000,5667000000.0,4442000000,947000000,34000000,436000000,436000000,None,310000000,None,408000000,None,None,11621000000,None,None,913000000,None,None,None,0.145,3380000000,1062000000,1199000000,1842000000,None,None,None,1.904,1.857,4.218,0.158,25191000000,2025-11-05,quarterly,1.11,USD,pre-market,None,8441000000,0.0185,0.0677,0.135,21.15,None,12892000000,1271000000,15000000,81.2,91.17,20.6522,36499000000,3695000000,4258000000,25737000000,32804000000,21479000000,11512000000,10282000000,27.26,0,95.03,60.49
2025-12-28,SRE,3.25,13711000000.0,27.26,None,0.733,47.74,None,530000000,530000000,2178000000,491604000,None,7070000000,7070000000,1096000000,None,None,1453000000,None,None,626000000,2.555,0.0288,-0.882,0.19,1202000000,1828000000,0.92,2012-09-30,17.33,1109000000,5667000000.0,4442000000,947000000,34000000,441000000,441000000,None,310000000,None,398000000,None,None,11193000000,None,None,913000000,None,None,None,0.145,3380000000,1062000000,697000000,1810000000,None,None,None,1.904,1.857,4.218,0.158,24990000000,2025-11-05,quarterly,1.11,USD,pre-market,None,8293000000,0.0185,0.0677,0.135,21.15,None,12486000000,1293000000,14000000,81.2,91.17,20.6522,35390000000,3078000000,4349000000,24815000000,32312000000,20545000000,11512000000,10471000000,27.26,0,95.03,60.49
2025-12-28,SRE,3.25,13711000000.0,27.26,None,0.733,47.74,None,221000000,221000000,-79000000,246260000,None,7070000000,7070000000,1012000000,None,None,1022000000,None,None,626000000,2.555,0.0288,-0.882,0.19,1202000000,1828000000,0.92,2012-06-30,17.33,1067000000,5667000000.0,4442000000,947000000,34000000,441000000,441000000,None,310000000,None,249000000,None,None,10315000000,None,None,913000000,None,None,None,0.145,3380000000,1062000000,548000000,1866000000,None,None,None,1.904,1.857,4.218,0.158,24597000000,2025-11-05,quarterly,1.11,USD,pre-market,None,2611000000,0.0185,0.0677,0.135,21.15,None,11726000000,1411000000,21000000,81.2,91.17,20.6522,34202000000,2040000000,4434000000,23909000000,32162000000,19475000000,11512000000,9879000000,27.26,0,95.03,60.49
2025-12-28,SRE,3.25,13711000000.0,27.26,None,0.733,47.74,None,404000000,404000000,-59000000,243761000,None,7070000000,7070000000,1013000000,None,None,1244000000,None,None,626000000,2.555,0.0288,-0.882,0.19,1202000000,1828000000,0.92,2012-03-31,17.33,1071000000,5667000000.0,4442000000,947000000,34000000,443000000,443000000,None,310000000,None,222000000,None,None,10180000000,None,None,913000000,None,None,None,0.145,3380000000,1062000000,428000000,2127000000,None,None,None,1.904,1.857,4.218,0.158,24076000000,2025-11-05,quarterly,1.11,USD,pre-market,None,8254000000,0.0185,0.0677,0.135,21.15,None,11319000000,1139000000,23000000,81.2,91.17,20.6522,34045000000,2298000000,4480000000,23675000000,31747000000,19195000000,11512000000,9972000000,27.26,0,95.03,60.49
2025-12-28,SRE,3.25,13711000000.0,27.26,None,0.733,47.74,None,252000000,252000000,2104000000,240566000,None,7070000000,7070000000,983000000,None,None,1355000000,None,None,626000000,2.555,0.0288,-0.882,0.19,1202000000,1828000000,0.92,2011-12-31,17.33,1036000000,5667000000.0,4442000000,947000000,34000000,448000000,448000000,None,310000000,None,346000000,None,None,10078000000,None,None,913000000,None,None,None,0.145,3380000000,1062000000,379000000,2237000000,None,None,None,1.904,1.857,4.218,0.158,23572000000,2025-11-05,quarterly,1.11,USD,pre-market,None,8225000000,0.0185,0.0677,0.135,21.15,None,10863000000,785000000,-691000000,81.2,91.17,20.6522,33249000000,2332000000,4152000000,22992000000,30917000000,18840000000,11512000000,9838000000,27.26,None,95.03,60.49
2025-12-28,SRE,3.25,13711000000.0,27.26,None,0.733,47.74,None,657000000,657000000,-79000000,241880000,None,7070000000,7070000000,1008000000,None,None,1398000000,None,None,626000000,2.555,0.0288,-0.882,0.19,1202000000,1828000000,0.92,2011-09-30,17.33,1013000000,5667000000.0,4442000000,947000000,34000000,448000000,448000000,None,310000000,None,369000000,None,None,10033000000,None,None,913000000,None,None,None,0.145,3380000000,1062000000,514000000,2072000000,None,None,None,1.904,1.857,4.218,0.158,22703000000,2025-11-05,quarterly,1.11,USD,pre-market,None,8048000000,0.0185,0.0677,0.135,21.15,None,10811000000,778000000,133000000,81.2,91.17,20.6522,32616000000,2938000000,3995000000,22632000000,29678000000,18637000000,11512000000,9630000000,27.26,0,95.03,60.49
2025-12-28,SRE,3.25,13711000000.0,27.26,None,0.733,47.74,None,392000000,392000000,-79000000,240761000,None,7070000000,7070000000,915000000,None,None,1419000000,None,None,626000000,2.555,0.0288,-0.882,0.19,1202000000,1828000000,0.92,2011-06-30,17.33,1059000000,5667000000.0,4442000000,947000000,34000000,450000000,450000000,None,310000000,None,211000000,None,None,9648000000,None,None,913000000,None,None,None,0.145,3380000000,1062000000,529000000,1928000000,None,None,None,1.904,1.857,4.218,0.158,22156000000,2025-11-05,quarterly,1.11,USD,pre-market,None,7868000000,0.0185,0.0677,0.135,21.15,None,10245000000,597000000,188000000,81.2,91.17,20.6522,31836000000,2551000000,3575000000,21864000000,29285000000,18289000000,11512000000,9579000000,27.26,0,95.03,60.49
2025-12-28,SRE,3.25,13711000000.0,27.26,None,0.733,47.74,None,1219000000,1219000000,2052000000,241903000,None,7070000000,7070000000,709000000,None,None,1336000000,None,None,626000000,2.555,0.0288,-0.882,0.19,1202000000,1828000000,0.92,2011-03-31,17.33,0,5667000000.0,4442000000,947000000,34000000,1336000000,1336000000,None,310000000,None,176000000,None,None,9174000000,None,None,913000000,None,None,None,0.145,3380000000,1062000000,695000000,2159000000,None,None,None,1.904,1.857,4.218,0.158,20200000000,2025-11-05,quarterly,1.11,USD,pre-market,None,7472000000,0.0185,0.0677,0.135,21.15,None,9829000000,655000000,318000000,81.2,91.17,20.6522,30696000000,3426000000,3654000000,21293000000,27270000000,17639000000,11512000000,9186000000,27.26,0,95.03,60.49
2025-12-28,SRE,3.25,13711000000.0,27.26,None,0.733,47.74,None,912000000,912000000,2028000000,240128000,None,7070000000,7070000000,755000000,None,None,1614000000,None,None,626000000,2.555,0.0288,-0.882,0.19,1202000000,1828000000,0.92,2010-12-31,17.33,87000000,5667000000.0,4442000000,947000000,34000000,453000000,453000000,None,310000000,None,258000000,None,None,8980000000,None,None,913000000,None,None,None,0.145,3380000000,1062000000,569000000,2395000000,None,None,None,1.904,1.857,4.218,0.158,19876000000,2025-11-05,quarterly,1.11,USD,pre-market,None,7329000000,0.0185,0.0677,0.135,21.15,None,9487000000,507000000,131000000,81.2,91.17,20.6522,30283000000,3353000000,3786000000,21045000000,26930000000,17259000000,11512000000,9027000000,27.26,0,95.03,60.49
2025-12-28,SRE,3.25,13711000000.0,27.26,None,0.733,47.74,None,547000000,547000000,-79000000,249811000,None,7070000000,7070000000,702000000,None,None,1268000000,None,None,626000000,2.555,0.0288,-0.882,0.19,1202000000,1828000000,0.92,2010-09-30,17.33,0,5667000000.0,4442000000,947000000,34000000,1268000000,1268000000,None,310000000,None,296000000,None,None,8032000000,None,None,913000000,None,None,None,0.145,3380000000,1062000000,384000000,2055000000,None,None,None,1.904,1.857,4.218,0.158,19221000000,2025-11-05,quarterly,1.11,USD,pre-market,None,7143000000,0.0185,0.0677,0.135,21.15,None,8919000000,887000000,4000000,81.2,91.17,20.6522,28949000000,2495000000,3777000000,19942000000,26454000000,16165000000,11512000000,8802000000,27.26,0,95.03,60.49
2025-12-28,SRE,3.25,13711000000.0,27.26,None,0.733,47.74,None,188000000,188000000,-79000000,249727000,None,7070000000,7070000000,649000000,None,None,1196000000,None,None,626000000,2.555,0.0288,-0.882,0.19,1202000000,1828000000,0.92,2010-06-30,17.33,0,5667000000.0,4442000000,947000000,34000000,1196000000,1196000000,None,310000000,None,151000000,None,None,7562000000,None,None,913000000,None,None,None,0.145,3380000000,1062000000,338000000,2034000000,None,None,None,1.904,1.857,4.218,0.158,18924000000,2025-11-05,quarterly,1.11,USD,pre-market,None,7106000000,0.0185,0.0677,0.135,21.15,None,8792000000,1230000000,3000000,81.2,91.17,20.6522,29086000000,1873000000,4051000000,19676000000,27213000000,15625000000,11512000000,9190000000,27.26,0,95.03,60.49
2025-12-28,SRE,3.25,13711000000.0,27.26,None,0.733,47.74,None,222000000,222000000,21000000,500746000,None,7070000000,7070000000,669000000,None,None,1357000000,None,None,626000000,2.555,0.0288,-0.882,0.19,1202000000,1828000000,0.92,2010-03-31,17.33,0,5667000000.0,4442000000,947000000,34000000,1357000000,1357000000,None,310000000,None,160000000,None,None,7198000000,None,None,913000000,None,None,None,0.145,3380000000,1062000000,368000000,2186000000,None,None,None,1.904,1.857,4.218,0.158,18490000000,2025-11-05,quarterly,1.11,USD,pre-market,None,6981000000,0.0185,0.0677,0.135,21.15,None,8437000000,1239000000,85000000,81.2,91.17,20.6522,28772000000,2107000000,4238000000,19477000000,26665000000,15239000000,11512000000,9160000000,27.26,0,95.03,60.49
2025-12-28,SRE,3.25,13711000000.0,27.26,None,0.733,47.74,None,110000000,110000000,2405000000,246083000,None,7070000000,7070000000,522000000,None,None,1665000000,None,None,626000000,2.555,0.0288,-0.882,0.19,1202000000,1828000000,0.92,2009-12-31,17.33,68000000,5667000000.0,4442000000,947000000,34000000,1665000000,1665000000,None,310000000,None,197000000,None,None,7462000000,None,None,913000000,None,None,None,0.145,3380000000,1062000000,323000000,2030000000,None,None,None,1.904,1.857,4.218,0.158,18281000000,2025-11-05,quarterly,1.11,USD,pre-market,None,6971000000,0.0185,0.0677,0.135,21.15,None,8651000000,1191000000,35000000,81.2,91.17,20.6522,28512000000,2295000000,3888000000,19261000000,26217000000,15373000000,11512000000,9007000000,27.26,0,95.03,60.49
2025-12-28,SRE,3.25,13711000000.0,27.26,None,0.733,47.74,None,756000000,756000000,-79000000,496922000,None,7070000000,7070000000,581000000,None,None,1168000000,None,None,626000000,2.555,0.0288,-0.882,0.19,1202000000,1828000000,0.92,2009-09-30,17.33,0,5667000000.0,4442000000,947000000,34000000,527000000,527000000,None,310000000,None,296000000,None,None,6947000000,None,None,913000000,None,None,None,0.145,3380000000,1062000000,476000000,2111000000,None,None,None,1.904,1.857,4.218,0.158,17772000000,2025-11-05,quarterly,1.11,USD,pre-market,None,6779000000,0.0185,0.0677,0.135,21.15,None,8318000000,1473000000,27000000,81.2,91.17,20.6522,28395000000,2696000000,4310000000,19412000000,25699000000,15102000000,11512000000,8745000000,27.26,0,95.03,60.49
2025-12-28,SRE,3.25,13711000000.0,27.26,None,0.733,47.74,None,818000000,818000000,2328000000,494180000,None,7070000000,7070000000,616000000,None,None,1790000000,None,None,626000000,2.555,0.0288,-0.882,0.19,1202000000,1828000000,0.92,2009-06-30,17.33,0,5667000000.0,4442000000,947000000,34000000,1790000000,1790000000,None,310000000,None,169000000,None,None,6825000000,None,None,913000000,None,None,None,0.145,3380000000,1062000000,547000000,2673000000,None,None,None,1.904,1.857,4.218,0.158,17413000000,2025-11-05,quarterly,1.11,USD,pre-market,None,6559000000,0.0185,0.0677,0.135,21.15,None,7638000000,915000000,27000000,81.2,91.17,20.6522,27922000000,3324000000,4353000000,19190000000,24598000000,14837000000,11512000000,8477000000,27.26,0,95.03,60.49
2025-12-28,SRE,3.25,13711000000.0,27.26,None,0.733,47.74,None,720000000,720000000,-79000000,245017000,None,7070000000,7070000000,622000000,None,None,1784000000,None,None,626000000,2.555,0.0288,-0.882,0.19,1202000000,1828000000,0.92,2009-03-31,17.33,None,5667000000.0,4442000000,947000000,34000000,1784000000,1784000000,None,310000000,None,150000000,None,None,6146000000,None,None,913000000,None,None,None,0.145,3380000000,1062000000,497000000,2772000000,None,None,None,1.904,1.857,4.218,0.158,17208000000,2025-11-05,quarterly,1.11,USD,pre-market,None,6456000000,0.0185,0.0677,0.135,21.15,None,7391000000,1347000000,176000000,81.2,91.17,20.6522,27334000000,3327000000,4900000000,18821000000,24007000000,13921000000,11512000000,8247000000,27.26,None,95.03,60.49
2025-12-28,SRE,3.25,13711000000.0,27.26,None,0.733,47.74,None,331000000,331000000,2247000000,241766000,None,7070000000,7070000000,856000000,None,None,1180000000,None,None,626000000,2.555,0.0288,-0.882,0.19,1202000000,1828000000,0.92,2008-12-31,17.33,73000000,5667000000.0,4442000000,947000000,34000000,466000000,466000000,None,310000000,None,320000000,None,None,6646000000,None,None,913000000,None,None,None,0.145,3380000000,1062000000,469000000,1673000000,None,None,None,1.904,1.857,4.218,0.158,16865000000,2025-11-05,quarterly,1.11,USD,pre-market,None,6235000000,0.0185,0.0677,0.135,21.15,None,7457000000,913000000,176000000,81.2,91.17,20.6522,26400000000,2476000000,3612000000,18012000000,23924000000,14400000000,11512000000,7969000000,27.26,None,95.03,60.49
2025-12-28,SRE,3.25,13711000000.0,27.26,None,0.733,47.74,None,198000000,198000000,2265000000,247904000,None,7070000000,7070000000,743000000,None,None,985000000,None,None,626000000,2.555,0.0288,-0.882,0.19,1202000000,1828000000,0.92,2008-09-30,17.33,None,5667000000.0,4442000000,947000000,34000000,None,None,None,310000000,None,461000000,None,None,5966000000,None,None,913000000,None,None,None,0.145,3380000000,1062000000,926000000,1771000000,None,None,None,1.904,1.857,4.218,0.158,15814000000,2025-11-05,quarterly,1.11,USD,pre-market,None,6001000000,0.0185,0.0677,0.135,21.15,None,6485000000,621000000,413000000,81.2,91.17,20.6522,23849000000,2570000000,3135000000,15747000000,21279000000,7632000000,11512000000,7898000000,27.26,None,95.03,60.49
2025-12-28,SRE,3.25,13711000000.0,27.26,None,0.733,47.74,None,230000000,230000000,2240000000,249677000,None,7070000000,7070000000,879000000,None,None,997000000,None,None,626000000,2.555,0.0288,-0.882,0.19,1202000000,1828000000,0.92,2008-06-30,17.33,None,5667000000.0,4442000000,947000000,34000000,None,None,None,310000000,None,125000000,None,None,4911000000,None,None,913000000,None,None,None,0.145,3380000000,1062000000,1158000000,2266000000,None,None,None,1.904,1.857,4.218,0.158,15571000000,2025-11-05,quarterly,1.11,USD,pre-market,None,5780000000,0.0185,0.0677,0.135,21.15,None,5940000000,1131000000,413000000,81.2,91.17,20.6522,23755000000,2510000000,4276000000,15863000000,21245000000,6494000000,11512000000,7683000000,27.26,None,95.03,60.49
2025-12-28,SRE,3.25,13711000000.0,27.26,None,0.733,47.74,None,806000000,806000000,3219000000,262671000,None,7070000000,7070000000,3218000000,None,None,3978000000,None,None,626000000,2.555,0.0288,-0.882,0.19,1202000000,1828000000,0.92,2008-03-31,17.33,None,5667000000.0,4442000000,947000000,34000000,None,None,None,310000000,None,103000000,None,None,4691000000,None,None,913000000,None,None,None,0.145,3380000000,1062000000,5583000000,4975000000,None,None,None,1.904,1.857,4.218,0.158,15288000000,2025-11-05,quarterly,1.11,USD,pre-market,None,5622000000,0.0185,0.0677,0.135,21.15,None,6242000000,1653000000,413000000,81.2,91.17,20.6522,29854000000,10470000000,9924000000,21126000000,19384000000,6069000000,11512000000,8577000000,27.26,None,95.03,60.49
2025-12-28,SRE,3.25,13711000000.0,27.26,None,0.733,47.74,None,668000000,668000000,3176000000,258624000,None,7070000000,7070000000,3828000000,None,None,3892000000,None,None,626000000,2.555,0.0288,-0.882,0.19,1202000000,1828000000,0.92,2007-12-31,17.33,170000000,5667000000.0,4442000000,947000000,34000000,9000000,9000000,None,310000000,None,224000000,None,None,4655000000,None,None,913000000,None,None,None,0.145,3380000000,1062000000,5249000000,4832000000,None,None,None,1.904,1.857,4.218,0.158,14884000000,2025-11-05,quarterly,1.11,USD,pre-market,None,5464000000,0.0185,0.0677,0.135,21.15,None,5624000000,1071000000,1000000,81.2,91.17,20.6522,28717000000,9964000000,10394000000,20051000000,18753000000,11031000000,11512000000,8339000000,27.26,None,95.03,60.49
2025-12-28,SRE,3.25,13711000000.0,27.26,None,0.733,47.74,None,1073000000,1073000000,-156000000,528558000,None,7070000000,7070000000,3947000000,None,None,3393000000,None,None,626000000,2.555,0.0288,-0.882,0.19,1202000000,1828000000,0.92,2007-09-30,17.33,None,5667000000.0,4442000000,947000000,34000000,None,None,None,310000000,None,325000000,None,None,4604000000,None,None,913000000,None,None,None,0.145,3380000000,1062000000,6339000000,4671000000,None,None,None,1.904,1.857,4.218,0.158,14329000000,2025-11-05,quarterly,1.11,USD,pre-market,None,5256000000,0.0185,0.0677,0.135,21.15,None,5715000000,1213000000,1000000,81.2,91.17,20.6522,29302000000,11130000000,9831000000,21057000000,18172000000,6047000000,11512000000,8080000000,27.26,None,95.03,60.49
2025-12-28,SRE,3.25,13711000000.0,27.26,None,0.733,47.74,None,1353000000,1353000000,-156000000,264963000,None,7070000000,7070000000,3849000000,None,None,3028000000,None,None,626000000,2.555,0.0288,-0.882,0.19,1202000000,1828000000,0.92,2007-06-30,17.33,None,5667000000.0,4442000000,947000000,34000000,None,None,None,310000000,None,167000000,None,None,4321000000,None,None,913000000,None,None,None,0.145,3380000000,1062000000,6040000000,4623000000,None,None,None,1.904,1.857,4.218,0.158,14050000000,2025-11-05,quarterly,1.11,USD,pre-market,None,5032000000,0.0185,0.0677,0.135,21.15,None,5186000000,967000000,1000000,81.2,91.17,20.6522,28477000000,10588000000,9467000000,20312000000,17889000000,5660000000,11512000000,7989000000,27.26,None,95.03,60.49
2025-12-28,SRE,3.25,13711000000.0,27.26,None,0.733,47.74,None,1659000000,1659000000,-155000000,527992000,None,7070000000,7070000000,3782000000,None,None,3369000000,None,None,626000000,2.555,0.0288,-0.882,0.19,1202000000,1828000000,0.92,2007-03-31,17.33,None,5667000000.0,4442000000,947000000,34000000,None,None,None,310000000,None,111000000,None,None,4682000000,None,None,913000000,None,None,None,0.145,3380000000,1062000000,5592000000,5203000000,None,None,None,1.904,1.857,4.218,0.158,13486000000,2025-11-05,quarterly,1.11,USD,pre-market,None,4837000000,0.0185,0.0677,0.135,21.15,None,4621000000,101000000,1000000,81.2,91.17,20.6522,28024000000,10731000000,9200000000,20315000000,17293000000,5474000000,11512000000,7709000000,27.26,None,95.03,60.49
2025-12-28,SRE,3.25,13711000000.0,27.26,None,0.733,47.74,None,924000000,924000000,3245000000,259459000,None,7070000000,7070000000,1587000000,None,None,4082000000,None,None,626000000,2.555,0.0288,-0.882,0.19,1202000000,1828000000,0.92,2006-12-31,17.33,170000000,5667000000.0,4442000000,947000000,34000000,170000000,170000000,None,310000000,None,215000000,None,None,4687000000,None,None,913000000,None,None,None,0.145,3380000000,1062000000,6795000000,7376000000,None,None,None,1.904,1.857,4.218,0.158,13175000000,2025-11-05,quarterly,1.11,USD,pre-market,None,4681000000,0.0185,0.0677,0.135,21.15,None,5458000000,933000000,4000000,81.2,91.17,20.6522,28949000000,12016000000,10349000000,21438000000,16933000000,600000000,11512000000,7511000000,27.26,None,95.03,60.49
2025-12-28,SRE,3.25,13711000000.0,27.26,None,0.733,47.74,None,1501000000,1501000000,-153000000,262102000,None,7070000000,7070000000,4448000000,None,None,3499000000,None,None,626000000,2.555,0.0288,-0.882,0.19,1202000000,1828000000,0.92,2006-09-30,17.33,None,5667000000.0,4442000000,947000000,34000000,None,None,None,310000000,None,300000000,None,None,4578000000,None,None,913000000,None,None,None,0.145,3380000000,1062000000,7435000000,4963000000,None,None,None,1.904,1.857,4.218,0.158,12680000000,2025-11-05,quarterly,1.11,USD,pre-market,None,4635000000,0.0185,0.0677,0.135,21.15,None,5669000000,1253000000,165000000,81.2,91.17,20.6522,29046000000,12735000000,10796000000,21570000000,16311000000,5793000000,11512000000,7476000000,27.26,None,95.03,60.49
2025-12-28,SRE,3.25,13711000000.0,27.26,None,0.733,47.74,None,721000000,721000000,3157000000,520640000,None,7070000000,7070000000,3871000000,None,None,3376000000,None,None,626000000,2.555,0.0288,-0.882,0.19,1202000000,1828000000,0.92,2006-06-30,17.33,None,5667000000.0,4442000000,947000000,34000000,None,None,None,310000000,None,136000000,None,None,4414000000,None,None,913000000,None,None,None,0.145,3380000000,1062000000,6999000000,4784000000,None,None,None,1.904,1.857,4.218,0.158,12385000000,2025-11-05,quarterly,1.11,USD,pre-market,None,4060000000,0.0185,0.0677,0.135,21.15,None,5470000000,1056000000,4000000,81.2,91.17,20.6522,27287000000,11232000000,9829000000,20460000000,16055000000,5827000000,11512000000,6827000000,27.26,None,95.03,60.49
2025-12-28,SRE,3.25,13711000000.0,27.26,None,0.733,47.74,None,650000000,650000000,3093000000,518502000,None,7070000000,7070000000,4286000000,None,None,3940000000,None,None,626000000,2.555,0.0288,-0.882,0.19,1202000000,1828000000,0.92,2006-03-31,17.33,None,5667000000.0,4442000000,947000000,34000000,None,None,None,310000000,None,98000000,None,None,4940000000,None,None,913000000,None,None,None,0.145,3380000000,1062000000,7400000000,5473000000,None,None,None,1.904,1.857,4.218,0.158,12169000000,2025-11-05,quarterly,1.11,USD,pre-market,None,3765000000,0.0185,0.0677,0.135,21.15,None,5540000000,762000000,4000000,81.2,91.17,20.6522,28050000000,12088000000,10716000000,21567000000,15962000000,6062000000,11512000000,6483000000,27.26,None,95.03,60.49
2025-12-28,SRE,3.25,13711000000.0,27.26,None,0.733,47.74,None,772000000,772000000,2958000000,254257000,None,7070000000,7070000000,1394000000,None,None,4515000000,None,None,626000000,2.555,0.0288,-0.882,0.19,1202000000,1828000000,0.92,2005-12-31,17.33,None,5667000000.0,4442000000,947000000,34000000,None,None,None,310000000,None,212000000,None,None,4985000000,None,None,913000000,None,None,None,0.145,3380000000,1062000000,8326000000,9194000000,None,None,None,1.904,1.857,4.218,0.158,12101000000,2025-11-05,quarterly,1.11,USD,pre-market,None,3588000000,0.0185,0.0677,0.135,21.15,None,5885000000,1141000000,9000000,81.2,91.17,20.6522,29213000000,13318000000,12253000000,23053000000,15419000000,5133000000,11512000000,6160000000,27.26,None,95.03,60.49
2025-12-28,SRE,3.25,13711000000.0,27.26,None,0.733,47.74,None,503000000,503000000,2952000000,257370000,None,7070000000,7070000000,1088000000,None,None,800000000,None,None,626000000,2.555,0.0288,-0.882,0.19,1202000000,1828000000,0.92,2005-09-30,17.33,None,5667000000.0,4442000000,947000000,34000000,None,None,None,310000000,None,240000000,None,None,4508000000,None,None,913000000,None,None,None,0.145,3380000000,1062000000,11925000000,11652000000,None,None,None,1.904,1.857,4.218,0.158,11780000000,2025-11-05,quarterly,1.11,USD,pre-market,None,3308000000,0.0185,0.0677,0.135,21.15,None,4651000000,305000000,12000000,81.2,91.17,20.6522,28979000000,13468000000,13120000000,23102000000,15511000000,5529000000,11512000000,5877000000,27.26,None,95.03,60.49
