date,symbol,eps,revenue_ttm,pe_ratio,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciationdepletionandamortization,dividend_per_share,dividend_yield,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,estimated_eps,fiscaldateending,forward_pe,goodwill,gross_profit_ttm,intangibleassets,intangibleassetsexcludinggoodwill,inventory,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,operating_margin_ttm,operatingcashflow,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,peg_ratio,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalshareholderequity,trailing_pe,treasurystock,week_52_high,week_52_low
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,,None,7107000000,7107000000,,,,,,,,,8000000,770704096,2023000000,None,None,14490000000,None,,2.225,0.0275,,,,-0.326,0.09,2.28,2006-12-31,8.07,4897000000,17451000000.0,4897000000,4897000000,7000000,None,13759000000,None,None,,0.0701,,498512000000,47441000000,None,None,,,,,0.651,1.845,0.742,,,,,,,,0.0534,,779000000,2025-11-05,annual,2.37,USD,post-market,16574000000,0.0044,0.128,-0.059,106.16,14358000000,1449000000,2709000000,78.55,78.56,3.9474,527715000000,522818000000,52378000000,493917000000,4897000000,492468000000,33798000000,15.12,-1357000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,,None,4018000000,4018000000,,,,,,,,,8000000,755032468,917000000,None,None,12186000000,None,,2.225,0.0275,,,,-0.326,0.09,2.28,2005-12-31,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,,0.0701,,None,34515000000,None,None,,,,,0.651,1.845,0.742,,,,,,,,0.0534,,793000000,2025-11-05,annual,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,0,None,4018000000,4018000000,-508000000,-5018000000,None,None,None,None,None,None,8000000,755032468,917000000,None,None,12186000000,None,None,2.225,0.0275,444000000,444000000,None,-0.326,0.09,2.28,2025-09-30,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,896000000,0.0701,3567000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,-502000000,None,0.0534,None,793000000,2025-11-05,quarterly,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,0,None,4018000000,4018000000,1449000000,-2981000000,None,None,None,None,None,None,8000000,755032468,917000000,None,None,12186000000,None,None,2.225,0.0275,413000000,413000000,None,-0.326,0.09,2.28,2025-06-30,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,729000000,0.0701,2187000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,-510000000,None,0.0534,None,793000000,2025-11-05,quarterly,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,0,None,4018000000,4018000000,220000000,-3322000000,None,None,None,None,None,None,8000000,755032468,917000000,None,None,12186000000,None,None,2.225,0.0275,440000000,440000000,None,-0.326,0.09,2.28,2025-03-31,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,945000000,0.0701,4262000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,-1411000000,None,0.0534,None,793000000,2025-11-05,quarterly,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,0,None,4018000000,4018000000,-519000000,-5364000000,None,None,None,None,None,None,8000000,755032468,917000000,None,None,12186000000,None,623000000,2.225,0.0275,410000000,410000000,None,-0.326,0.09,2.28,2024-12-31,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,1271000000,0.0701,5129000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,-406000000,None,0.0534,None,793000000,2025-11-05,quarterly,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,0,None,4018000000,4018000000,-1146000000,-2162000000,None,None,None,None,None,None,8000000,755032468,917000000,None,None,12186000000,None,-59000000,2.225,0.0275,450000000,450000000,None,-0.326,0.09,2.28,2024-09-30,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,1342000000,0.0701,4169000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,-774000000,None,0.0534,None,793000000,2025-11-05,quarterly,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,0,None,4018000000,4018000000,-1205000000,-1340000000,None,None,None,None,None,None,8000000,755032468,917000000,None,None,12186000000,None,30000000,2.225,0.0275,423000000,423000000,None,-0.326,0.09,2.28,2024-06-30,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,946000000,0.0701,3490000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,-855000000,None,0.0534,None,793000000,2025-11-05,quarterly,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,0,None,4018000000,4018000000,-261000000,-2627000000,None,None,None,None,None,None,8000000,755032468,917000000,None,None,12186000000,None,29000000,2.225,0.0275,444000000,444000000,None,-0.326,0.09,2.28,2024-03-31,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,867000000,0.0701,2328000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,-1172000000,None,0.0534,None,793000000,2025-11-05,quarterly,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,383000000,None,4018000000,4018000000,-176000000,576000000,None,None,None,None,None,None,8000000,755032468,917000000,None,None,12186000000,None,634000000,2.225,0.0275,419000000,419000000,None,-0.326,0.09,2.28,2023-12-31,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,607000000,0.0701,5721000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,-859000000,None,0.0534,None,793000000,2025-11-05,quarterly,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,423000000,None,4018000000,4018000000,-848000000,-10822000000,None,None,None,None,None,None,8000000,755032468,917000000,None,None,12186000000,None,26000000,2.225,0.0275,459000000,459000000,None,-0.326,0.09,2.28,2023-09-30,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,489000000,0.0701,3475000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,-792000000,None,0.0534,None,793000000,2025-11-05,quarterly,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,774000000,None,4018000000,4018000000,379000000,-6346000000,-2929000000,None,None,None,None,None,8000000,755032468,917000000,None,None,12186000000,None,26000000,2.225,0.0275,431000000,431000000,None,-0.326,0.09,2.28,2023-06-30,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,402000000,0.0701,3038000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,-672000000,None,0.0534,None,793000000,2025-11-05,quarterly,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,0,None,4018000000,4018000000,-2295000000,-1504000000,-1773000000,None,None,None,None,None,8000000,755032468,917000000,None,None,12186000000,None,26000000,2.225,0.0275,455000000,455000000,None,-0.326,0.09,2.28,2023-03-31,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,80000000,0.0701,2026000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,-780000000,None,0.0534,None,793000000,2025-11-05,quarterly,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,0,None,4018000000,4018000000,-4701000000,-197000000,-2364000000,None,None,None,None,-101000000,8000000,755032468,917000000,None,None,12186000000,None,-287000000,2.225,0.0275,422000000,422000000,None,-0.326,0.09,2.28,2022-12-31,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,1870000000,0.0701,2534000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,-596000000,None,0.0534,None,793000000,2025-11-05,quarterly,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,0,None,4018000000,4018000000,1743000000,-4112000000,1941000000,None,None,None,None,None,8000000,755032468,917000000,None,None,12186000000,None,29000000,2.225,0.0275,464000000,464000000,None,-0.326,0.09,2.28,2022-09-30,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,1162000000,0.0701,4310000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,-674000000,None,0.0534,None,793000000,2025-11-05,quarterly,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,0,None,4018000000,4018000000,-9088000000,2115000000,-2580000000,None,None,None,None,None,8000000,755032468,917000000,None,None,12186000000,None,31000000,2.225,0.0275,437000000,437000000,None,-0.326,0.09,2.28,2022-06-30,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,910000000,0.0701,4393000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,-1116000000,None,0.0534,None,793000000,2025-11-05,quarterly,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,0,None,4018000000,4018000000,1865000000,-426000000,3479000000,None,None,None,None,None,8000000,755032468,917000000,None,None,12186000000,None,28000000,2.225,0.0275,460000000,460000000,None,-0.326,0.09,2.28,2022-03-31,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,1634000000,0.0701,2040000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,-940000000,None,0.0534,None,793000000,2025-11-05,quarterly,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,1412000000,None,4018000000,4018000000,-1335000000,-2862000000,1143000000,None,None,None,None,378000000,8000000,755032468,917000000,None,None,12186000000,None,368000000,2.225,0.0275,434000000,434000000,None,-0.326,0.09,2.28,2021-12-31,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,1205000000,0.0701,5571000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,-1176000000,None,0.0534,None,793000000,2025-11-05,quarterly,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,113000000,None,4018000000,4018000000,-1108000000,-8280000000,-5882000000,None,None,None,None,None,8000000,755032468,917000000,None,None,12186000000,None,31000000,2.225,0.0275,476000000,476000000,None,-0.326,0.09,2.28,2021-09-30,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,1584000000,0.0701,3506000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,-1015000000,None,0.0534,None,793000000,2025-11-05,quarterly,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,2094000000,None,4018000000,4018000000,1632000000,1009000000,4895000000,None,None,None,None,None,8000000,755032468,917000000,None,None,12186000000,None,31000000,2.225,0.0275,456000000,456000000,None,-0.326,0.09,2.28,2021-06-30,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,3407000000,0.0701,2254000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,-1613000000,None,0.0534,None,793000000,2025-11-05,quarterly,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,741000000,None,4018000000,4018000000,-564000000,-1054000000,-122000000,None,None,None,None,None,8000000,755032468,917000000,None,None,12186000000,None,30000000,2.225,0.0275,476000000,476000000,None,-0.326,0.09,2.28,2021-03-31,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,358000000,0.0701,1496000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,-999000000,None,0.0534,None,793000000,2025-11-05,quarterly,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,1090000000,None,4018000000,4018000000,-6993000000,-2162000000,-4002000000,None,None,None,None,946000000,8000000,755032468,917000000,None,None,12186000000,None,320000000,2.225,0.0275,449000000,449000000,None,-0.326,0.09,2.28,2020-12-31,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,158000000,0.0701,5022000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,-1574000000,None,0.0534,None,793000000,2025-11-05,quarterly,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,331000000,None,4018000000,4018000000,2885000000,-6679000000,-1000000,None,None,None,None,None,8000000,755032468,917000000,None,None,12186000000,None,33000000,2.225,0.0275,478000000,478000000,None,-0.326,0.09,2.28,2020-09-30,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,706000000,0.0701,3793000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,-80000000,None,0.0534,None,793000000,2025-11-05,quarterly,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,1717000000,None,4018000000,4018000000,680000000,-1391000000,135000000,None,None,None,None,None,8000000,755032468,917000000,None,None,12186000000,None,31000000,2.225,0.0275,496000000,496000000,None,-0.326,0.09,2.28,2020-06-30,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,145000000,0.0701,846000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,-75000000,None,0.0534,None,793000000,2025-11-05,quarterly,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,1793000000,None,4018000000,4018000000,14157000000,-8337000000,7667000000,None,None,None,None,None,8000000,755032468,917000000,None,None,12186000000,None,28000000,2.225,0.0275,436000000,436000000,None,-0.326,0.09,2.28,2020-03-31,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,4398000000,0.0701,1847000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,-500000000,None,0.0534,None,793000000,2025-11-05,quarterly,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,1632000000,None,4018000000,4018000000,-1009000000,-7093000000,-2863000000,None,None,None,None,-506000000,8000000,755032468,917000000,None,None,12186000000,None,292000000,2.225,0.0275,463000000,463000000,None,-0.326,0.09,2.28,2019-12-31,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,593000000,0.0701,5320000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,-250000000,None,0.0534,None,793000000,2025-11-05,quarterly,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,1180000000,None,4018000000,4018000000,2327000000,-5351000000,1017000000,-105000000,None,None,None,None,8000000,755032468,917000000,None,None,12186000000,None,28000000,2.225,0.0275,445000000,445000000,None,-0.326,0.09,2.28,2019-09-30,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,2184000000,0.0701,4146000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,-785000000,None,0.0534,None,793000000,2025-11-05,quarterly,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,170000000,None,4018000000,4018000000,934000000,557000000,3929000000,51000000,None,None,None,None,8000000,755032468,917000000,None,None,12186000000,None,25000000,2.225,0.0275,476000000,476000000,None,-0.326,0.09,2.28,2019-06-30,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,1741000000,0.0701,2387000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,-750000000,None,0.0534,None,793000000,2025-11-05,quarterly,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,3011000000,None,4018000000,4018000000,2316000000,-5699000000,-1315000000,-4000000,None,None,None,None,8000000,755032468,917000000,None,None,12186000000,None,23000000,2.225,0.0275,437000000,437000000,None,-0.326,0.09,2.28,2019-03-31,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,1381000000,0.0701,2072000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,-500000000,None,0.0534,None,793000000,2025-11-05,quarterly,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,2910000000,None,4018000000,4018000000,-3332000000,5358000000,3331000000,4000000,None,None,None,-1930000000,8000000,755032468,917000000,None,None,12186000000,None,352000000,2.225,0.0275,472000000,472000000,None,-0.326,0.09,2.28,2018-12-31,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,2067000000,0.0701,-911000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,-1200000000,None,0.0534,None,793000000,2025-11-05,quarterly,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,2005000000,None,4018000000,4018000000,-1081000000,-6228000000,-3822000000,-46000000,0,None,None,None,8000000,755032468,917000000,None,None,12186000000,None,352000000,2.225,0.0275,451000000,451000000,None,-0.326,0.09,2.28,2018-09-30,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,912000000,0.0701,3533000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,-636000000,None,0.0534,None,793000000,2025-11-05,quarterly,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,67000000,None,4018000000,4018000000,1394000000,-4279000000,2385000000,-338000000,0,None,None,None,8000000,755032468,917000000,None,None,12186000000,None,352000000,2.225,0.0275,474000000,474000000,None,-0.326,0.09,2.28,2018-06-30,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,891000000,0.0701,5608000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,-1115000000,None,0.0534,None,793000000,2025-11-05,quarterly,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,2087000000,None,4018000000,4018000000,218000000,-485000000,1226000000,197000000,0,None,None,None,8000000,755032468,917000000,None,None,12186000000,None,352000000,2.225,0.0275,422000000,422000000,None,-0.326,0.09,2.28,2018-03-31,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,1253000000,0.0701,1296000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,-1041000000,None,0.0534,None,793000000,2025-11-05,quarterly,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,890000000,None,4018000000,4018000000,-2595000000,282000000,-322000000,-59000000,0,None,None,-1271000000,8000000,755032468,917000000,None,None,12186000000,None,545000000,2.225,0.0275,467000000,467000000,None,-0.326,0.09,2.28,2017-12-31,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,2378000000,0.0701,2486000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,-622000000,None,0.0534,None,793000000,2025-11-05,quarterly,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
