date,symbol,eps,revenue_ttm,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,peg_ratio,price_to_book,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,stockbasedcompensation,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,treasurystock,week_52_high,week_52_low
2026-04-16,DYN,-3.47,0.0,,1.285,5.89,,,,,,,,,,,,,,,None,397000,397000,,,,,,None,397000,,,,,0.0,0.0423,-42279000,-41882000,-0.7723,2022-09-30,,0.0,-397000,-41385000,-894000,,,None,903000,903000,,None,,,,,-41385000,-41385000,903000,None,0.0,,42279000,-42279000,,,,,None,,,,,0.19,3.171,,,,,,,,0.0,,,2026-02-26,quarterly,-0.73,USD,pre-market,34670000,,-0.312,-0.557,0.0,0.0,7609000,,,,15.86,17.27,,5.4771,,,,,,,0,,,25.0,7.59
2026-04-16,DYN,-3.47,0.0,,1.285,5.89,,,,,,,,,,,,,,,None,1642000,1642000,,,,,,None,460000,,,,,0.0,0.0423,-52755000,-52295000,-0.7723,2022-06-30,,0.0,-1642000,-52304000,-441000,,,None,441000,441000,,None,,,,,-52304000,-52304000,441000,None,0.0,,52755000,-52755000,,,,,None,,,,,0.19,3.171,,,,,,,,0.0,,,2026-02-26,quarterly,-0.73,USD,pre-market,46664000,,-0.312,-0.557,0.0,0.0,6091000,,,,15.86,17.27,,5.4771,,,,,,,0,,,25.0,7.59
2026-04-16,DYN,-3.47,0.0,,1.285,5.89,,,,,,,,,,,,,,,None,1466000,1466000,,,,,,None,425000,,,,,0.0,0.0423,-35783000,-35358000,-0.7723,2022-03-31,,0.0,-1466000,-35583000,-200000,,,None,230000,230000,,None,,,,,-35583000,-35583000,230000,None,0.0,,35783000,-35783000,,,,,None,,,,,0.19,3.171,,,,,,,,0.0,,,2026-02-26,quarterly,-0.73,USD,pre-market,28236000,,-0.312,-0.557,0.0,0.0,7547000,,,,15.86,17.27,,5.4771,,,,,,,0,,,25.0,7.59
2026-04-16,DYN,-3.47,0.0,,1.285,5.89,,,,,,,,,,,,,,,None,341000,341000,,,,,,None,341000,,,,,0.0,0.0423,-51786000,-51445000,-0.7723,2021-12-31,,0.0,-341000,-51786000,182000,,,None,182000,182000,,None,,,,,-51786000,-51786000,182000,None,0.0,,51960000,-51960000,,,,,None,,,,,0.19,3.171,,,,,,,,0.0,,,2026-02-26,quarterly,-0.73,USD,pre-market,42301000,,-0.312,-0.557,0.0,0.0,9659000,,,,15.86,17.27,,5.4771,,,,,,,0,,,25.0,7.59
2026-04-16,DYN,-3.47,0.0,,1.285,5.89,,,,,,,,,,,,,,,None,260000,260000,,,,,,None,260000,,,,,0.0,0.0423,-42766000,-42506000,-0.7723,2021-09-30,,0.0,-260000,-42582000,184000,,,None,184000,184000,,None,,,,,-42582000,-42582000,184000,None,0.0,,42766000,-42766000,,,,,None,,,,,0.19,3.171,,,,,,,,0.0,,,2026-02-26,quarterly,-0.73,USD,pre-market,36510000,,-0.312,-0.557,0.0,0.0,6256000,,,,15.86,17.27,,5.4771,,,,,,,0,,,25.0,7.59
2026-04-16,DYN,-3.47,0.0,,1.285,5.89,,,,,,,,,,,,,,,None,241000,241000,,,,,,None,249000,,,,,0.0,0.0423,-30165000,-29916000,-0.7723,2021-06-30,,0.0,-241000,-29955000,210000,,,None,210000,210000,,None,,,,,-29955000,-29955000,210000,None,0.0,,30165000,-30165000,,,,,None,,,,,0.19,3.171,,,,,,,,0.0,,,2026-02-26,quarterly,-0.73,USD,pre-market,23872000,,-0.312,-0.557,0.0,0.0,6293000,,,,15.86,17.27,,5.4771,,,,,,,0,,,25.0,7.59
2026-04-16,DYN,-3.47,0.0,,1.285,5.89,,,,,,,,,,,,,,,None,231000,231000,,,,,,None,238000,,,,,0.0,0.0423,-25134000,-24896000,-0.7723,2021-03-31,,0.0,-231000,-24968000,166000,,,None,166000,166000,,None,,,,,-24968000,-24968000,166000,None,0.0,,25134000,-25134000,,,,,None,,,,,0.19,3.171,,,,,,,,0.0,,,2026-02-26,quarterly,-0.73,USD,pre-market,18625000,,-0.312,-0.557,0.0,0.0,6509000,,,,15.86,17.27,,5.4771,,,,,,,0,,,25.0,7.59
2026-04-16,DYN,-3.47,0.0,,1.285,5.89,,,,,,,,,,,,,,,None,None,None,,,,,,None,217000,,,,,0.0,0.0423,-28567000,-28350000,-0.7723,2020-12-31,,0.0,None,-28648000,-217000,,,None,81000,32000,,None,,,,,-28649000,-28648000,-49000,None,0.0,,28600000,-28600000,,,,,None,,,,,0.19,3.171,,,,,,,,0.0,,,2026-02-26,quarterly,-0.73,USD,pre-market,22098000,,-0.312,-0.557,0.0,0.0,6501000,,,,15.86,17.27,,5.4771,,,,,,,0,,,25.0,7.59
2026-04-16,DYN,-3.47,0.0,,1.285,5.89,,,,,,,,,,,,,,,None,None,None,,,,,,None,175000,,,,,0.0,0.0423,-13790000,-13615000,-0.7723,2020-09-30,,0.0,None,-13920000,-140000,,,None,130000,130000,,None,,,,,-13920000,-13920000,-130000,None,0.0,,13520000,-13520000,,,,,None,,,,,0.19,3.171,,,,,,,,0.0,,,2026-02-26,quarterly,-0.73,USD,pre-market,9679000,,-0.312,-0.557,0.0,0.0,3841000,,,,15.86,17.27,,5.4771,,,,,,,0,,,25.0,7.59
2026-04-16,DYN,-3.47,0.0,,1.285,5.89,,,,,,,,,,,,,,,None,None,None,,,,,,None,158000,,,,,0.0,0.0423,-8855000,-8697000,-0.7723,2020-06-30,,0.0,None,-8982000,-53000,,,None,127000,160000,,None,,,,,-8982000,-8982000,-127000,None,0.0,,8675000,-8675000,,,,,None,,,,,0.19,3.171,,,,,,,,0.0,,,2026-02-26,quarterly,-0.73,USD,pre-market,7334000,,-0.312,-0.557,0.0,0.0,1341000,,,,15.86,17.27,,5.4771,,,,,,,0,,,25.0,7.59
2026-04-16,DYN,-3.47,0.0,,1.285,5.89,,,,,,,,,,,,,,,None,None,None,,,,,,None,150000,,,,,0.0,0.0423,-7829000,-7679000,-0.7723,2020-03-31,,0.0,None,-7886000,24000,,,None,57000,24000,,None,,,,,-7886000,-7886000,-33000,None,0.0,,7853000,-7853000,,,,,None,,,,,0.19,3.171,,,,,,,,0.0,,,2026-02-26,quarterly,-0.73,USD,pre-market,6089000,,-0.312,-0.557,0.0,0.0,1764000,,,,15.86,17.27,,5.4771,,,,,,,0,,,25.0,7.59
2026-04-16,DYN,-3.47,0.0,,1.285,5.89,,,,,,,,,,,,,,,None,None,None,,,,,,None,146000,,,,,0.0,0.0423,-5403000,-5257000,-0.7723,2019-12-31,,0.0,None,-5403000,67000,,,None,67000,290000,,None,,,,,-5403000,-5403000,67000,None,0.0,,5470000,-5470000,,,,,None,,,,,0.19,3.171,,,,,,,,0.0,,,2026-02-26,quarterly,-0.73,USD,pre-market,4259000,,-0.312,-0.557,0.0,0.0,1211000,,,,15.86,17.27,,5.4771,,,,,,,0,,,25.0,7.59
2026-04-16,DYN,-3.47,0.0,,1.285,5.89,,,,,,,,,,,,,,,None,None,None,,,,,,None,103000,,,,,0.0,0.0423,-5871000,-5768000,-0.7723,2019-09-30,,0.0,None,-5871000,-2352000,,,None,110000,110000,,None,,,,,-5871000,-5871000,110000,None,0.0,,3629000,-3629000,,,,,None,,,,,0.19,3.171,,,,,,,,0.0,,,2026-02-26,quarterly,-0.73,USD,pre-market,2982000,,-0.312,-0.557,0.0,0.0,647000,,,,15.86,17.27,,5.4771,,,,,,,0,,,25.0,7.59
2026-04-16,DYN,-3.47,0.0,,1.285,5.89,,,,,,,,,,,,,,,None,None,None,,,,,,None,11000,,,,,0.0,0.0423,-2363000,-2352000,-0.7723,2019-06-30,,0.0,None,-1792000,None,,,None,None,113000,,None,,,,,-1792000,None,None,None,0.0,,1848500,-2363000,,,,,None,,,,,0.19,3.171,,,,,,,,0.0,,,2026-02-26,quarterly,-0.73,USD,pre-market,1899500,,-0.312,-0.557,0.0,0.0,463500,,,,15.86,17.27,,5.4771,,,,,,,None,,,25.0,7.59
2026-04-16,DYN,-3.47,0.0,,1.285,5.89,,,,,,,,,,,,,,,None,None,None,,,,,,None,11000,,,,,0.0,0.0423,-2363000,-2352000,-0.7723,2019-03-31,,0.0,None,-1792000,None,,,None,None,None,,None,,,,,-1792000,None,None,None,0.0,,1848500,-2363000,,,,,None,,,,,0.19,3.171,,,,,,,,0.0,,,2026-02-26,quarterly,-0.73,None,pre-market,1899500,,-0.312,-0.557,0.0,0.0,463500,,,,15.86,17.27,,5.4771,,,,,,,None,,,25.0,7.59
2026-04-16,DYN,-3.47,0.0,,1.285,5.89,,,,,,,,,,,,,,,None,707000000,707000000,,,,,,None,207000000,,,,,0.0,0.0423,-1603000000,-1396000000,-0.7723,2017-12-31,,0.0,-237000000,-1126000000,-330000000,,,None,138000000,None,,None,,,,,-1411000000,-95000000,None,None,0.0,,63000000,-467000000,,,,,-1010000000,,,,,0.19,3.171,,,,,,,,0.0,,,2026-02-26,quarterly,-0.73,USD,pre-market,None,,-0.312,-0.557,0.0,0.0,63000000,,,,15.86,17.27,,5.4771,,,,,,,470000000,,,25.0,7.59
2026-04-16,DYN,-3.47,0.0,,1.285,5.89,,,,,,,,,,,,,,,None,787000000,787000000,,,,,,None,204000000,,,,,0.0,0.0423,20000000,224000000,-0.7723,2017-09-30,,0.0,-605000000,-134000000,-1000000,,,None,152000000,None,,None,,,,,-133000000,-133000000,None,None,0.0,,44000000,58000000,,,,,-12000000,,,,,0.19,3.171,,,,,,,,0.0,,,2026-02-26,quarterly,-0.73,USD,pre-market,None,,-0.312,-0.557,0.0,0.0,44000000,,,,15.86,17.27,,5.4771,,,,,,,182000000,,,25.0,7.59
2026-04-16,DYN,-3.47,0.0,,1.285,5.89,,,,,,,,,,,,,,,None,681000000,681000000,,,,,,None,225000000,,,,,0.0,0.0423,-121000000,104000000,-0.7723,2017-06-30,,0.0,-500000000,-312000000,-16000000,,,None,159000000,None,,None,,,,,-296000000,-296000000,None,None,0.0,,42000000,20000000,,,,,29000000,,,,,0.19,3.171,,,,,,,,0.0,,,2026-02-26,quarterly,-0.73,USD,pre-market,None,,-0.312,-0.557,0.0,0.0,42000000,,,,15.86,17.27,,5.4771,,,,,,,181000000,,,25.0,7.59
2026-04-16,DYN,-3.47,0.0,,1.285,5.89,,,,,,,,,,,,,,,None,757000000,757000000,,,,,,None,231000000,,,,,0.0,0.0423,1077000000,1308000000,-0.7723,2017-03-31,,0.0,-582000000,283000000,-313000000,,,None,167000000,None,,None,,,,,597000000,596000000,None,None,0.0,,40000000,-49000000,,,,,499000000,,,,,0.19,3.171,,,,,,,,0.0,,,2026-02-26,quarterly,-0.73,USD,pre-market,None,,-0.312,-0.557,0.0,0.0,40000000,,,,15.86,17.27,,5.4771,,,,,,,175000000,,,25.0,7.59
2026-04-16,DYN,-3.47,0.0,,1.285,5.89,,,,,,,,,,,,,,,None,583000000,583000000,,,,,,None,218000000,,,,,0.0,0.0423,0,218000000,-0.7723,2016-12-31,,0.0,208000000,-233000000,6000000,,,None,176000000,None,,None,,,,,-182000000,-182000000,None,None,0.0,,44000000,34000000,,,,,89000000,,,,,0.19,3.171,,,,,,,,0.0,,,2026-02-26,quarterly,-0.73,USD,pre-market,None,,-0.312,-0.557,0.0,0.0,44000000,,,,15.86,17.27,,5.4771,,,,,,,791000000,,,25.0,7.59
2026-04-16,DYN,-3.47,0.0,,1.285,5.89,,,,,,,,,,,,,,,None,660000000,660000000,,,,,,None,181000000,,,,,0.0,0.0423,-82000000,99000000,-0.7723,2016-09-30,,0.0,-419000000,-250000000,-1000000,,,None,166000000,None,,None,,,,,-249000000,-249000000,None,None,0.0,,41000000,-117000000,,,,,4000000,,,,,0.19,3.171,,,,,,,,0.0,,,2026-02-26,quarterly,-0.73,USD,pre-market,None,,-0.312,-0.557,0.0,0.0,41000000,,,,15.86,17.27,,5.4771,,,,,,,241000000,,,25.0,7.59
2026-04-16,DYN,-3.47,0.0,,1.285,5.89,,,,,,,,,,,,,,,None,493000000,493000000,,,,,,None,172000000,,,,,0.0,0.0423,-669000000,-497000000,-0.7723,2016-06-30,,0.0,-327000000,-796000000,7000000,,,None,141000000,None,,None,,,,,-803000000,-803000000,None,None,0.0,,39000000,-552000000,,,,,1000000,,,,,0.19,3.171,,,,,,,,0.0,,,2026-02-26,quarterly,-0.73,USD,pre-market,None,,-0.312,-0.557,0.0,0.0,39000000,,,,15.86,17.27,,5.4771,,,,,,,166000000,,,25.0,7.59
2026-04-16,DYN,-3.47,0.0,,1.285,5.89,,,,,,,,,,,,,,,None,545000000,545000000,,,,,,None,195000000,,,,,0.0,0.0423,148000000,343000000,-0.7723,2016-03-31,,0.0,-377000000,6000000,16000000,,,None,142000000,None,,None,,,,,-10000000,-10000000,None,None,0.0,,37000000,145000000,,,,,2000000,,,,,0.19,3.171,,,,,,,,0.0,,,2026-02-26,quarterly,-0.73,USD,pre-market,None,,-0.312,-0.557,0.0,0.0,37000000,,,,15.86,17.27,,5.4771,,,,,,,168000000,,,25.0,7.59
2026-04-16,DYN,-3.47,0.0,,1.285,5.89,,,,,,,,,,,,,,,None,534000000,534000000,,,,,,None,219000000,,,,,0.0,0.0423,-474000000,-255000000,-0.7723,2015-12-31,,0.0,-317000000,-135000000,-473000000,,,None,133000000,None,,None,,,,,-134000000,-134000000,None,None,0.0,,34000000,-13000000,,,,,7000000,,,,,0.19,3.171,,,,,,,,0.0,,,2026-02-26,quarterly,-0.73,USD,pre-market,None,,-0.312,-0.557,0.0,0.0,34000000,,,,15.86,17.27,,5.4771,,,,,,,217000000,,,25.0,7.59
2026-04-16,DYN,-3.47,0.0,,1.285,5.89,,,,,,,,,,,,,,,None,621000000,621000000,,,,,,None,165000000,,,,,0.0,0.0423,149000000,314000000,-0.7723,2015-09-30,,0.0,4000000,4000000,28000000,,,None,145000000,None,,None,,,,,-24000000,-24000000,None,None,0.0,,29000000,107000000,,,,,-4000000,,,,,0.19,3.171,,,,,,,,0.0,,,2026-02-26,quarterly,-0.73,USD,pre-market,None,,-0.312,-0.557,0.0,0.0,29000000,,,,15.86,17.27,,5.4771,,,,,,,625000000,,,25.0,7.59
2026-04-16,DYN,-3.47,0.0,,1.285,5.89,,,,,,,,,,,,,,,None,496000000,496000000,,,,,,None,170000000,,,,,0.0,0.0423,19000000,189000000,-0.7723,2015-06-30,,0.0,1126000000,-116000000,-501000000,,,None,132000000,None,,None,,,,,388000000,386000000,None,None,0.0,,35000000,10000000,,,,,3000000,,,,,0.19,3.171,,,,,,,,0.0,,,2026-02-26,quarterly,-0.73,USD,pre-market,None,,-0.312,-0.557,0.0,0.0,35000000,,,,15.86,17.27,,5.4771,,,,,,,1622000000,,,25.0,7.59
2026-04-16,DYN,-3.47,0.0,,1.285,5.89,,,,,,,,,,,,,,,None,377000000,377000000,,,,,,None,60000000,,,,,0.0,0.0423,-44000000,16000000,-0.7723,2015-03-31,,0.0,255000000,-180000000,-43000000,,,None,136000000,None,,None,,,,,-180000000,-181000000,None,None,0.0,,30000000,-1000000,,,,,-5000000,,,,,0.19,3.171,,,,,,,,0.0,,,2026-02-26,quarterly,-0.73,USD,pre-market,None,,-0.312,-0.557,0.0,0.0,30000000,,,,15.86,17.27,,5.4771,,,,,,,632000000,,,25.0,7.59
2026-04-16,DYN,-3.47,0.0,,1.285,5.89,,,,,,,,,,,,,,,None,1145000000,1145000000,,,,,,None,69000000,,,,,0.0,0.0423,66000000,135000000,-0.7723,2014-12-31,,0.0,321000000,-417000000,1000000,,,None,37000000,None,,None,,,,,102000000,-103000000,None,None,0.0,,-308000000,31000000,,,,,27000000,,,,,0.19,3.171,,,,,,,,0.0,,,2026-02-26,quarterly,-0.73,USD,pre-market,None,,-0.312,-0.557,0.0,0.0,97000000,,,,15.86,17.27,,5.4771,,,,,,,1466000000,,,25.0,7.59
2026-04-16,DYN,-3.47,0.0,,1.285,5.89,,,,,,,,,,,,,,,None,387000000,387000000,,,,,,None,64000000,,,,,0.0,0.0423,27000000,91000000,-0.7723,2014-09-30,,0.0,228000000,-5000000,5000000,,,None,32000000,None,,None,,,,,-5000000,-5000000,None,None,0.0,,25000000,22000000,,,,,5000000,,,,,0.19,3.171,,,,,,,,0.0,,,2026-02-26,quarterly,-0.73,USD,pre-market,None,,-0.312,-0.557,0.0,0.0,25000000,,,,15.86,17.27,,5.4771,,,,,,,615000000,,,25.0,7.59
2026-04-16,DYN,-3.47,0.0,,1.285,5.89,,,,,,,,,,,,,,,None,365000000,365000000,,,,,,None,76000000,,,,,0.0,0.0423,-78000000,-2000000,-0.7723,2014-06-30,,0.0,156000000,-125000000,2000000,,,None,42000000,None,,None,,,,,-122000000,-122000000,None,None,0.0,,29000000,-160000000,,,,,-29000000,,,,,0.19,3.171,,,,,,,,0.0,,,2026-02-26,quarterly,-0.73,USD,pre-market,None,,-0.312,-0.557,0.0,0.0,29000000,,,,15.86,17.27,,5.4771,,,,,,,521000000,,,25.0,7.59
2026-04-16,DYN,-3.47,0.0,,1.285,5.89,,,,,,,,,,,,,,,None,552000000,552000000,,,,,,None,83000000,,,,,0.0,0.0423,-5000000,78000000,-0.7723,2014-03-31,,0.0,210000000,-35000000,2000000,,,None,30000000,None,,None,,,,,-37000000,-37000000,None,None,0.0,,26000000,1000000,,,,,-6000000,,,,,0.19,3.171,,,,,,,,0.0,,,2026-02-26,quarterly,-0.73,USD,pre-market,None,,-0.312,-0.557,0.0,0.0,26000000,,,,15.86,17.27,,5.4771,,,,,,,762000000,,,25.0,7.59
2026-04-16,DYN,-3.47,0.0,,1.285,5.89,,,,,,,,,,,,,,,None,318000000,318000000,,,,,,None,121000000,,,,,0.0,0.0423,-103000000,18000000,-0.7723,2013-12-31,,0.0,-315000000,-129000000,-38000000,,,None,26000000,None,,None,,,,,-91000000,-207000000,None,None,0.0,,28000000,-107000000,,,,,-7000000,,,,,0.19,3.171,,,,,,,,0.0,,,2026-02-26,quarterly,-0.73,USD,pre-market,None,,-0.312,-0.557,0.0,0.0,28000000,,,,15.86,17.27,,5.4771,,,,,,,3000000,,,25.0,7.59
2026-04-16,DYN,-3.47,0.0,,1.285,5.89,,,,,,,,,,,,,,,None,290000000,290000000,,,,,,None,116000000,,,,,0.0,0.0423,28000000,144000000,-0.7723,2013-09-30,,0.0,156000000,4000000,-20000000,,,None,26000000,None,,None,,,,,22000000,None,None,None,0.0,,22000000,15000000,,,,,None,,,,,0.19,3.171,,,,,,,,0.0,,,2026-02-26,quarterly,-0.73,USD,pre-market,None,,-0.312,-0.557,0.0,0.0,22000000,,,,15.86,17.27,,5.4771,,,,,,,446000000,,,25.0,7.59
2026-04-16,DYN,-3.47,0.0,,1.285,5.89,,,,,,,,,,,,,,,None,253000000,253000000,,,,,,None,117000000,,,,,0.0,0.0423,-128000000,-11000000,-0.7723,2013-06-30,,0.0,48000000,-150000000,-22000000,,,None,17000000,None,,None,,,,,-145000000,None,None,None,0.0,,25000000,-111000000,,,,,None,,,,,0.19,3.171,,,,,,,,0.0,,,2026-02-26,quarterly,-0.73,USD,pre-market,None,,-0.312,-0.557,0.0,0.0,25000000,,,,15.86,17.27,,5.4771,,,,,,,301000000,,,25.0,7.59
2026-04-16,DYN,-3.47,0.0,,1.285,5.89,,,,,,,,,,,,,,,None,284000000,284000000,,,,,,None,113000000,,,,,0.0,0.0423,-114000000,-1000000,-0.7723,2013-03-31,,0.0,34000000,-142000000,1000000,,,None,28000000,None,,None,,,,,-142000000,None,None,None,0.0,,22000000,-115000000,,,,,None,,,,,0.19,3.171,,,,,,,,0.0,,,2026-02-26,quarterly,-0.73,USD,pre-market,None,,-0.312,-0.557,0.0,0.0,22000000,,,,15.86,17.27,,5.4771,,,,,,,318000000,,,25.0,7.59
2026-04-16,DYN,-3.47,0.0,,1.285,5.89,,,,,,,,,,,,,,,None,697000000,697000000,,,,,,None,-197000000,,,,,0.0,0.0423,1167000000,970000000,-0.7723,2012-12-31,,0.0,-385000000,1288000000,9000000,,,None,121000000,None,,None,,,,,1279000000,None,None,None,0.0,,-81000000,741000000,,,,,None,,,,,0.19,3.171,,,,,,,,0.0,,,2026-02-26,quarterly,-0.73,USD,pre-market,None,,-0.312,-0.557,0.0,0.0,22000000,,,,15.86,17.27,,5.4771,,,,,,,312000000,,,25.0,7.59
2026-04-16,DYN,-3.47,0.0,,1.285,5.89,,,,,,,,,,,,,,,None,565000000,565000000,,,,,,None,117000000,,,,,0.0,0.0423,-4000000,113000000,-0.7723,2012-09-30,,0.0,247000000,-79000000,-9000000,,,None,57000000,None,,None,,,,,-70000000,-41000000,None,None,0.0,,-127000000,1030000000,,,,,18000000,,,,,0.19,3.171,,,,,,,,0.0,,,2026-02-26,quarterly,-0.73,USD,pre-market,None,,-0.312,-0.557,0.0,0.0,1000000,,,,15.86,17.27,,5.4771,,,,,,,812000000,,,25.0,7.59
2026-04-16,DYN,-3.47,0.0,,1.285,5.89,,,,,,,,,,,,,,,None,46000000,46000000,,,,,,None,29000000,,,,,0.0,0.0423,-1037000000,-1008000000,-0.7723,2012-06-30,,0.0,152000000,-1064000000,-38000000,,,None,27000000,None,,None,,,,,-1064000000,-1064000000,None,None,0.0,,44000000,-999000000,,,,,-1000000,,,,,0.19,3.171,,,,,,,,0.0,,,2026-02-26,quarterly,-0.73,USD,pre-market,None,,-0.312,-0.557,0.0,0.0,44000000,,,,15.86,17.27,,5.4771,,,,,,,198000000,,,25.0,7.59
2026-04-16,DYN,-3.47,0.0,,1.285,5.89,,,,,,,,,,,,,,,None,86000000,86000000,,,,,,None,51000000,,,,,0.0,0.0423,-21000000,30000000,-0.7723,2012-03-31,,0.0,91000000,-58000000,37000000,,,None,37000000,None,,None,,,,,-58000000,-58000000,None,None,0.0,,23000000,-58000000,,,,,None,,,,,0.19,3.171,,,,,,,,0.0,,,2026-02-26,quarterly,-0.73,USD,pre-market,None,,-0.312,-0.557,0.0,0.0,23000000,,,,15.86,17.27,,5.4771,,,,,,,177000000,,,25.0,7.59
2026-04-16,DYN,-3.47,0.0,,1.285,5.89,,,,,,,,,,,,,,,None,162000000,162000000,,,,,,None,55000000,,,,,0.0,0.0423,-1753000000,-1698000000,-0.7723,2011-12-31,,0.0,76000000,-1825000000,-448000000,,,None,72000000,None,,None,,,,,-1377000000,None,None,None,0.0,,38000000,-1495000000,,,,,None,,,,,0.19,3.171,,,,,,,,0.0,,,2026-02-26,quarterly,-0.73,USD,pre-market,None,,-0.312,-0.557,0.0,0.0,38000000,,,,15.86,17.27,,5.4771,,,,,,,238000000,,,25.0,7.59
2026-04-16,DYN,-3.47,0.0,,1.285,5.89,,,,,,,,,,,,,,,None,298000000,298000000,,,,,,None,82000000,,,,,0.0,0.0423,-16000000,66000000,-0.7723,2011-09-30,,0.0,218000000,-123000000,-48000000,,,None,107000000,None,,None,,,,,-75000000,-75000000,None,None,0.0,,32000000,5000000,,,,,-21000000,,,,,0.19,3.171,,,,,,,,0.0,,,2026-02-26,quarterly,-0.73,USD,pre-market,None,,-0.312,-0.557,0.0,0.0,32000000,,,,15.86,17.27,,5.4771,,,,,,,516000000,,,25.0,7.59
2026-04-16,DYN,-3.47,0.0,,1.285,5.89,,,,,,,,,,,,,,,None,225000000,225000000,,,,,,None,79000000,,,,,0.0,0.0423,-87000000,-8000000,-0.7723,2011-06-30,,0.0,101000000,-192000000,-60000000,,,None,89000000,None,,None,,,,,-116000000,None,None,None,0.0,,25000000,-106000000,,,,,None,,,,,0.19,3.171,,,,,,,,0.0,,,2026-02-26,quarterly,-0.73,USD,pre-market,None,,-0.312,-0.557,0.0,0.0,25000000,,,,15.86,17.27,,5.4771,,,,,,,326000000,,,25.0,7.59
2026-04-16,DYN,-3.47,0.0,,1.285,5.89,,,,,,,,,,,,,,,None,278000000,278000000,,,,,,None,130000000,,,,,0.0,0.0423,72000000,202000000,-0.7723,2011-03-31,,0.0,227000000,-137000000,-60000000,,,None,89000000,None,,None,,,,,-77000000,None,None,None,0.0,,40000000,-49000000,,,,,None,,,,,0.19,3.171,,,,,,,,0.0,,,2026-02-26,quarterly,-0.73,USD,pre-market,None,,-0.312,-0.557,0.0,0.0,40000000,,,,15.86,17.27,,5.4771,,,,,,,505000000,,,25.0,7.59
2026-04-16,DYN,-3.47,0.0,,1.285,5.89,,,,,,,,,,,,,,,None,1181000000,1181000000,,,,,,None,135000000,,,,,0.0,0.0423,204000000,339000000,-0.7723,2010-12-31,,0.0,-730000000,-281000000,277000000,,,None,91000000,None,,None,,,,,-164000000,None,None,None,0.0,,53000000,-163000000,,,,,None,,,,,0.19,3.171,,,,,,,,0.0,,,2026-02-26,quarterly,-0.73,USD,pre-market,None,,-0.312,-0.557,0.0,0.0,53000000,,,,15.86,17.27,,5.4771,,,,,,,451000000,,,25.0,7.59
2026-04-16,DYN,-3.47,0.0,,1.285,5.89,,,,,,,,,,,,,,,None,334000000,334000000,,,,,,None,101000000,,,,,0.0,0.0423,51000000,152000000,-0.7723,2010-09-30,,0.0,441000000,-41000000,-17000000,,,None,92000000,None,,None,,,,,-24000000,None,None,None,0.0,,51000000,50000000,,,,,None,,,,,0.19,3.171,,,,,,,,0.0,,,2026-02-26,quarterly,-0.73,USD,pre-market,None,,-0.312,-0.557,0.0,0.0,51000000,,,,15.86,17.27,,5.4771,,,,,,,775000000,,,25.0,7.59
2026-04-16,DYN,-3.47,0.0,,1.285,5.89,,,,,,,,,,,,,,,None,21846677,21846677,,,,,,None,171047522,,,,,0.0,0.0423,53758719,224806241,-0.7723,2010-06-30,,0.0,217153323,-319000000,65000000,,,None,179758719,None,,None,,,,,-191000000,None,None,None,0.0,,49457208,101802929,,,,,None,,,,,0.19,3.171,,,,,,,,0.0,,,2026-02-26,quarterly,-0.73,USD,pre-market,None,,-0.312,-0.557,0.0,0.0,49457208,,,,15.86,17.27,,5.4771,,,,,,,239000000,,,25.0,7.59
