date,symbol,eps,revenue_ttm,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividend_per_share,dividend_yield,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,forward_pe,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,peg_ratio,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,stockbasedcompensation,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,treasurystock,week_52_high,week_52_low
2026-04-16,OC,-2.24,10103000000.0,None,1.341,48.04,197000000,None,1089000000,1089000000,-567000000,-200000000,None,None,None,None,None,None,1000000,71300000,None,5395000000,5395000000,1081000000,None,None,573000000,None,None,278000000,194000000,2.86,0.0242,52000000,52000000,None,0.312,-0.35,9346000000,9624000000,1.45,2024-12-31,12.39,1313000000,2881000000.0,1066000000,9076000000,997000000,1298000000,1298000000,None,739000000,None,749000000,None,None,1296000000,None,None,-258000000,None,None,None,0.0766,676000000,589000000,477000000,141000000,-12000000,None,None,None,None,None,None,None,1.617,2.469,0.971,None,None,None,None,None,-103000000,None,-0.0517,None,2521000000,2026-02-18,quarterly,1.1,USD,pre-market,59000000,-65000000,0.0741,-0.0417,-0.168,120.27,583000000,2736000000,1440000000,1503000000,127.27,117.28,19000000,-24.1379,8470000000,2552000000,2560000000,4740000000,5918000000,2180000000,6461000000,3686000000,None,156.32,96.16
2026-04-16,OC,-2.24,10103000000.0,None,1.341,48.04,141000000,None,1089000000,1089000000,-420000000,-39000000,None,None,None,None,None,None,1000000,71300000,None,5395000000,5395000000,1081000000,None,None,573000000,None,None,278000000,185000000,2.86,0.0242,52000000,52000000,None,0.312,-0.35,9346000000,9624000000,1.45,2024-09-30,12.39,1313000000,2881000000.0,1066000000,9076000000,997000000,1298000000,1298000000,None,739000000,None,749000000,None,None,1296000000,None,None,321000000,None,None,None,0.0766,699000000,589000000,477000000,141000000,-12000000,None,None,None,None,None,None,None,1.617,2.469,0.971,None,None,None,None,None,-203000000,None,-0.0517,None,2521000000,2026-02-18,quarterly,1.1,USD,pre-market,59000000,-65000000,0.0741,-0.0417,-0.168,120.27,583000000,2736000000,1440000000,1503000000,127.27,117.28,21000000,-24.1379,8470000000,2552000000,2560000000,4740000000,5918000000,2180000000,6461000000,3686000000,None,156.32,96.16
2026-04-16,OC,-2.24,10103000000.0,None,1.341,48.04,157000000,None,1089000000,1089000000,1555000000,-3008000000,None,None,None,None,None,None,1000000,71300000,None,5395000000,5395000000,1081000000,None,None,573000000,None,None,278000000,167000000,2.86,0.0242,52000000,52000000,None,0.312,-0.35,9346000000,9624000000,1.45,2024-06-30,12.39,1313000000,2881000000.0,1066000000,9076000000,997000000,1298000000,1298000000,None,739000000,None,749000000,None,None,1296000000,None,None,286000000,None,None,None,0.0766,493000000,589000000,477000000,141000000,-12000000,None,None,None,None,None,None,None,1.617,2.469,0.971,None,None,None,None,None,-24000000,None,-0.0517,None,2521000000,2026-02-18,quarterly,1.1,USD,pre-market,59000000,-65000000,0.0741,-0.0417,-0.168,120.27,583000000,2736000000,1440000000,1503000000,127.27,117.28,39000000,-24.1379,8470000000,2552000000,2560000000,4740000000,5918000000,2180000000,6461000000,3686000000,None,156.32,96.16
2026-04-16,OC,-2.24,10103000000.0,None,1.341,48.04,152000000,None,1089000000,1089000000,-234000000,-146000000,None,None,None,None,None,None,1000000,71300000,None,5395000000,5395000000,1081000000,None,None,573000000,None,None,278000000,131000000,2.86,0.0242,52000000,52000000,None,0.312,-0.35,9346000000,9624000000,1.45,2024-03-31,12.39,1313000000,2881000000.0,1066000000,9076000000,997000000,1298000000,1298000000,None,739000000,None,749000000,None,None,1296000000,None,None,298000000,None,None,None,0.0766,24000000,589000000,477000000,141000000,-12000000,None,None,None,None,None,None,None,1.617,2.469,0.971,None,None,None,None,None,-161000000,None,-0.0517,None,2521000000,2026-02-18,quarterly,1.1,USD,pre-market,59000000,-65000000,0.0741,-0.0417,-0.168,120.27,583000000,2736000000,1440000000,1503000000,127.27,117.28,14000000,-24.1379,8470000000,2552000000,2560000000,4740000000,5918000000,2180000000,6461000000,3686000000,None,156.32,96.16
2026-04-16,OC,-2.24,10103000000.0,None,1.341,48.04,136000000,None,1089000000,1089000000,-292000000,-137000000,None,None,148000000,None,None,None,1000000,71300000,None,5395000000,5395000000,1081000000,None,None,573000000,None,None,278000000,163000000,2.86,0.0242,46000000,46000000,None,0.312,-0.35,9346000000,9624000000,1.45,2023-12-31,12.39,1313000000,2881000000.0,1066000000,9076000000,997000000,1298000000,1298000000,None,739000000,None,749000000,None,None,1296000000,None,None,130000000,None,None,None,0.0766,698000000,589000000,477000000,141000000,-12000000,None,None,None,None,None,None,None,1.617,2.469,0.971,None,None,None,None,None,-238000000,None,-0.0517,None,2521000000,2026-02-18,quarterly,1.1,USD,pre-market,59000000,-65000000,0.0741,-0.0417,-0.168,120.27,583000000,2736000000,1440000000,1503000000,127.27,117.28,13000000,-24.1379,8470000000,2552000000,2560000000,4740000000,5918000000,2180000000,6461000000,3686000000,None,156.32,96.16
2026-04-16,OC,-2.24,10103000000.0,None,1.341,48.04,110000000,None,1089000000,1089000000,-200000000,-219000000,None,None,None,None,None,None,1000000,71300000,None,5395000000,5395000000,1081000000,None,None,573000000,None,None,278000000,160000000,2.86,0.0242,47000000,47000000,None,0.312,-0.35,9346000000,9624000000,1.45,2023-09-30,12.39,1313000000,2881000000.0,1066000000,9076000000,997000000,1298000000,1298000000,None,739000000,None,749000000,None,None,1296000000,None,None,337000000,None,None,None,0.0766,691000000,589000000,477000000,141000000,-12000000,None,None,None,None,None,None,None,1.617,2.469,0.971,None,None,None,None,None,-144000000,None,-0.0517,None,2521000000,2026-02-18,quarterly,1.1,USD,pre-market,59000000,-65000000,0.0741,-0.0417,-0.168,120.27,583000000,2736000000,1440000000,1503000000,127.27,117.28,11000000,-24.1379,8470000000,2552000000,2560000000,4740000000,5918000000,2180000000,6461000000,3686000000,None,156.32,96.16
2026-04-16,OC,-2.24,10103000000.0,None,1.341,48.04,122000000,None,1089000000,1089000000,-169000000,-126000000,199000000,None,None,None,None,None,1000000,71300000,None,5395000000,5395000000,1081000000,None,None,573000000,None,None,278000000,159000000,2.86,0.0242,47000000,47000000,None,0.312,-0.35,9346000000,9624000000,1.45,2023-06-30,12.39,1313000000,2881000000.0,1066000000,9076000000,997000000,1298000000,1298000000,None,739000000,None,749000000,None,None,1296000000,None,None,344000000,None,None,None,0.0766,494000000,589000000,477000000,141000000,-12000000,None,None,None,None,None,None,None,1.617,2.469,0.971,None,None,None,None,None,-115000000,None,-0.0517,None,2521000000,2026-02-18,quarterly,1.1,USD,pre-market,59000000,-65000000,0.0741,-0.0417,-0.168,120.27,583000000,2736000000,1440000000,1503000000,127.27,117.28,14000000,-24.1379,8470000000,2552000000,2560000000,4740000000,5918000000,2180000000,6461000000,3686000000,None,156.32,96.16
2026-04-16,OC,-2.24,10103000000.0,None,1.341,48.04,158000000,None,1089000000,1089000000,-216000000,24000000,-356000000,None,None,None,None,None,1000000,71300000,None,5395000000,5395000000,1081000000,None,None,573000000,None,None,278000000,127000000,2.86,0.0242,48000000,48000000,None,0.312,-0.35,9346000000,9624000000,1.45,2023-03-31,12.39,1313000000,2881000000.0,1066000000,9076000000,997000000,1298000000,1298000000,None,739000000,None,749000000,None,None,1296000000,None,None,382000000,None,None,None,0.0766,-164000000,589000000,477000000,141000000,-12000000,None,None,None,None,None,None,None,1.617,2.469,0.971,None,None,None,None,None,-160000000,None,-0.0517,None,2521000000,2026-02-18,quarterly,1.1,USD,pre-market,59000000,-65000000,0.0741,-0.0417,-0.168,120.27,583000000,2736000000,1440000000,1503000000,127.27,117.28,13000000,-24.1379,8470000000,2552000000,2560000000,4740000000,5918000000,2180000000,6461000000,3686000000,None,156.32,96.16
2026-04-16,OC,-2.24,10103000000.0,None,1.341,48.04,140000000,None,1089000000,1089000000,-299000000,-50000000,326000000,None,-287000000,None,None,-14000000,1000000,71300000,None,5395000000,5395000000,1081000000,None,None,573000000,None,None,278000000,131000000,2.86,0.0242,33000000,33000000,None,0.312,-0.35,9346000000,9624000000,1.45,2022-12-31,12.39,1313000000,2881000000.0,1066000000,9076000000,997000000,1298000000,1298000000,None,739000000,None,749000000,None,None,1296000000,None,None,122000000,None,None,None,0.0766,675000000,589000000,477000000,141000000,-12000000,None,None,None,None,None,None,None,1.617,2.469,0.971,None,None,None,None,None,-259000000,None,-0.0517,None,2521000000,2026-02-18,quarterly,1.1,USD,pre-market,59000000,-65000000,0.0741,-0.0417,-0.168,120.27,583000000,2736000000,1440000000,1503000000,127.27,117.28,13000000,-24.1379,8470000000,2552000000,2560000000,4740000000,5918000000,2180000000,6461000000,3686000000,None,156.32,96.16
2026-04-16,OC,-2.24,10103000000.0,None,1.341,48.04,94000000,None,1089000000,1089000000,-246000000,-233000000,-18000000,None,-287000000,None,None,None,1000000,71300000,None,5395000000,5395000000,1081000000,None,None,573000000,None,None,278000000,130000000,2.86,0.0242,33000000,33000000,None,0.312,-0.35,9346000000,9624000000,1.45,2022-09-30,12.39,1313000000,2881000000.0,1066000000,9076000000,997000000,1298000000,1298000000,None,739000000,None,749000000,None,None,1296000000,None,None,469000000,None,None,None,0.0766,461000000,589000000,477000000,141000000,-12000000,None,None,None,None,None,None,None,1.617,2.469,0.971,None,None,None,None,None,-206000000,None,-0.0517,None,2521000000,2026-02-18,quarterly,1.1,USD,pre-market,59000000,-65000000,0.0741,-0.0417,-0.168,120.27,583000000,2736000000,1440000000,1503000000,127.27,117.28,13000000,-24.1379,8470000000,2552000000,2560000000,4740000000,5918000000,2180000000,6461000000,3686000000,None,156.32,96.16
2026-04-16,OC,-2.24,10103000000.0,None,1.341,48.04,105000000,None,1089000000,1089000000,-144000000,-252000000,66000000,None,None,None,None,None,1000000,71300000,None,5395000000,5395000000,1081000000,None,None,573000000,None,None,278000000,138000000,2.86,0.0242,35000000,35000000,None,0.312,-0.35,9346000000,9624000000,1.45,2022-06-30,12.39,1313000000,2881000000.0,1066000000,9076000000,997000000,1298000000,1298000000,None,739000000,None,749000000,None,None,1296000000,None,None,343000000,None,None,None,0.0766,466000000,589000000,477000000,141000000,-12000000,None,None,None,None,None,None,None,1.617,2.469,0.971,None,None,None,None,None,-101000000,None,-0.0517,None,2521000000,2026-02-18,quarterly,1.1,USD,pre-market,59000000,-65000000,0.0741,-0.0417,-0.168,120.27,583000000,2736000000,1440000000,1503000000,127.27,117.28,13000000,-24.1379,8470000000,2552000000,2560000000,4740000000,5918000000,2180000000,6461000000,3686000000,None,156.32,96.16
2026-04-16,OC,-2.24,10103000000.0,None,1.341,48.04,107000000,None,1089000000,1089000000,-285000000,-88000000,-211000000,4000000,None,None,None,None,1000000,71300000,None,5395000000,5395000000,1081000000,None,None,573000000,None,None,278000000,132000000,2.86,0.0242,35000000,35000000,None,0.312,-0.35,9346000000,9624000000,1.45,2022-03-31,12.39,1313000000,2881000000.0,1066000000,9076000000,997000000,1298000000,1298000000,None,739000000,None,749000000,None,None,1296000000,None,None,307000000,None,None,None,0.0766,158000000,589000000,477000000,141000000,-12000000,None,None,None,None,None,None,None,1.617,2.469,0.971,None,None,None,None,None,-229000000,None,-0.0517,None,2521000000,2026-02-18,quarterly,1.1,USD,pre-market,59000000,-65000000,0.0741,-0.0417,-0.168,120.27,583000000,2736000000,1440000000,1503000000,127.27,117.28,12000000,-24.1379,8470000000,2552000000,2560000000,4740000000,5918000000,2180000000,6461000000,3686000000,None,156.32,96.16
2026-04-16,OC,-2.24,10103000000.0,None,1.341,48.04,173000000,None,1089000000,1089000000,-165000000,-135000000,None,None,-227000000,None,None,None,1000000,71300000,None,5395000000,5395000000,1081000000,None,None,573000000,None,None,278000000,132000000,2.86,0.0242,27000000,27000000,None,0.312,-0.35,9346000000,9624000000,1.45,2021-12-31,12.39,1313000000,2881000000.0,1066000000,9076000000,997000000,1298000000,1298000000,None,739000000,None,749000000,None,None,1296000000,None,None,228000000,None,None,None,0.0766,335000000,589000000,477000000,141000000,-12000000,None,None,None,None,None,None,None,1.617,2.469,0.971,None,None,None,None,None,-135000000,None,-0.0517,None,2521000000,2026-02-18,quarterly,1.1,USD,pre-market,59000000,-65000000,0.0741,-0.0417,-0.168,120.27,583000000,2736000000,1440000000,1503000000,127.27,117.28,14000000,-24.1379,8470000000,2552000000,2560000000,4740000000,5918000000,2180000000,6461000000,3686000000,None,156.32,96.16
2026-04-16,OC,-2.24,10103000000.0,None,1.341,48.04,66000000,None,1089000000,1089000000,-396000000,-29000000,None,None,-227000000,None,None,None,1000000,71300000,None,5395000000,5395000000,1081000000,None,None,573000000,None,None,278000000,129000000,2.86,0.0242,26000000,26000000,None,0.312,-0.35,9346000000,9624000000,1.45,2021-09-30,12.39,1313000000,2881000000.0,1066000000,9076000000,997000000,1298000000,1298000000,None,739000000,None,749000000,None,None,1296000000,None,None,259000000,None,None,None,0.0766,466000000,589000000,477000000,141000000,-12000000,None,None,None,None,None,None,None,1.617,2.469,0.971,None,None,None,None,None,-172000000,None,-0.0517,None,2521000000,2026-02-18,quarterly,1.1,USD,pre-market,59000000,-65000000,0.0741,-0.0417,-0.168,120.27,583000000,2736000000,1440000000,1503000000,127.27,117.28,12000000,-24.1379,8470000000,2552000000,2560000000,4740000000,5918000000,2180000000,6461000000,3686000000,None,156.32,96.16
2026-04-16,OC,-2.24,10103000000.0,None,1.341,48.04,93000000,None,1089000000,1089000000,-126000000,-92000000,283000000,3000000,-227000000,None,None,None,1000000,71300000,None,5395000000,5395000000,1081000000,None,None,573000000,None,None,278000000,122000000,2.86,0.0242,55000000,55000000,None,0.312,-0.35,9346000000,9624000000,1.45,2021-06-30,12.39,1313000000,2881000000.0,1066000000,9076000000,997000000,1298000000,1298000000,None,739000000,None,749000000,None,None,1296000000,None,None,298000000,None,None,None,0.0766,498000000,589000000,477000000,141000000,-12000000,None,None,None,None,None,None,None,1.617,2.469,0.971,None,None,None,None,None,-121000000,None,-0.0517,None,2521000000,2026-02-18,quarterly,1.1,USD,pre-market,59000000,-65000000,0.0741,-0.0417,-0.168,120.27,583000000,2736000000,1440000000,1503000000,127.27,117.28,12000000,-24.1379,8470000000,2552000000,2560000000,4740000000,5918000000,2180000000,6461000000,3686000000,None,156.32,96.16
2026-04-16,OC,-2.24,10103000000.0,None,1.341,48.04,84000000,None,1089000000,1089000000,-194000000,-121000000,-112000000,-1000000,-227000000,None,None,None,1000000,71300000,None,5395000000,5395000000,1081000000,None,None,573000000,None,None,278000000,119000000,2.86,0.0242,55000000,55000000,None,0.312,-0.35,9346000000,9624000000,1.45,2021-03-31,12.39,1313000000,2881000000.0,1066000000,9076000000,997000000,1298000000,1298000000,None,739000000,None,749000000,None,None,1296000000,None,None,210000000,None,None,None,0.0766,204000000,589000000,477000000,141000000,-12000000,None,None,None,None,None,None,None,1.617,2.469,0.971,None,None,None,None,None,-142000000,None,-0.0517,None,2521000000,2026-02-18,quarterly,1.1,USD,pre-market,59000000,-65000000,0.0741,-0.0417,-0.168,120.27,583000000,2736000000,1440000000,1503000000,127.27,117.28,12000000,-24.1379,8470000000,2552000000,2560000000,4740000000,5918000000,2180000000,6461000000,3686000000,None,156.32,96.16
2026-04-16,OC,-2.24,10103000000.0,None,1.341,48.04,104000000,None,1089000000,1089000000,-252000000,-101000000,70000000,5000000,189000000,None,None,-109000000,1000000,71300000,None,5395000000,5395000000,1081000000,None,None,573000000,None,None,278000000,141000000,2.86,0.0242,26000000,26000000,None,0.312,-0.35,9346000000,9624000000,1.45,2020-12-31,12.39,1313000000,2881000000.0,1066000000,9076000000,997000000,1298000000,1298000000,None,739000000,None,749000000,None,None,1296000000,None,None,230000000,None,None,None,0.0766,418000000,589000000,477000000,141000000,-12000000,None,None,None,None,None,None,None,1.617,2.469,0.971,None,None,None,None,None,-222000000,None,-0.0517,None,2521000000,2026-02-18,quarterly,1.1,USD,pre-market,59000000,-65000000,0.0741,-0.0417,-0.168,120.27,583000000,2736000000,1440000000,1503000000,127.27,117.28,10000000,-24.1379,8470000000,2552000000,2560000000,4740000000,5918000000,2180000000,6461000000,3686000000,None,156.32,96.16
2026-04-16,OC,-2.24,10103000000.0,None,1.341,48.04,63000000,None,1089000000,1089000000,-371000000,-50000000,65000000,-2000000,189000000,None,None,None,1000000,71300000,None,5395000000,5395000000,1081000000,None,None,573000000,None,None,278000000,120000000,2.86,0.0242,26000000,26000000,None,0.312,-0.35,9346000000,9624000000,1.45,2020-09-30,12.39,1313000000,2881000000.0,1066000000,9076000000,997000000,1298000000,1298000000,None,739000000,None,749000000,None,None,1296000000,None,None,206000000,None,None,None,0.0766,488000000,589000000,477000000,141000000,-12000000,None,None,None,None,None,None,None,1.617,2.469,0.971,None,None,None,None,None,-96000000,None,-0.0517,None,2521000000,2026-02-18,quarterly,1.1,USD,pre-market,59000000,-65000000,0.0741,-0.0417,-0.168,120.27,583000000,2736000000,1440000000,1503000000,127.27,117.28,11000000,-24.1379,8470000000,2552000000,2560000000,4740000000,5918000000,2180000000,6461000000,3686000000,None,156.32,96.16
2026-04-16,OC,-2.24,10103000000.0,None,1.341,48.04,48000000,None,1089000000,1089000000,52000000,7000000,348000000,8000000,189000000,None,None,None,1000000,71300000,None,5395000000,5395000000,1081000000,None,None,573000000,None,None,278000000,116000000,2.86,0.0242,26000000,26000000,None,0.312,-0.35,9346000000,9624000000,1.45,2020-06-30,12.39,1313000000,2881000000.0,1066000000,9076000000,997000000,1298000000,1298000000,None,739000000,None,749000000,None,None,1296000000,None,None,95000000,None,None,None,0.0766,281000000,589000000,477000000,141000000,-12000000,None,None,None,None,None,None,None,1.617,2.469,0.971,None,None,None,None,None,-96000000,None,-0.0517,None,2521000000,2026-02-18,quarterly,1.1,USD,pre-market,59000000,-65000000,0.0741,-0.0417,-0.168,120.27,583000000,2736000000,1440000000,1503000000,127.27,117.28,9000000,-24.1379,8470000000,2552000000,2560000000,4740000000,5918000000,2180000000,6461000000,3686000000,None,156.32,96.16
2026-04-16,OC,-2.24,10103000000.0,None,1.341,48.04,92000000,None,1089000000,1089000000,213000000,-61000000,62000000,-38000000,189000000,None,None,None,1000000,71300000,None,5395000000,5395000000,1081000000,None,None,573000000,None,None,278000000,116000000,2.86,0.0242,26000000,26000000,None,0.312,-0.35,9346000000,9624000000,1.45,2020-03-31,12.39,1313000000,2881000000.0,1066000000,9076000000,997000000,1298000000,1298000000,None,739000000,None,749000000,None,None,1296000000,None,None,-916000000,None,None,None,0.0766,-52000000,589000000,477000000,141000000,-12000000,None,None,None,None,None,None,None,1.617,2.469,0.971,None,None,None,None,None,-96000000,None,-0.0517,None,2521000000,2026-02-18,quarterly,1.1,USD,pre-market,59000000,-65000000,0.0741,-0.0417,-0.168,120.27,583000000,2736000000,1440000000,1503000000,127.27,117.28,11000000,-24.1379,8470000000,2552000000,2560000000,4740000000,5918000000,2180000000,6461000000,3686000000,None,156.32,96.16
2026-04-16,OC,-2.24,10103000000.0,None,1.341,48.04,133000000,None,1089000000,1089000000,-203000000,-109000000,137000000,8000000,35000000,None,None,19000000,1000000,71300000,None,5395000000,5395000000,1081000000,None,None,573000000,None,None,278000000,120000000,2.86,0.0242,23000000,23000000,None,0.312,-0.35,9346000000,9624000000,1.45,2019-12-31,12.39,1313000000,2881000000.0,1066000000,9076000000,997000000,1298000000,1298000000,None,739000000,None,749000000,None,None,1296000000,None,None,72000000,None,None,None,0.0766,441000000,589000000,477000000,141000000,-12000000,None,None,None,None,None,None,None,1.617,2.469,0.971,None,None,None,None,None,61000000,None,-0.0517,None,2521000000,2026-02-18,quarterly,1.1,USD,pre-market,59000000,-65000000,0.0741,-0.0417,-0.168,120.27,583000000,2736000000,1440000000,1503000000,127.27,117.28,8000000,-24.1379,8470000000,2552000000,2560000000,4740000000,5918000000,2180000000,6461000000,3686000000,None,156.32,96.16
2026-04-16,OC,-2.24,10103000000.0,None,1.341,48.04,101000000,None,1089000000,1089000000,-288000000,-83000000,-58000000,4000000,35000000,None,None,None,1000000,71300000,None,5395000000,5395000000,1081000000,None,None,573000000,None,None,278000000,112000000,2.86,0.0242,24000000,24000000,None,0.312,-0.35,9346000000,9624000000,1.45,2019-09-30,12.39,1313000000,2881000000.0,1066000000,9076000000,997000000,1298000000,1298000000,None,739000000,None,749000000,None,None,1296000000,None,None,151000000,None,None,None,0.0766,309000000,589000000,477000000,141000000,-12000000,None,None,None,None,None,None,None,1.617,2.469,0.971,None,None,None,None,None,-61000000,None,-0.0517,None,2521000000,2026-02-18,quarterly,1.1,USD,pre-market,59000000,-65000000,0.0741,-0.0417,-0.168,120.27,583000000,2736000000,1440000000,1503000000,127.27,117.28,10000000,-24.1379,8470000000,2552000000,2560000000,4740000000,5918000000,2180000000,6461000000,3686000000,None,156.32,96.16
