date,symbol,eps,revenue_ttm,pe_ratio,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividend_per_share,dividend_yield,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,stockbasedcompensation,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,trailing_pe,treasurystock,week_52_high,week_52_low
2026-04-16,EE,1.26,1228263000.0,26.39,None,1.411,21.31,63551000,None,40101000,40101000,-57993000,-63551000,None,None,None,None,None,None,64021000,48164067,None,330345000,330345000,42892000,None,None,86730000,None,None,9791000,23070000,0.3,0.0089,1294000,1294000,None,1.679,-0.0556,115562000,125353000,0.3456,2024-12-31,None,506731000.0,486110000,87453000,26066000,None,None,None,31837000,None,31390000,None,None,None,None,None,10927000,None,None,None,0.329,49619000,370548000,115562000,55575000,68166000,None,None,None,None,None,None,None,1.587,3.088,None,None,None,None,None,-22786000,None,0.0319,None,None,2026-03-04,quarterly,0.29,USD,pre-market,None,489082000,0.0536,0.0811,0.157,41.11,None,637105000,None,None,29.39,36.69,None,-16.088,1714654000,213796000,111058000,1134979000,1500858000,590865000,816455000,579675000,26.39,None,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,None,1.411,21.31,11438000,None,40101000,40101000,-27949000,-11438000,None,None,None,None,None,None,64021000,48164067,None,330345000,330345000,42892000,None,None,86730000,None,None,9791000,23471000,0.3,0.0089,2839000,2839000,None,1.679,-0.0556,115562000,125353000,0.3456,2024-09-30,None,506731000.0,486110000,87453000,26066000,None,None,None,31837000,None,31390000,None,None,None,None,None,45546000,None,None,None,0.329,39778000,370548000,115562000,55575000,68166000,None,None,None,None,None,None,None,1.587,3.088,None,None,None,None,None,-6890000,None,0.0319,None,None,2026-03-04,quarterly,0.29,USD,pre-market,None,489082000,0.0536,0.0811,0.157,41.11,None,637105000,None,None,29.39,36.69,5259703000,-16.088,1714654000,213796000,111058000,1134979000,1500858000,590865000,816455000,579675000,26.39,None,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,None,1.411,21.31,25499000,None,40101000,40101000,-35349000,-25499000,None,None,None,None,None,None,64021000,48164067,None,330345000,330345000,42892000,None,None,86730000,None,None,9791000,30831000,0.3,0.0089,5116000,5116000,None,1.679,-0.0556,115562000,125353000,0.3456,2024-06-30,None,506731000.0,486110000,87453000,26066000,None,None,None,31837000,None,31390000,None,None,None,None,None,33277000,None,None,None,0.329,90379000,370548000,115562000,55575000,68166000,None,None,None,None,None,None,None,1.587,3.088,None,None,None,None,None,-11906000,None,0.0319,None,None,2026-03-04,quarterly,0.29,USD,pre-market,None,489082000,0.0536,0.0811,0.157,41.11,None,637105000,None,None,29.39,36.69,1920000,-16.088,1714654000,213796000,111058000,1134979000,1500858000,590865000,816455000,579675000,26.39,None,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,None,1.411,21.31,12769000,None,40101000,40101000,-27733000,-12769000,None,None,None,None,None,None,64021000,48164067,None,330345000,330345000,42892000,None,None,86730000,None,None,9791000,23339000,0.3,0.0089,2703000,2703000,None,1.679,-0.0556,115562000,125353000,0.3456,2024-03-31,None,506731000.0,486110000,87453000,26066000,None,None,None,31837000,None,31390000,None,None,None,None,None,28140000,None,None,None,0.329,64661000,370548000,115562000,55575000,68166000,None,None,None,None,None,None,None,1.587,3.088,None,None,None,None,None,-8418000,None,0.0319,None,None,2026-03-04,quarterly,0.29,USD,pre-market,None,489082000,0.0536,0.0811,0.157,41.11,None,637105000,None,None,29.39,36.69,1377000,-16.088,1714654000,213796000,111058000,1134979000,1500858000,590865000,816455000,579675000,26.39,None,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,None,1.411,21.31,8308999,None,40101000,40101000,-81948000,-8308999,None,None,15257000,None,None,None,64021000,48164067,None,330345000,330345000,42892000,None,None,86730000,None,None,9791000,29807000,0.3,0.0089,657000,657000,None,1.679,-0.0556,115562000,125353000,0.3456,2023-12-31,None,506731000.0,486110000,87453000,26066000,None,None,None,31837000,None,31390000,None,None,None,None,None,3708000,None,None,None,0.329,36611000,370548000,115562000,55575000,68166000,None,None,None,None,None,None,None,1.587,3.088,None,None,None,None,None,-52000,None,0.0319,None,None,2026-03-04,quarterly,0.29,USD,pre-market,None,489082000,0.0536,0.0811,0.157,41.11,None,637105000,None,None,29.39,36.69,1079000,-16.088,1714654000,213796000,111058000,1134979000,1500858000,590865000,816455000,579675000,26.39,None,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,None,1.411,21.31,11638000,None,40101000,40101000,-17158000,-300325000,None,None,9869000,None,None,None,64021000,48164067,None,330345000,330345000,42892000,None,None,86730000,None,None,9791000,-33161000,0.3,0.0089,2708000,2708000,None,1.679,-0.0556,115562000,125353000,0.3456,2023-09-30,None,506731000.0,486110000,87453000,26066000,None,None,None,31837000,None,31390000,None,None,None,None,None,46505000,None,None,None,0.329,-33161000,370548000,115562000,55575000,68166000,None,None,None,None,None,None,None,1.587,3.088,None,None,None,None,None,0,None,0.0319,None,None,2026-03-04,quarterly,0.29,USD,pre-market,None,489082000,0.0536,0.0811,0.157,41.11,None,637105000,None,None,29.39,36.69,-161098000,-16.088,1714654000,213796000,111058000,1134979000,1500858000,590865000,816455000,579675000,26.39,None,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,None,1.411,21.31,277859000,None,40101000,40101000,226824000,-273758000,None,None,104107000,None,None,None,64021000,48164067,None,330345000,330345000,42892000,None,None,86730000,None,None,9791000,33018000,0.3,0.0089,7414000,7414000,None,1.679,-0.0556,115562000,125353000,0.3456,2023-06-30,None,506731000.0,486110000,87453000,26066000,None,None,None,31837000,None,31390000,None,None,None,None,None,29556000,None,None,None,0.329,-22318000,370548000,115562000,55575000,68166000,None,None,None,None,None,None,None,1.587,3.088,None,None,None,None,None,-337000,None,0.0319,None,None,2026-03-04,quarterly,0.29,USD,pre-market,None,489082000,0.0536,0.0811,0.157,41.11,None,637105000,None,None,29.39,36.69,1074000,-16.088,1714654000,213796000,111058000,1134979000,1500858000,590865000,816455000,579675000,26.39,None,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,None,1.411,21.31,14929000,None,40101000,40101000,-16361000,-14929000,15507000,None,40422000,None,None,24528000,64021000,48164067,None,330345000,330345000,42892000,None,None,86730000,None,None,9791000,32621000,0.3,0.0089,1313000,1313000,None,1.679,-0.0556,115562000,125353000,0.3456,2023-03-31,None,506731000.0,486110000,87453000,26066000,None,None,None,31837000,None,31390000,None,None,None,None,None,30739000,None,None,None,0.329,46797000,370548000,115562000,55575000,68166000,None,None,None,None,None,None,None,1.587,3.088,None,None,None,None,None,0,None,0.0319,None,None,2026-03-04,quarterly,0.29,USD,pre-market,None,489082000,0.0536,0.0811,0.157,41.11,None,637105000,None,None,29.39,36.69,357000,-16.088,1714654000,213796000,111058000,1134979000,1500858000,590865000,816455000,579675000,26.39,None,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,None,1.411,21.31,55393000,None,40101000,40101000,-14549000,-119267000,None,None,71266000,None,None,None,64021000,48164067,None,330345000,330345000,42892000,None,None,86730000,None,None,9791000,32949000,0.3,0.0089,2707000,2707000,None,1.679,-0.0556,115562000,125353000,0.3456,2022-12-31,None,506731000.0,486110000,87453000,26066000,None,None,None,31837000,None,31390000,None,None,None,None,None,33870000,None,None,None,0.329,240866000,370548000,115562000,55575000,68166000,None,None,None,None,None,None,None,1.587,3.088,None,None,None,None,None,412148000,None,0.0319,None,None,2026-03-04,quarterly,0.29,USD,pre-market,None,489082000,0.0536,0.0811,0.157,41.11,None,637105000,None,None,29.39,36.69,358000,-16.088,1714654000,213796000,111058000,1134979000,1500858000,590865000,816455000,579675000,26.39,None,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,None,1.411,21.31,21844000,None,40101000,40101000,-13298000,-19079000,-38654000,None,-179877000,None,None,-132554000,64021000,48164067,None,330345000,330345000,42892000,None,None,86730000,None,None,9791000,32953000,0.3,0.0089,656000,656000,None,1.679,-0.0556,115562000,125353000,0.3456,2022-09-30,None,506731000.0,486110000,87453000,26066000,None,None,None,31837000,None,31390000,None,None,None,None,None,8828000,None,None,None,0.329,-6277000,370548000,115562000,55575000,68166000,None,None,None,None,None,None,None,1.587,3.088,None,None,None,None,None,412183000,None,0.0319,None,None,2026-03-04,quarterly,0.29,USD,pre-market,None,489082000,0.0536,0.0811,0.157,41.11,None,637105000,None,None,29.39,36.69,328000,-16.088,1714654000,213796000,111058000,1134979000,1500858000,590865000,816455000,579675000,26.39,None,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,None,1.411,21.31,31001000,None,40101000,40101000,312492000,-31001000,303345000,None,-12785000,None,None,-67657000,64021000,48164067,None,330345000,330345000,42892000,None,None,86730000,None,None,9791000,32451000,0.3,0.0089,2707000,2707000,None,1.679,-0.0556,115562000,125353000,0.3456,2022-06-30,None,506731000.0,486110000,87453000,26066000,None,None,None,31837000,None,31390000,None,None,None,None,None,-2031000,None,None,None,0.329,21854000,370548000,115562000,55575000,68166000,None,None,None,None,None,None,None,1.587,3.088,None,None,None,None,None,412183000,None,0.0319,None,None,2026-03-04,quarterly,0.29,USD,pre-market,None,489082000,0.0536,0.0811,0.157,41.11,None,637105000,None,None,29.39,36.69,270000,-16.088,1714654000,213796000,111058000,1134979000,1500858000,590865000,816455000,579675000,26.39,None,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,None,1.411,21.31,11029000,None,40101000,40101000,53774000,-11029000,11392000,None,52813000,None,None,144056000,64021000,48164067,None,330345000,330345000,42892000,None,None,86730000,None,None,9791000,31406000,0.3,0.0089,2707000,2707000,None,1.679,-0.0556,115562000,125353000,0.3456,2022-03-31,None,506731000.0,486110000,87453000,26066000,None,None,None,31837000,None,31390000,None,None,None,None,None,12844000,None,None,None,0.329,-31353000,370548000,115562000,55575000,68166000,None,None,None,None,None,None,None,1.587,3.088,None,None,None,None,None,None,None,0.0319,None,None,2026-03-04,quarterly,0.29,USD,pre-market,None,489082000,0.0536,0.0811,0.157,41.11,None,637105000,None,None,29.39,36.69,None,-16.088,1714654000,213796000,111058000,1134979000,1500858000,590865000,816455000,579675000,26.39,None,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,None,1.411,21.31,5254000,None,40101000,40101000,-9964000,-5254000,None,None,-98195000,None,None,None,64021000,48164067,None,330345000,330345000,42892000,None,None,86730000,None,None,9791000,32961000,0.3,0.0089,113000,113000,None,1.679,-0.0556,115562000,125353000,0.3456,2021-12-31,None,506731000.0,486110000,87453000,26066000,None,None,None,31837000,None,31390000,None,None,None,None,None,-1788000,None,None,None,0.329,11037000,370548000,115562000,55575000,68166000,None,None,None,None,None,None,None,1.587,3.088,None,None,None,None,None,None,None,0.0319,None,None,2026-03-04,quarterly,0.29,USD,pre-market,None,489082000,0.0536,0.0811,0.157,41.11,None,637105000,None,None,29.39,36.69,None,-16.088,1714654000,213796000,111058000,1134979000,1500858000,590865000,816455000,579675000,26.39,None,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,None,1.411,21.31,19764000,None,40101000,40101000,-10880000,-19764000,None,None,347000,None,None,None,64021000,48164067,None,330345000,330345000,42892000,None,None,86730000,None,None,9791000,31813000,0.3,0.0089,None,None,None,1.679,-0.0556,115562000,125353000,0.3456,2021-09-30,None,506731000.0,486110000,87453000,26066000,None,None,None,31837000,None,31390000,None,None,None,None,None,1377000,None,None,None,0.329,52448000,370548000,115562000,55575000,68166000,None,None,None,None,None,None,None,1.587,3.088,None,None,None,None,None,None,None,0.0319,None,None,2026-03-04,quarterly,0.29,USD,pre-market,None,489082000,0.0536,0.0811,0.157,41.11,None,637105000,None,None,29.39,36.69,None,-16.088,1714654000,213796000,111058000,1134979000,1500858000,590865000,816455000,579675000,26.39,None,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,None,1.411,21.31,5889000,None,40101000,40101000,-49542000,-5889000,None,None,-1579000,None,None,None,64021000,48164067,None,330345000,330345000,42892000,None,None,86730000,None,None,9791000,31870000,0.3,0.0089,None,None,None,1.679,-0.0556,115562000,125353000,0.3456,2021-06-30,None,506731000.0,486110000,87453000,26066000,None,None,None,31837000,None,31390000,None,None,None,None,None,3577000,None,None,None,0.329,30851000,370548000,115562000,55575000,68166000,None,None,None,None,None,None,None,1.587,3.088,None,None,None,None,None,None,None,0.0319,None,None,2026-03-04,quarterly,0.29,USD,pre-market,None,489082000,0.0536,0.0811,0.157,41.11,None,637105000,None,None,29.39,36.69,-810000,-16.088,1714654000,213796000,111058000,1134979000,1500858000,590865000,816455000,579675000,26.39,None,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,None,1.411,21.31,5184000,None,40101000,40101000,-53711000,-5184000,None,None,16760000,None,None,None,64021000,48164067,None,330345000,330345000,42892000,None,None,86730000,None,None,9791000,31760000,0.3,0.0089,None,None,None,1.679,-0.0556,115562000,125353000,0.3456,2021-03-31,None,506731000.0,486110000,87453000,26066000,None,None,None,31837000,None,31390000,None,None,None,None,None,38023000,None,None,None,0.329,47277000,370548000,115562000,55575000,68166000,None,None,None,None,None,None,None,1.587,3.088,None,None,None,None,None,None,None,0.0319,None,None,2026-03-04,quarterly,0.29,USD,pre-market,None,489082000,0.0536,0.0811,0.157,41.11,None,637105000,None,None,29.39,36.69,None,-16.088,1714654000,213796000,111058000,1134979000,1500858000,590865000,816455000,579675000,26.39,None,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,None,1.411,21.31,11514000,None,40101000,40101000,-12526000,-11514000,None,None,-17848000,None,None,None,64021000,48164067,None,330345000,330345000,42892000,None,None,86730000,None,None,9791000,28219000,0.3,0.0089,4999000,4999000,None,1.679,-0.0556,115562000,125353000,0.3456,2020-12-31,None,506731000.0,486110000,87453000,26066000,None,None,None,31837000,None,31390000,None,None,None,None,None,8703000,None,None,None,0.329,35148000,370548000,115562000,55575000,68166000,None,None,None,None,None,None,None,1.587,3.088,None,None,None,None,None,None,None,0.0319,None,None,2026-03-04,quarterly,0.29,USD,pre-market,None,489082000,0.0536,0.0811,0.157,41.11,None,637105000,None,None,29.39,36.69,None,-16.088,1714654000,213796000,111058000,1134979000,1500858000,590865000,816455000,579675000,26.39,None,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,None,1.411,21.31,66336000,None,40101000,40101000,-92053000,None,None,None,1718000,None,None,None,64021000,48164067,None,330345000,330345000,42892000,None,None,86730000,None,None,9791000,42142000,0.3,0.0089,15696000,15696000,None,1.679,-0.0556,115562000,125353000,0.3456,2020-03-31,None,506731000.0,486110000,87453000,26066000,None,None,None,31837000,None,31390000,None,None,None,None,None,-35209000,None,None,None,0.329,-1484000,370548000,115562000,55575000,68166000,None,None,None,None,None,None,None,1.587,3.088,None,None,None,None,None,None,None,0.0319,None,None,2026-03-04,quarterly,0.29,USD,pre-market,None,489082000,0.0536,0.0811,0.157,41.11,None,637105000,None,None,29.39,36.69,None,-16.088,1714654000,213796000,111058000,1134979000,1500858000,590865000,816455000,579675000,26.39,None,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,None,1.411,21.31,82636000,None,40101000,40101000,-138210000,None,None,None,-2099000,None,None,None,64021000,48164067,None,330345000,330345000,42892000,None,None,86730000,None,None,9791000,41023000,0.3,0.0089,15683000,15683000,None,1.679,-0.0556,115562000,125353000,0.3456,2019-12-31,None,506731000.0,486110000,87453000,26066000,None,None,None,31837000,None,31390000,None,None,None,None,None,12942000,None,None,None,0.329,84140000,370548000,115562000,55575000,68166000,None,None,None,None,None,None,None,1.587,3.088,None,None,None,None,None,None,None,0.0319,None,None,2026-03-04,quarterly,0.29,USD,pre-market,None,489082000,0.0536,0.0811,0.157,41.11,None,637105000,None,None,29.39,36.69,None,-16.088,1714654000,213796000,111058000,1134979000,1500858000,590865000,816455000,579675000,26.39,None,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,None,1.411,21.31,52965000,None,40101000,40101000,-139098000,None,None,None,218000,None,None,None,64021000,48164067,None,330345000,330345000,42892000,None,None,86730000,None,None,9791000,41511000,0.3,0.0089,15683000,15683000,None,1.679,-0.0556,115562000,125353000,0.3456,2019-09-30,None,506731000.0,486110000,87453000,26066000,None,None,None,31837000,None,31390000,None,None,None,None,None,77880000,None,None,None,0.329,133424000,370548000,115562000,55575000,68166000,None,None,None,None,None,None,None,1.587,3.088,None,None,None,None,None,None,None,0.0319,None,None,2026-03-04,quarterly,0.29,USD,pre-market,None,489082000,0.0536,0.0811,0.157,41.11,None,637105000,None,None,29.39,36.69,None,-16.088,1714654000,213796000,111058000,1134979000,1500858000,590865000,816455000,579675000,26.39,None,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,None,1.411,21.31,70256000,None,40101000,40101000,-249050000,None,None,None,-1521000,None,None,None,64021000,48164067,None,330345000,330345000,42892000,None,None,86730000,None,None,9791000,37844000,0.3,0.0089,15694000,15694000,None,1.679,-0.0556,115562000,125353000,0.3456,2019-06-30,None,506731000.0,486110000,87453000,26066000,None,None,None,31837000,None,31390000,None,None,None,None,None,26126000,None,None,None,0.329,31160000,370548000,115562000,55575000,68166000,None,None,None,None,None,None,None,1.587,3.088,None,None,None,None,None,None,None,0.0319,None,None,2026-03-04,quarterly,0.29,USD,pre-market,None,489082000,0.0536,0.0811,0.157,41.11,None,637105000,None,None,29.39,36.69,None,-16.088,1714654000,213796000,111058000,1134979000,1500858000,590865000,816455000,579675000,26.39,None,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,None,1.411,21.31,65435000,None,40101000,40101000,-140263000,None,None,None,-2110000,None,None,None,64021000,48164067,None,330345000,330345000,42892000,None,None,86730000,None,None,9791000,41005000,0.3,0.0089,14658000,14658000,None,1.679,-0.0556,115562000,125353000,0.3456,2019-03-31,None,506731000.0,486110000,87453000,26066000,None,None,None,31837000,None,31390000,None,None,None,None,None,6089000,None,None,None,0.329,26420000,370548000,115562000,55575000,68166000,None,None,None,None,None,None,None,1.587,3.088,None,None,None,None,None,None,None,0.0319,None,None,2026-03-04,quarterly,0.29,USD,pre-market,None,489082000,0.0536,0.0811,0.157,41.11,None,637105000,None,None,29.39,36.69,None,-16.088,1714654000,213796000,111058000,1134979000,1500858000,590865000,816455000,579675000,26.39,None,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,None,1.411,21.31,81641000,None,40101000,40101000,-49003000,None,None,None,-2637000,None,None,None,64021000,48164067,None,330345000,330345000,42892000,None,None,86730000,None,None,9791000,38198000,0.3,0.0089,14641000,14641000,None,1.679,-0.0556,115562000,125353000,0.3456,2018-12-31,None,506731000.0,486110000,87453000,26066000,None,None,None,31837000,None,31390000,None,None,None,None,None,-15285000,None,None,None,0.329,63919000,370548000,115562000,55575000,68166000,None,None,None,None,None,None,None,1.587,3.088,None,None,None,None,None,None,None,0.0319,None,None,2026-03-04,quarterly,0.29,USD,pre-market,None,489082000,0.0536,0.0811,0.157,41.11,None,637105000,None,None,29.39,36.69,None,-16.088,1714654000,213796000,111058000,1134979000,1500858000,590865000,816455000,579675000,26.39,None,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,None,1.411,21.31,67116000,None,40101000,40101000,-162051000,None,None,None,-3386000,None,None,None,64021000,48164067,None,330345000,330345000,42892000,None,None,86730000,None,None,9791000,39498000,0.3,0.0089,14641000,14641000,None,1.679,-0.0556,115562000,125353000,0.3456,2018-09-30,None,506731000.0,486110000,87453000,26066000,None,None,None,31837000,None,31390000,None,None,None,None,None,73271000,None,None,None,0.329,147051000,370548000,115562000,55575000,68166000,None,None,None,None,None,None,None,1.587,3.088,None,None,None,None,None,None,None,0.0319,None,None,2026-03-04,quarterly,0.29,USD,pre-market,None,489082000,0.0536,0.0811,0.157,41.11,None,637105000,None,None,29.39,36.69,None,-16.088,1714654000,213796000,111058000,1134979000,1500858000,590865000,816455000,579675000,26.39,None,43.08,21.1
