date,open,high,low,close,volume,ad_14_chaikin a/d,adosc_14_adosc,adx_14_adx,adxr_14_adxr,apo_14_apo,aroon_14_aroon down,aroon_14_aroon up,aroonosc_14_aroonosc,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,bop_14_bop,cci_20_cci,cmo_14_cmo,dema_14_dema,dx_14_dx,ema_12_ema,ema_14_ema,ema_26_ema,ht_dcperiod_14_dcperiod,ht_dcphase_14_ht_dcphase,ht_phasor_14_phase,ht_phasor_14_quadrature,ht_sine_14_lead sine,ht_sine_14_sine,ht_trendline_14_ht_trendline,ht_trendmode_14_trendmode,kama_14_kama,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,macdext_14_macd,macdext_14_macd_hist,macdext_14_macd_signal,mama_14_fama,mama_14_mama,mfi_14_mfi,midpoint_14_midpoint,midprice_14_midprice,minus_di_14_minus_di,mom_10_mom,natr_14_natr,obv_14_obv,plus_di_14_plus_di,ppo_14_ppo,roc_10_roc,rocr_14_rocr,rsi_14_rsi,sar_14_sar,sma_200_sma,sma_20_sma,sma_50_sma,stoch_14_slowd,stoch_14_slowk,stochf_14_fastd,stochf_14_fastk,t3_14_t3,tema_14_tema,trange_14_trange,trima_14_trima,trix_14_trix,ultosc_14_ultosc,willr_14_willr,wma_14_wma
2021-06-25,284.89,303.81,282.56,284.1,5426687,488645213.6164,-373914.9201,27.6896,29.7348,10.8359,92.8571,57.1429,-35.7143,14.6446,260.9696,287.6996,314.4297,0.7929,-50.163,9.3039,290.1279,4.8817,285.6968,285.165,275.8748,21.0692,246.8811,-4.9563,-16.3381,-0.928,-0.9197,285.219,1,286.3575,9.822,-5.2283,15.0503,10.8359,-6.4126,17.2485,117.8823,188.7091,47.4489,283.7902,284.8965,20.1178,-17.2553,5.1548,402043878.0,18.2451,3.857,-5.726,0.9732,54.6519,305.2788,180.3007,287.6996,246.932,19.8705,22.9286,22.9286,62.2144,302.1386,281.155,21.4856,294.5414,0.8117,51.8733,-51.9239,288.6752
2021-07-02,300.85,310.0,297.07,290.24,4806180,492165285.1245,919410.9031,25.9167,29.1336,8.55,85.7143,50.0,-35.7143,14.4681,265.9212,289.2497,312.5782,0.5739,-6.9517,14.6044,290.7304,2.8692,286.3965,285.8422,276.9392,21.2435,260.6478,-10.3881,-8.8135,-0.8126,-0.9867,286.4415,0,286.4097,9.4572,-4.4744,13.9317,8.55,-7.591,16.141,118.2415,189.7245,55.5584,283.7902,284.8965,18.9087,-8.3011,4.9848,406850058.0,20.0258,3.0286,-2.7805,0.9738,57.3022,304.867,181.0332,289.2497,249.3037,28.2289,48.2501,48.2501,81.3415,301.8522,282.8891,12.1739,292.776,0.7355,50.2346,-37.1435,288.3634
2021-07-09,306.82,313.61,301.2,293.35,3860604,494756137.8694,2189278.1675,24.5782,28.7946,6.6987,78.5714,42.8571,-35.7143,14.2689,270.9129,290.7914,310.6699,0.3829,9.3759,17.2369,291.9476,7.1774,287.4665,286.8435,278.1549,21.678,266.1561,-9.3179,-3.3515,-0.7529,-0.9978,287.3358,0,286.4616,9.3115,-3.6961,13.0076,6.6987,-8.081,14.7797,118.6041,190.7607,56.2571,283.7902,284.8965,17.8032,-1.1493,4.8641,410710662.0,20.5564,2.3629,-0.3903,0.9885,58.6184,304.4593,181.7879,290.7914,251.7764,50.1034,79.1316,79.1316,93.8387,301.3768,285.339,11.6796,291.0185,0.6718,56.4038,-29.6741,288.5402
2021-07-16,309.0,313.61,299.5,282.46,3586069,491424219.7553,1449588.2696,23.1664,28.3954,4.7548,71.4286,35.7143,-35.7143,14.1986,273.702,291.4492,309.1964,-0.6378,-46.5517,5.014,290.1755,4.8128,286.6959,286.2587,278.4737,22.3538,281.1748,-10.8108,-10.0261,-0.5567,-0.981,288.2817,0,286.3339,8.2222,-3.8283,12.0506,4.7548,-8.3322,13.087,118.9695,191.6777,49.9419,283.7902,284.8965,17.4209,-18.1338,5.0268,407124593.0,19.1826,1.6737,-6.0327,0.9374,52.507,304.0557,182.4512,291.4492,254.1045,68.4689,78.0249,78.0249,58.8946,300.71,283.419,13.2849,289.2813,0.6081,50.1843,-55.8624,287.2969
2021-07-23,293.86,307.72,286.23,288.75,3451527,494541676.2034,2007125.0658,22.3362,27.9426,3.0703,64.2857,28.5714,-35.7143,14.6297,274.5987,291.81,309.0213,0.5966,-97.545,10.7965,290.2727,11.5446,287.0115,286.5905,279.2347,22.8694,286.3515,-18.7248,3.0967,-0.4794,-0.9596,288.7791,0,286.3787,7.7768,-3.419,11.1958,3.0703,-8.1269,11.1972,119.3379,192.6484,44.3604,283.7902,284.8965,21.8001,-14.2735,5.0666,410576120.0,17.2876,1.0762,-4.7104,0.9582,55.3983,303.6562,183.1132,291.81,256.2115,77.9871,76.8048,76.8048,77.6812,299.9319,284.2137,20.2334,287.7046,0.5516,56.9078,-40.7424,287.072
2021-07-30,306.91,312.16,305.41,293.78,2495267,496940829.2153,2816109.2529,21.1412,27.367,0.7243,57.1429,21.4286,-35.7143,14.0387,274.6123,291.8328,309.0533,0.7585,9.1567,15.2467,291.5722,5.606,288.0535,287.5497,280.3125,23.0543,306.1475,-12.1782,35.7424,-0.1539,-0.8075,289.5541,0,286.44,7.7411,-2.7638,10.5049,0.7243,-8.3919,9.1162,119.7095,193.6597,49.4546,283.7902,284.8965,21.0952,5.8469,4.7786,413071387.0,18.8555,0.2523,2.0306,0.9841,57.6234,303.2606,183.8096,291.8328,258.1962,77.2549,76.935,76.935,94.2294,299.149,286.6161,6.3553,286.4821,0.5057,61.168,-28.6329,287.6388
2021-08-06,306.0,318.5,292.85,281.07,5544971,493851642.6425,1908124.397,20.9725,27.0929,-1.8598,50.0,14.2857,-35.7143,14.7609,273.4438,291.291,309.1381,-0.2912,-59.134,1.4881,289.4241,18.7793,286.9797,286.6863,280.3689,22.9576,-30.3608,4.7617,34.4631,0.2527,-0.5054,290.2689,0,286.344,6.6109,-3.1152,9.7261,-1.8598,-8.7708,6.911,120.0836,194.5339,48.6605,283.7902,284.8965,24.3523,-9.0575,5.2516,407526416.0,16.652,-0.6461,-3.1219,0.9544,50.744,302.8689,184.4329,291.291,259.988,74.5829,70.0088,70.0088,38.1159,298.2988,284.0154,24.1502,285.8086,0.4565,61.5808,-59.1897,286.5561
2021-08-13,298.68,301.91,290.2,275.87,7778630,489792938.1763,71804.226,20.9942,27.0316,-3.5051,42.8571,7.1429,-35.7143,14.4941,271.419,290.1819,308.9449,-0.4851,-128.6663,-3.5894,286.3663,21.2756,285.2701,285.2437,280.0354,22.8587,-8.9809,11.6903,10.2862,0.5881,-0.1561,290.5941,1,285.9538,5.2347,-3.5931,8.8278,-3.5051,-8.2153,4.7102,120.4599,195.3472,38.5159,283.7902,284.8965,24.2588,-15.1021,5.254,399747786.0,15.7472,-1.2151,-5.1903,0.9177,48.2053,302.4812,185.016,290.1819,261.582,66.0173,51.1082,51.1082,20.9792,297.3062,280.2789,11.0253,285.5228,0.4022,54.4007,-71.7067,284.9071
2021-08-20,291.72,302.2,285.5,271.02,5492670,485846109.4338,-1941754.4644,21.3261,26.9552,-5.4248,35.7143,0.0,-35.7143,14.5819,268.6409,288.8952,309.1495,-0.2317,-139.2939,-8.1958,282.6761,25.6409,283.0775,283.347,279.3675,22.9567,3.4582,9.0431,-10.7857,0.7485,0.0603,290.3706,1,285.1815,3.7101,-4.0942,7.8042,-5.4248,-8.0741,2.6494,120.8381,196.1039,30.7097,279.172,283.4136,24.558,-13.3038,5.3804,394255116.0,14.5344,-1.8784,-4.6791,0.8944,45.9021,302.0974,185.5567,288.8952,263.1382,47.7297,22.0721,22.0721,7.1212,296.1007,275.846,15.7235,285.1882,0.3422,46.5767,-82.0863,282.847
2021-08-27,289.88,308.36,288.74,287.69,4205926,488487701.6793,-1748453.2628,20.8817,26.5081,-6.4051,28.5714,0.0,-28.5714,14.9899,268.7781,288.2133,307.6485,0.7589,-44.3758,8.0719,283.8476,15.1044,283.7878,283.9267,279.9843,22.8949,13.9867,1.9986,-11.3166,0.857,0.2417,290.0082,1,285.1923,3.8035,-3.2006,7.0041,-6.4051,-7.1388,0.7337,121.219,197.0198,37.6766,279.172,281.9872,22.1831,23.135,5.2104,398461042.0,16.3612,-2.2124,8.7447,0.9992,54.0359,301.7174,186.1835,288.2133,264.9937,34.2705,29.6312,29.6312,60.7932,294.8351,278.4411,20.2944,284.9807,0.295,49.9404,-34.048,283.3152
2021-09-03,304.79,304.79,289.25,273.88,4341749,484514749.8916,-2774546.2253,20.469,26.2245,-6.9808,21.4286,71.4286,50.0,14.9679,267.4303,286.8399,306.2495,-0.9575,-90.6515,-4.7076,281.3583,15.1044,282.264,282.5875,279.5323,22.4364,25.8434,3.1838,-13.6967,0.9446,0.4359,289.1648,1,284.9741,2.7316,-3.418,6.1496,-6.9808,-5.9889,-0.9919,121.6019,197.7885,37.3259,279.172,281.9872,20.629,-10.2135,5.4651,394119293.0,15.215,-2.4137,-3.5951,0.944,47.6462,301.3412,186.7347,286.8399,266.5865,26.5961,28.0848,28.0848,16.3401,293.4714,275.6759,14.6809,284.5235,0.2458,48.1179,-72.652,281.9442
2021-09-10,289.37,293.76,283.14,268.35,3810351,481357396.8973,-3946692.3695,20.5493,25.8495,-5.7044,14.2857,64.2857,50.0,14.6154,265.1159,285.3299,305.544,-0.5009,-145.3722,-9.3354,277.9778,21.5934,280.1229,280.6887,278.7038,21.6667,25.7518,-4.1252,-21.8033,0.9441,0.4345,288.0041,1,284.524,1.4191,-3.7844,5.2035,-5.7044,-3.3344,-2.3701,121.9863,198.4941,32.8277,279.172,281.9872,22.4385,-21.8977,5.4464,390308942.0,14.4689,-1.979,-7.5446,0.9223,45.3323,300.9688,187.2692,285.3299,268.2256,28.21,26.9139,26.9139,3.6082,291.9526,271.7689,10.0329,283.839,0.1926,40.0218,-88.1253,279.9897
2021-09-17,287.58,293.86,284.16,271.73,4071294,480200469.1025,-4435529.875,20.6128,25.0284,-5.9588,7.1429,57.1429,50.0,14.233,263.6098,284.1913,304.7729,0.0052,-114.3941,-5.9501,276.1092,21.438,278.8315,279.4941,278.1871,20.7711,19.3711,-11.7706,-13.4866,0.9016,0.3317,286.4605,1,284.335,0.6444,-3.6473,4.2917,-5.9588,-2.3984,-3.5605,122.3725,199.2264,38.4908,279.172,281.9872,21.3954,-21.6226,5.238,394380236.0,13.8414,-2.0728,-7.3709,0.9557,47.0249,300.6001,187.8201,284.1913,269.796,22.5275,12.5839,12.5839,17.8033,290.3063,270.1441,9.2629,282.8003,0.1418,38.1161,-78.6724,278.7017
2021-09-24,280.99,293.62,279.12,271.93,4228966,481057928.4156,-3959450.9026,21.0537,24.3716,-6.4806,100.0,50.0,-50.0,14.1949,262.9674,282.7581,302.5488,0.4724,-115.6028,-5.7433,274.6772,26.7848,277.7693,278.4851,277.7234,19.9258,-1.4889,-14.9296,3.7367,0.6885,-0.026,284.6555,1,284.2017,0.0459,-3.3967,3.4425,-6.4806,-1.8589,-4.6217,122.7604,199.9534,39.8307,281.0656,281.7827,22.3166,-10.5308,5.2201,398609202.0,12.8873,-2.2622,-3.7283,1.0278,47.1283,300.2351,188.3678,282.7581,271.1688,18.8586,17.0779,17.0779,29.8222,288.5733,269.1408,13.6984,281.4293,0.0949,43.0548,-77.2351,277.56
2021-10-01,288.98,296.15,279.46,275.56,4410574,483111263.3455,-2751407.3997,21.1417,23.5292,-7.1479,92.8571,42.8571,-50.0,14.3072,263.7114,281.3853,299.0591,0.1624,-85.4599,-1.8191,274.458,22.2856,277.43,278.0957,277.5635,19.1735,-23.5961,-6.5512,14.2178,0.3649,-0.4003,282.8459,1,284.083,-0.1334,-2.8608,2.7273,-7.1479,-1.6515,-5.4964,123.1502,200.7095,38.7647,281.0656,281.7827,20.5598,-13.183,5.192,403019776.0,13.0661,-2.5023,-4.5656,0.97,49.0904,299.5042,188.917,281.3853,272.5258,20.6198,32.1977,32.1977,48.9677,286.8332,269.8073,15.7673,279.758,0.0555,46.7106,-67.1841,276.8332
2021-10-08,290.35,298.24,284.7,274.87,4204594,482788310.7783,-2109837.4744,20.9561,22.7671,-6.7627,85.7143,35.7143,-50.0,14.1989,263.1086,280.7316,298.3547,0.0443,-58.3587,-2.5676,274.139,18.5432,277.0354,277.665,277.3636,18.4255,-21.8188,-1.6695,-0.4994,0.3936,-0.3717,281.1882,1,283.8316,-0.3281,-2.4444,2.1162,-6.7627,-0.7215,-6.0411,123.5417,201.4511,37.9667,281.0656,281.7827,19.2368,-18.9193,5.1658,398815182.0,13.2186,-2.3759,-6.4398,0.947,48.7162,298.7879,189.4365,280.7316,273.8074,32.0543,46.8874,46.8874,61.8724,285.1371,270.2052,12.7915,278.3023,0.0224,48.6941,-69.1159,276.0944
2021-10-15,291.49,301.65,283.0,281.48,2396911,484234168.6201,-1195527.9667,20.3516,21.759,-6.6041,78.5714,28.5714,-50.0,14.4432,263.2033,280.299,297.3947,0.3464,-26.3686,4.8236,275.5582,12.494,277.719,278.1734,277.6684,17.6768,-8.9157,-8.3131,-1.9797,0.589,-0.155,280.1692,1,283.7859,0.0506,-1.6525,1.7031,-6.6041,-0.2186,-6.3855,123.9352,202.2513,36.2723,281.0656,281.7827,17.5607,0.4044,5.1312,401212093.0,13.66,-2.3264,0.1439,0.9595,52.4118,298.0859,189.9833,280.299,275.5529,47.9637,64.8058,64.8058,83.5775,283.5874,272.9382,17.619,277.079,0.0003,48.3782,-50.8414,276.3837
2021-10-22,294.67,302.54,293.64,282.71,1952378,484741721.1266,-551313.9191,19.6761,21.0062,-6.918,71.4286,21.4286,-50.0,14.0124,263.4551,279.8858,296.3166,0.5143,23.4729,6.1758,277.0351,10.8945,278.4863,278.7778,278.0416,16.9988,24.4792,-6.0908,6.1209,0.9365,0.4144,279.9885,1,283.7812,0.4447,-1.0067,1.4514,-6.918,-0.3667,-6.5514,124.3308,203.0559,40.7318,281.0656,281.7827,16.8076,6.8391,4.9565,403164471.0,13.5052,-2.4423,2.4791,1.0009,53.0879,297.3979,190.5142,279.8858,276.7624,62.9404,77.1279,77.1279,85.9338,282.2513,275.5206,8.4127,276.1142,-0.0125,54.3599,-47.4475,276.95
2021-10-29,298.89,308.0,296.25,280.19,3816708,481145894.9513,-1381778.8718,18.3727,19.757,-6.4411,64.2857,14.2857,-50.0,13.8044,263.3735,279.6794,295.9853,-0.1957,46.6242,2.9527,277.6198,1.4283,278.7489,278.9666,278.201,16.4608,51.8168,-3.9912,7.4146,0.9929,0.786,279.4777,0,283.7231,0.5479,-0.7228,1.2707,-6.4411,0.1143,-6.5554,124.7283,203.8273,47.0937,281.0656,281.7827,15.8422,9.175,4.9268,399347763.0,15.396,-2.2783,3.3854,0.9704,51.4763,296.7238,191.031,279.6794,277.5207,72.8148,76.5108,76.5108,60.021,281.1323,276.6504,11.1004,275.5141,-0.0207,51.2262,-54.3918,277.1787
2021-11-05,297.34,330.6,295.97,307.74,5137539,484844388.9527,-419104.7273,18.9566,19.9645,-4.0599,57.1429,100.0,42.8571,15.1552,262.891,281.8385,300.786,0.8204,202.2715,28.5566,284.9611,26.5468,283.2093,282.8032,280.3891,16.0787,77.1871,0.2019,10.4917,0.8463,0.9751,279.8196,1,284.2271,2.8201,1.2395,1.5806,-4.0599,2.1709,-6.2309,125.129,204.8664,49.6015,288.044,288.0062,13.3995,20.0469,4.9247,404485302.0,23.0849,-1.4347,6.9681,1.0475,64.2783,263.6892,191.6669,281.8385,278.6778,77.4091,78.5886,78.5886,89.8109,280.4924,287.1583,32.7155,275.9214,-0.0022,58.9142,-9.4211,281.1621
2021-11-12,328.84,334.34,324.3,316.53,3333886,487952473.9089,1001753.0658,19.8097,20.4019,-0.7869,50.0,100.0,50.0,14.7524,259.2081,283.4602,307.7123,0.6169,268.4605,34.4941,293.0676,30.9003,288.3355,287.3001,283.0662,15.8429,102.4224,3.8527,7.589,0.5384,0.9766,280.7788,1,286.6977,5.2693,2.9509,2.3183,-0.7869,4.8976,-5.6845,125.5333,205.983,57.5031,292.4382,290.2706,12.7822,42.6471,4.6607,407819188.0,24.2141,-0.2776,15.5713,1.1261,67.2471,264.1756,192.3191,283.4602,279.9034,79.3866,83.0603,83.0603,99.349,280.523,298.1001,9.5148,277.519,0.0403,62.6318,-0.6061,286.1842
2021-11-19,334.74,334.98,327.62,312.5,3554149,486455481.8029,1015628.9414,20.6437,20.9849,0.3356,42.8571,100.0,57.1429,14.1968,257.3207,284.5731,311.8255,-0.678,212.4272,29.1948,298.5711,31.486,292.0534,290.6603,285.2467,15.7446,122.6842,5.6231,8.5646,0.2133,0.8417,281.9392,1,288.8114,6.8068,3.5908,3.216,0.3356,5.3207,-4.9851,125.9409,207.0482,61.3707,292.4382,290.5739,12.3336,44.1554,4.543,404265039.0,23.6695,0.118,16.4546,1.1328,64.5974,265.2291,192.9472,284.5731,280.9945,84.6369,92.2616,92.2616,87.625,281.228,304.7901,6.975,279.9396,0.0927,60.6113,-9.218,290.3317
2021-11-26,330.94,332.33,307.03,293.44,2428326,484528178.0053,315742.5057,19.2862,20.0839,1.8383,35.7143,92.8571,57.1429,14.8954,257.3193,284.5777,311.8361,-0.8419,102.9495,7.5921,298.2091,1.6385,292.2674,291.0315,285.8539,15.7467,140.2397,9.081,6.8399,-0.0913,0.6396,283.1047,1,288.967,6.4135,2.558,3.8555,1.8383,5.8991,-4.0608,126.3507,207.9122,64.615,292.4382,290.5739,20.2727,21.7152,5.0761,401836713.0,20.9481,0.646,7.9915,1.0827,53.7961,266.796,193.4856,284.5777,281.7242,83.2772,74.5096,74.5096,36.5547,282.3543,302.9636,23.9767,282.6973,0.1326,53.8663,-44.6622,291.5892
2021-12-03,313.56,314.56,293.06,289.43,4272167,485160061.3104,201775.2422,18.8244,19.6467,3.6543,28.5714,85.7143,57.1429,15.2868,257.6069,284.9261,312.2452,-0.3795,24.3482,3.6566,296.8524,12.8213,291.8302,290.8174,286.1185,15.8964,157.0894,8.1406,10.8868,-0.3761,0.3893,284.0832,1,288.9696,5.7117,1.485,4.2268,3.6543,6.5148,-2.8605,126.7626,208.7273,56.3939,292.4382,290.5739,24.5287,17.4986,5.2818,397564546.0,18.9537,1.2844,6.435,1.006,51.8283,268.3159,194.0882,284.9261,282.4237,72.6589,51.2056,51.2056,29.437,283.6756,299.9828,20.3754,285.5283,0.1588,51.4038,-52.1353,292.0974
2021-12-10,309.84,322.74,307.11,302.25,2609625,486497179.1273,562255.6451,17.7322,19.1408,5.5081,21.4286,78.5714,57.1429,15.3687,257.2885,285.6011,313.9137,0.5817,87.5894,14.4147,298.8927,3.5332,293.4329,292.3415,287.3132,16.2683,170.9379,17.2642,18.7476,-0.5869,0.1575,285.3898,1,289.7041,6.1197,1.5144,4.6054,5.5081,7.0052,-1.4971,127.1771,209.6625,63.4992,292.4382,290.5739,22.6554,26.6837,5.0848,400174171.0,21.1091,1.9312,9.6833,1.1036,57.2073,269.7901,194.8129,285.6011,283.4274,56.0944,42.5682,42.5682,61.7128,285.1648,302.053,16.433,288.8192,0.1851,54.6309,-28.2884,294.2987
2021-12-17,320.0,320.5,302.14,286.78,4361216,482359249.7852,-658003.1303,17.0704,18.8416,5.8913,14.2857,71.4286,57.1429,15.5138,257.1797,285.251,313.3223,-0.9472,40.9479,-0.0789,296.6355,8.4669,292.4097,291.6002,287.2739,16.7096,180.7391,26.7846,-0.2657,-0.7162,-0.0129,286.2195,1,289.6242,5.1358,0.4244,4.7114,5.8913,6.0,-0.1087,127.5934,210.4337,62.4506,294.1293,290.5739,23.0104,11.9165,5.4096,395812955.0,19.418,2.0594,4.3354,1.0687,49.9606,271.2202,195.4321,285.251,284.0663,43.917,37.9771,37.9771,22.7815,286.6272,298.0606,17.3997,292.0702,0.1967,52.2978,-57.0527,294.1676
2021-12-23,297.59,313.2,289.77,295.58,2506762,484585699.5172,-388965.6119,17.2436,19.1486,7.1174,7.1429,64.2857,57.1429,15.9917,257.626,285.9761,314.3262,0.6103,19.1405,7.1256,296.9537,19.496,292.8968,292.1303,287.8889,17.1269,195.8229,20.5246,-26.7457,-0.8731,-0.2727,286.8781,1,289.8366,5.008,0.2372,4.7708,7.1174,5.6666,1.4508,128.0118,211.2852,56.3507,294.2285,290.5739,25.9644,14.098,5.4103,398319717.0,17.4921,2.4842,5.0086,1.0878,53.5628,272.6073,196.0937,285.9761,284.7268,42.0115,45.4893,45.4893,51.9737,288.0327,298.0051,22.2045,294.8924,0.2051,53.2746,-40.6966,295.0336
2021-12-31,312.55,319.96,311.86,301.48,1755531,485543655.9394,61260.0174,16.8393,18.9905,8.9032,0.0,57.1429,57.1429,15.3977,258.5373,287.2568,315.9762,0.6877,77.0223,11.7202,298.6377,11.5833,294.2174,293.377,288.8956,17.3506,209.163,4.8584,-40.0282,-0.962,-0.4873,287.8604,1,290.3572,5.3218,0.4408,4.881,8.9032,5.7475,3.1557,128.4327,212.1871,62.7761,295.6975,290.7345,25.0398,18.774,5.1074,400075248.0,19.8411,3.1028,6.6408,1.1087,55.8601,273.9529,196.8205,287.2568,285.421,45.6824,53.5808,53.5808,85.9873,289.4163,299.928,7.6763,296.8028,0.2154,52.6783,-29.8946,296.4598
2022-01-07,318.41,328.23,314.13,306.81,3824300,486932337.9252,681727.4961,15.8244,18.3902,10.4963,0.0,50.0,50.0,15.2523,260.1377,289.0462,317.9546,0.378,95.4959,15.7683,301.2787,2.63,296.1542,295.1676,290.2224,17.5155,212.943,-11.9918,-21.6233,-0.9779,-0.5438,288.8358,1,291.1368,5.9318,0.8407,5.0911,10.4963,5.7233,4.7731,128.8562,213.1333,62.6735,295.6975,292.4066,23.4729,26.613,4.9713,403899548.0,22.2699,3.6514,9.4981,1.1134,57.8842,274.6133,197.5249,289.0462,286.4088,58.1663,75.4288,75.4288,88.3255,290.8397,303.134,13.3625,297.815,0.2304,54.2056,-21.26,298.3146
2022-01-14,320.73,330.5,311.99,309.83,2922876,488727897.3893,1444894.249,14.7121,17.5318,11.7038,7.1429,42.8571,35.7143,15.416,259.8738,290.1529,320.432,0.3349,89.5945,18.065,304.1131,0.2521,298.2581,297.1225,291.6748,17.9445,220.3202,-9.8108,1.5725,-0.9967,-0.6471,290.4259,1,292.1496,6.5833,1.1938,5.3896,11.7038,5.5429,6.1609,129.2824,214.1003,61.9399,298.3616,292.4066,21.5648,2.0882,4.9757,406822424.0,21.4563,4.0567,0.6786,1.1272,59.0325,275.8986,198.2616,290.1529,287.6546,72.5085,88.5159,88.5159,91.235,292.3509,306.4832,17.5441,298.4602,0.2496,62.4033,-15.2263,300.2749
2022-01-21,323.62,330.2,308.81,297.08,3453770,486782225.1827,1006667.2868,13.9197,16.7979,12.7907,0.0,35.7143,35.7143,15.7628,261.8493,291.3129,320.7765,-0.4741,54.6665,5.0581,303.1712,3.6185,298.0773,297.1173,292.0754,18.31,227.6904,-8.12,6.128,-0.9989,-0.7395,292.0412,1,292.241,6.0019,0.4899,5.512,12.7907,5.2459,7.5448,129.7107,214.9301,55.3923,298.3616,296.0359,20.9485,-19.4467,5.3059,403368654.0,19.4854,4.4285,-6.1437,1.0554,52.529,277.1454,198.9945,291.3129,288.3675,81.0675,79.2577,79.2577,58.2126,293.8296,304.4136,20.2712,298.9104,0.2593,57.0752,-47.5559,300.2027
2022-01-28,306.8,322.39,297.71,292.42,4423127,486248152.3115,565945.1354,13.9595,16.1661,11.5664,64.2857,28.5714,-35.7143,16.3076,265.0018,292.5166,320.0314,0.0713,8.7244,0.6883,301.1951,14.4766,297.207,296.491,292.1009,18.3494,236.1052,-5.1034,20.4695,-0.9813,-0.8301,293.4792,1,292.2431,5.1061,-0.3248,5.4309,11.5664,2.9407,8.6257,130.1407,215.705,48.7189,298.3616,296.0359,23.41,-20.0816,5.5768,398945527.0,17.4892,4.0053,-6.4261,1.0344,50.3441,278.3548,199.6961,292.5166,289.031,76.2064,60.8456,60.8456,33.0894,295.1541,301.1018,23.3891,299.0432,0.2578,53.7096,-58.4384,299.3602
2022-02-04,306.24,340.0,297.93,287.12,5564336,482017034.9205,-1012064.4724,13.2481,16.1024,8.8832,57.1429,100.0,42.8571,17.9906,267.3232,293.2863,319.2495,-0.0777,26.1177,-4.1879,298.2362,4.0011,295.6556,295.2419,291.7322,18.1073,247.9824,6.0068,18.2149,-0.9206,-0.9271,294.5898,0,292.197,3.9234,-1.2059,5.1294,8.8832,-0.3235,9.2067,130.572,216.4192,50.6687,301.6557,298.4146,19.7043,-6.3211,6.2658,393381191.0,21.3468,3.0737,-2.1541,1.0247,47.906,279.5279,200.3871,293.2863,289.5231,58.2278,34.58,34.58,12.4379,296.2079,296.6736,39.8695,298.8331,0.2443,48.7124,-73.7209,297.7188
2022-02-11,303.0,315.02,297.98,285.77,4375387,479039166.9207,-2513111.4507,12.5876,16.1987,6.2748,50.0,92.8571,42.8571,17.7909,269.6433,293.9787,318.3141,-0.0906,-33.2997,-5.4434,295.4805,4.0011,294.1354,293.9796,291.2908,17.7212,263.4637,9.2763,5.5774,-0.783,-0.9935,295.3934,1,291.981,2.8445,-1.8279,4.6724,6.2748,-3.0171,9.2919,131.0048,217.1127,41.1664,301.152,298.4146,18.5022,-3.6516,6.2255,389005804.0,20.0445,2.1683,-1.2617,0.9286,47.2783,281.2355,201.049,293.9787,289.8526,37.8752,18.2,18.2,9.0727,296.9291,292.8321,15.1951,298.3303,0.2219,40.2626,-76.5542,295.8317
2022-02-18,300.88,311.1,297.04,285.3,3132925,477238737.76,-3471575.2702,11.9007,16.2722,5.0468,42.8571,85.7143,42.8571,17.4751,271.2595,294.4654,317.6713,-0.0605,-51.8678,-5.9115,293.1198,2.9709,292.7759,292.8221,290.847,17.3124,296.9892,11.3613,-8.5451,-0.3092,-0.8911,296.2217,1,291.5729,1.9289,-2.1948,4.1237,5.0468,-4.1513,9.1981,131.4387,217.7946,34.412,298.9004,298.4146,17.8557,-16.9494,6.1252,385872879.0,18.9491,1.7406,-5.6078,0.9013,47.0442,282.3465,201.6912,294.4654,289.9279,20.8597,9.799,9.799,7.8864,297.3029,289.7817,13.3697,297.7558,0.194,37.3678,-77.553,294.0903
2022-02-25,299.94,302.21,280.35,283.36,3131240,479161026.9091,-2936438.8971,12.0118,15.649,4.708,100.0,78.5714,-21.4286,17.7116,272.853,294.8901,316.9271,-0.0892,-121.9281,-7.9144,290.7248,13.4562,291.3271,291.5603,290.2923,16.9619,-38.01,2.4591,-24.3544,0.1217,-0.6158,296.7847,1,291.1058,1.0348,-2.4711,3.5059,4.708,-4.2224,8.9304,131.8738,218.4502,34.9876,296.5942,294.4005,22.7592,-3.4228,6.2506,382741639.0,17.3606,1.6247,-1.1935,0.9067,46.0428,322.216,202.377,294.8901,289.7285,14.5676,15.7037,15.7037,30.152,297.3299,286.8496,20.7867,297.0313,0.1619,40.5886,-69.848,292.3877
2022-03-04,293.28,300.22,282.59,269.91,4067957,475674536.2528,-3559908.4172,12.115,15.4697,2.1661,92.8571,71.4286,-21.4286,17.644,270.3726,294.3118,318.2511,-0.5349,-151.7386,-20.5404,285.4485,13.4562,288.0327,288.674,288.7827,16.6988,-31.0251,-9.0798,-19.3632,0.2415,-0.5154,296.2132,1,290.1421,-0.7501,-3.4048,2.6547,2.1661,-6.0157,8.1818,132.3092,218.9649,34.0638,289.8714,294.4005,21.2146,-25.6632,6.5369,378673682.0,16.1824,0.7479,-8.6824,0.9198,39.7298,321.6596,202.9665,294.3118,289.2886,13.3921,14.6737,14.6737,5.9825,296.9093,280.0186,16.7644,295.6958,0.1172,35.9065,-94.0175,289.17
