date,open,high,low,close,volume,ad_14_chaikin a/d,adosc_14_adosc,adx_14_adx,adxr_14_adxr,aroon_14_aroon down,aroon_14_aroon up,aroonosc_14_aroonosc,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,bop_14_bop,cci_20_cci,cmo_14_cmo,dema_14_dema,dx_14_dx,ema_12_ema,ema_14_ema,ema_26_ema,ht_dcperiod_14_dcperiod,ht_dcphase_14_ht_dcphase,ht_phasor_14_phase,ht_phasor_14_quadrature,ht_sine_14_lead sine,ht_sine_14_sine,ht_trendline_14_ht_trendline,ht_trendmode_14_trendmode,kama_14_kama,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,macdext_14_macd,macdext_14_macd_hist,macdext_14_macd_signal,mama_14_fama,mama_14_mama,mfi_14_mfi,midpoint_14_midpoint,midprice_14_midprice,minus_di_14_minus_di,mom_10_mom,natr_14_natr,obv_14_obv,plus_di_14_plus_di,ppo_14_ppo,roc_10_roc,rocr_14_rocr,rsi_14_rsi,sar_14_sar,sma_200_sma,sma_20_sma,sma_50_sma,stoch_14_slowd,stoch_14_slowk,stochf_14_fastd,stochf_14_fastk,stochrsi_14_fastd,stochrsi_14_fastk,t3_14_t3,tema_14_tema,trange_14_trange,trima_14_trima,trix_14_trix,ultosc_14_ultosc,willr_14_willr,wma_14_wma
2013-12-27,87.88,89.98,87.27,64.61,14193400,1757139781.3922,21890789.6372,28.4666,26.7373,92.8571,35.7143,-57.1429,2.3711,57.7598,63.4746,69.1894,0.744,21.9818,19.5314,65.1636,16.0694,63.8477,63.6409,61.9095,26.4444,211.908,-0.7935,-6.3114,-0.974,-0.5286,61.6381,1,64.8286,1.9382,-0.5561,2.4943,3.1239,-1.2843,4.4081,41.0511,52.6725,36.7971,64.6875,64.4923,16.4256,-2.6992,3.6701,632132507.0,22.7154,5.0411,-4.0103,1.0318,59.7657,67.8948,52.3215,63.4746,58.0237,23.0684,34.0675,34.0675,66.8858,37.1859,100.0,65.5426,64.1808,1.9511,65.5033,0.6508,60.1431,-48.3577,64.5942
2014-01-03,89.97,90.26,88.21,63.49,16596000,1742807901.4467,16938985.5847,27.6786,27.306,85.7143,28.5714,-57.1429,2.3071,58.4998,63.7274,68.9549,-0.7893,12.1917,11.0341,64.9236,17.4337,63.7931,63.6211,62.0268,26.8284,215.9701,-2.9022,-6.7172,-0.9876,-0.5874,61.8293,1,64.8222,1.7663,-0.5824,2.3487,2.6337,-1.5669,4.2007,41.1098,52.7807,30.5535,64.6875,64.4923,15.6756,-3.0325,3.6336,615536507.0,22.2953,4.2223,-4.5585,0.9983,55.517,67.8261,52.4217,63.7274,58.211,35.5369,53.4808,53.4808,64.2702,51.8862,44.1009,65.7284,63.881,1.4749,65.2505,0.6052,56.5758,-64.3989,64.4012
2014-01-10,88.88,88.92,85.77,63.36,36297300,1761820772.8753,19422889.7829,25.8276,27.0287,78.5714,21.4286,-57.1429,2.304,59.3879,63.9826,68.5773,-0.2254,-32.9993,10.0556,64.6857,1.7645,63.7269,63.5867,62.1258,27.3385,220.5497,-4.4999,-1.8241,-0.997,-0.6501,62.1108,1,64.8031,1.6011,-0.598,2.1992,1.9763,-1.9169,3.8932,41.1686,52.8866,22.6882,64.6875,64.4923,20.0117,-3.2335,3.6362,579239207.0,20.7306,3.1518,-4.8553,0.9831,55.0278,67.758,52.5187,63.9826,58.3531,50.5231,64.0211,64.0211,60.9073,60.5884,37.6642,65.8375,63.6058,2.2637,64.8902,0.559,56.2085,-66.2618,64.1921
2014-01-17,88.4,90.41,87.29,64.83,38007200,1794955254.9266,29216104.9,24.6748,27.4593,71.4286,14.2857,-57.1429,2.2996,60.6478,64.326,68.0042,0.5801,3.7129,18.79,64.8484,9.6891,63.8965,63.7523,62.326,27.9463,223.7499,-4.0614,2.6404,-0.9998,-0.6915,62.3253,1,64.8033,1.5705,-0.503,2.0734,1.6117,-1.9111,3.5228,41.2278,53.006,31.487,64.6875,64.4923,18.6179,-2.3332,3.5471,617246407.0,22.6128,2.5611,-3.4739,1.0057,59.395,67.6907,52.6239,64.326,58.5219,63.783,73.847,73.847,96.3636,58.3485,93.2805,65.8949,63.9099,2.2422,64.5221,0.519,64.2873,-45.1495,64.1888
2014-01-24,91.2,92.11,87.82,63.35,28441800,1770889116.4651,22909002.9465,24.1861,28.1524,64.2857,7.1429,-57.1429,2.3555,61.0674,64.4451,67.8227,-0.711,-3.5445,7.4435,64.6018,17.8333,63.8122,63.6985,62.4018,27.9639,228.9029,-3.1199,7.2459,-0.9977,-0.7536,62.5566,1,64.717,1.4104,-0.5304,1.9408,1.1518,-1.9284,3.0802,41.2872,53.1094,29.0398,64.6159,64.4923,16.8774,-3.2335,3.7184,588804607.0,24.2034,1.8248,-4.8565,0.9412,53.7218,67.624,52.7306,64.4451,58.67,67.6016,64.9368,64.9368,37.5394,43.6482,0.0,65.9035,63.6213,3.083,64.1745,0.4781,54.4462,-66.4687,63.9847
2014-01-31,88.3,89.49,86.43,62.93,29365000,1763403205.3837,15864307.4445,23.1132,28.4315,57.1429,0.0,-57.1429,2.3444,61.2066,64.4867,67.7668,-0.2386,-62.8377,4.4194,64.2906,9.1648,63.6768,63.5963,62.441,27.3659,241.4008,-0.0188,8.0199,-0.9593,-0.878,62.827,0,64.6211,1.2357,-0.5641,1.7998,0.653,-1.9564,2.6094,41.3468,53.2076,20.806,64.6159,64.4565,18.7901,-3.4713,3.7252,559439607.0,22.5817,1.0322,-5.2277,0.946,52.2097,67.5579,52.8254,64.4867,58.7917,64.294,54.0981,54.0981,28.3912,31.0935,0.0,65.8646,63.2597,2.1991,63.913,0.4357,55.2826,-72.1844,63.7626
2014-02-07,87.8,89.74,85.89,64.32,31515000,1790989062.5266,20317494.9714,21.8841,28.4805,50.0,14.2857,-35.7143,2.3745,61.4041,64.5719,67.7397,0.4416,-44.8288,13.1768,64.3778,5.9053,63.7755,63.6926,62.5801,26.4275,259.0621,1.218,1.7662,-0.8284,-0.9818,63.1561,0,64.6133,1.1954,-0.4835,1.6789,0.1989,-1.923,2.1219,41.4067,53.3188,28.5391,64.6159,64.4565,18.3936,1.002,3.6918,590954607.0,20.7023,0.3131,1.5825,0.9658,56.5884,67.4925,52.9205,64.5719,58.973,53.5409,41.5878,41.5878,58.8328,20.3132,60.9397,65.7966,63.4765,2.7668,63.7596,0.399,58.8257,-52.0024,63.7597
2014-02-14,89.46,91.19,88.39,65.29,25119700,1804451444.7525,24575693.7615,21.4107,28.5492,42.8571,7.1429,-35.7143,2.3694,61.5063,64.6562,67.8061,0.4339,21.3394,18.7823,64.6838,15.2573,64.0084,63.9055,62.7808,25.5114,271.3679,0.4597,0.351,-0.69,-0.9997,63.479,0,64.6268,1.2276,-0.3611,1.5887,-0.1575,-1.8044,1.6469,41.4669,53.4385,35.089,64.3259,64.4565,17.1171,1.9403,3.629,616074307.0,23.2807,-0.2469,3.063,0.9721,59.3912,67.4278,53.0228,64.6562,59.1758,50.4472,55.6556,55.6556,79.7428,53.6288,99.9467,65.7218,63.9834,2.302,63.6877,0.3704,57.6019,-37.8855,63.9079
2014-02-21,90.46,91.68,89.7,65.01,22566200,1790319077.0757,19586867.7547,21.1385,28.5564,35.7143,0.0,-35.7143,2.3022,61.5319,64.6841,67.8363,-0.197,39.3965,16.4924,64.8561,17.5995,64.1632,64.0534,62.9463,24.6281,300.8276,1.0648,-0.0213,-0.2448,-0.8587,63.8739,0,64.6334,1.2169,-0.2974,1.5143,-0.2759,-1.4888,1.2129,41.5273,53.5542,41.3537,64.2363,63.9158,16.358,2.9452,3.541,593508107.0,23.3457,-0.4307,4.7451,0.9765,58.2462,67.3637,53.1004,64.6841,59.3686,55.9902,70.7273,70.7273,73.6064,81.6476,84.0564,65.6505,64.2702,1.4292,63.6886,0.3465,57.945,-31.0241,64.0373
2014-02-28,90.42,93.84,90.39,67.13,28375200,1804876788.38,20397359.0983,21.5684,28.0037,28.5714,100.0,71.4286,2.3321,61.4931,64.8175,68.1419,0.7478,96.5343,28.0159,65.5147,27.1572,64.6196,64.4636,63.2561,23.7683,-9.1183,0.4086,-2.1926,0.5861,-0.1585,64.2588,1,64.6542,1.3634,-0.1207,1.4842,-0.3134,-1.1444,0.831,41.5881,53.69,48.777,64.5996,64.3781,14.9946,4.4134,3.4741,621883307.0,26.1753,-0.4867,7.0371,1.0109,64.0079,61.0203,53.1929,64.8175,59.5832,69.1569,81.0876,81.0876,89.9137,94.6677,100.0,65.6089,65.2223,2.7213,63.812,0.3341,58.4664,-9.0285,64.4637
2014-03-07,92.26,93.35,90.6,67.12,27807700,1825201689.1073,25341632.2341,21.9676,27.4676,21.4286,92.8571,71.4286,2.3073,61.5111,64.808,68.1048,0.2618,91.5805,27.8862,66.0345,27.1572,65.0035,64.8171,63.542,22.9668,39.9314,-0.6674,0.0132,0.9961,0.6419,64.5868,1,64.7931,1.4615,-0.0181,1.4796,-0.1294,-0.6533,0.5239,41.6493,53.8242,48.52,64.5996,64.3781,14.0732,2.5089,3.4379,594075607.0,24.5668,-0.2002,3.8834,1.06,63.9431,61.0874,53.3144,64.808,59.869,78.7376,84.3979,84.3979,89.6736,94.3941,99.1258,65.6083,65.9252,1.985,64.0305,0.3289,59.4898,-9.2435,64.8812
2014-03-14,92.67,93.62,88.88,64.31,27719800,1799938073.9174,17022081.6625,21.4595,26.4064,14.2857,85.7143,71.4286,2.3869,61.4908,64.6971,67.9034,-0.7553,36.3014,5.4939,65.7453,14.8541,64.8964,64.7491,63.5987,22.2312,71.3026,0.1919,2.9236,0.8965,0.9472,64.7841,1,64.7882,1.2977,-0.1455,1.4433,-0.0817,-0.377,0.2953,41.7107,53.9291,48.5902,64.5996,64.3781,16.3476,0.8149,3.7117,566355807.0,22.0515,-0.1263,1.2835,1.0151,52.747,61.1539,53.415,64.6971,60.0912,77.1885,66.08,66.08,18.6528,66.3753,0.0,65.6234,65.4588,3.4214,64.2391,0.3169,56.4275,-51.0541,64.8881
2014-03-21,89.15,93.4,89.15,66.89,32900400,1821536218.8586,18943304.2133,20.9877,25.204,7.1429,78.5714,71.4286,2.4386,61.4682,64.7118,67.9555,0.8282,83.9667,19.469,66.1457,14.8541,65.2034,65.0348,63.8426,21.6097,88.771,1.487,2.4175,0.7221,0.9998,64.8634,1,64.9018,1.3608,-0.066,1.4268,-0.0558,-0.1658,0.11,41.7724,54.0587,56.2293,64.923,64.3781,14.858,3.5284,3.6457,599256207.0,20.042,-0.086,5.5686,1.0777,59.7345,61.2197,53.5435,64.7118,60.3728,70.6857,61.5792,61.5792,76.4113,53.7256,62.051,65.6633,65.9968,3.1111,64.5184,0.3103,61.7782,-12.5754,65.2305
2014-03-28,93.1,98.45,93.02,70.43,38524200,1847573753.6652,26291810.4941,22.0568,25.2617,0.0,100.0,100.0,2.5625,60.9066,64.8751,68.8437,0.8232,221.9694,33.8809,67.34,35.9547,66.0072,65.7539,64.3304,21.2193,114.2642,1.8222,1.2767,0.3541,0.9117,64.926,1,65.3813,1.6768,0.2,1.4768,0.2597,0.2488,0.0109,41.8347,54.2224,65.7676,66.6801,66.351,13.13,5.5993,3.6384,637780407.0,27.8722,0.3986,8.6371,1.123,66.9404,61.2849,53.7037,64.8751,60.7066,63.2052,61.9562,61.9562,90.8046,54.017,100.0,65.7652,67.6228,4.1721,64.8914,0.32,62.5669,-6.7394,65.9985
2014-04-04,97.83,99.69,97.13,70.76,27225700,1839491123.9777,24336107.209,23.3308,25.5047,14.2857,100.0,85.7143,2.5114,60.4022,65.0841,69.7659,0.0781,235.0317,35.0559,68.3746,39.8935,66.7385,66.4215,64.8067,21.0549,128.9657,2.3436,1.0208,0.1051,0.7775,65.0232,1,65.7547,1.9317,0.364,1.5678,0.6337,0.6249,0.0087,41.8974,54.3878,67.0688,66.8462,66.7985,12.4399,7.4118,3.5492,665006107.0,28.953,0.969,11.7,1.0953,67.5279,61.4805,53.867,65.0841,61.1281,69.1629,83.9532,83.9532,84.6438,87.3503,100.0,65.9457,68.9378,1.8479,65.3335,0.3402,59.1275,-11.6103,66.7374
2014-04-11,97.92,99.45,96.66,70.09,30722500,1818458874.8738,14631594.1311,24.2691,25.0484,7.1429,92.8571,85.7143,2.4759,60.1258,65.2684,70.4109,-0.2939,181.1247,30.0249,69.027,36.4676,67.254,66.9105,65.198,20.9276,141.352,2.6251,-1.7199,-0.1106,0.6245,65.1604,1,66.1017,2.0559,0.3906,1.6654,0.8556,0.7739,0.0817,41.9607,54.5448,64.4202,66.8462,66.7985,12.6959,7.1573,3.5325,634283607.0,27.2709,1.304,11.3731,1.1039,65.0125,61.7948,54.0142,65.2684,61.488,76.5797,83.8297,83.8297,76.0407,94.3272,82.9816,66.1983,69.6567,2.0139,65.854,0.3626,57.8959,-18.1149,67.3281
2014-04-17,97.85,101.87,97.71,72.12,31914400,1820300090.2584,9917262.3916,25.683,25.1789,0.0,100.0,100.0,2.545,59.8525,65.7084,71.5643,0.4952,183.561,37.5898,70.0408,44.0634,68.0022,67.6048,65.7106,20.8112,151.3263,0.6188,-2.0055,-0.2811,0.4798,65.364,1,66.7449,2.2916,0.501,1.7906,1.4013,1.1464,0.2549,42.0245,54.7205,72.5899,67.5247,67.6284,11.469,7.7986,3.5289,666198007.0,29.5382,2.1296,12.125,1.1382,68.7949,62.0997,54.1679,65.7084,61.8546,83.1805,81.7586,81.7586,84.5912,94.3272,100.0,66.5302,70.8634,3.4431,66.4364,0.3921,56.0345,-11.9818,68.1265
2014-04-25,100.33,102.8,99.91,73.45,31659200,1828954335.2411,9840726.2297,27.1843,25.6852,21.4286,100.0,78.5714,2.5122,59.5701,66.2132,72.8564,0.4913,176.0864,42.0106,71.1697,46.7006,68.8397,68.3835,66.2835,20.8988,157.3709,0.4985,3.5346,-0.3806,0.3848,65.6891,1,67.451,2.5561,0.6124,1.9437,2.0112,1.5022,0.509,42.0889,54.9078,72.4721,68.1888,67.964,10.7888,8.1566,3.4205,697857207.0,29.6949,3.0443,12.4931,1.1329,71.0053,62.557,54.3361,66.2132,62.2322,82.9623,83.2986,83.2986,89.2638,94.3272,100.0,66.9483,72.1861,2.0861,67.0646,0.4284,54.053,-6.0735,69.0186
2014-05-02,102.13,103.58,100.36,72.93,27277100,1813028574.9927,3847517.1545,28.7338,25.9235,14.2857,100.0,85.7143,2.4988,59.7896,66.7561,73.7225,-0.3416,150.0936,37.8944,71.9288,48.8776,69.4683,68.9892,66.7756,21.2895,161.5935,3.2932,5.2087,-0.4477,0.3158,66.0873,1,68.1935,2.6927,0.5992,2.0935,2.485,1.6651,0.82,42.1539,55.0879,72.6437,68.1888,68.2456,10.072,7.9112,3.4264,670580107.0,29.3314,3.7477,12.1683,1.1512,68.9472,63.1394,54.5129,66.7561,62.6148,81.353,79.0018,79.0018,63.1503,88.5525,65.6576,67.4393,72.9426,2.3243,67.8058,0.4642,56.9104,-14.1132,69.7593
2014-05-09,100.65,102.12,99.68,72.34,20903100,1801377666.7959,-2661131.6347,29.7799,25.832,7.1429,92.8571,85.7143,2.4461,60.1254,67.2373,74.3492,-0.1762,113.8067,33.2164,72.3711,43.3794,69.9103,69.4361,67.1878,22.28,163.4696,4.6014,1.4653,-0.4767,0.2845,66.4534,1,68.732,2.7225,0.5031,2.2193,2.8735,1.7199,1.1536,42.2194,55.2605,73.519,68.8765,68.2456,10.9873,5.2116,3.3813,649677007.0,27.8229,4.3207,7.7634,1.1495,66.6082,63.837,54.6745,67.2373,63.001,76.7511,67.9531,67.9531,51.4451,64.0949,26.6271,67.9792,73.2458,1.7613,68.6273,0.4943,52.1785,-18.5962,70.3308
2014-05-16,100.65,101.23,98.34,71.89,25282500,1797965841.5364,-6167420.3916,30.007,25.7088,0.0,85.7143,85.7143,2.4204,60.322,67.6013,74.8806,-0.3668,86.9373,29.5355,72.5897,32.9588,70.2143,69.7629,67.5359,23.7452,163.3388,3.9431,-0.8962,-0.4747,0.2867,66.6994,1,69.0442,2.6784,0.3673,2.3111,3.2422,1.7192,1.5229,42.2855,55.4267,66.7453,68.8765,69.1439,13.1653,4.7713,3.3669,624394507.0,26.11,4.86,7.1091,1.1177,64.7677,64.4928,54.8402,67.6013,63.4012,65.2763,48.8742,48.8742,32.0273,30.7616,0.0,68.541,73.254,2.0861,69.4041,0.5163,45.2537,-25.6111,70.7521
2014-05-23,99.37,101.96,99.26,73.19,20335200,1809715068.2031,-3302746.3625,30.4137,25.7761,0.0,78.5714,78.5714,2.3867,60.6759,68.086,75.496,0.7481,91.1927,35.0568,73.0647,35.7005,70.6715,70.2192,67.9544,25.6087,162.0626,3.5514,-0.854,-0.455,0.308,66.861,1,69.4705,2.7171,0.3247,2.3923,3.486,1.5695,1.9165,42.3521,55.6043,66.5645,68.8765,69.4612,12.3974,8.8784,3.2612,644729707.0,26.1641,5.2051,13.8063,1.121,67.5284,65.1092,55.0032,68.086,63.8102,54.6845,47.2262,47.2262,58.2061,23.6286,44.2586,69.1154,73.6566,1.9489,70.1151,0.5353,48.283,-14.898,71.2746
2014-05-30,101.91,104.21,101.02,75.1,16778800,1824705532.1529,2939108.4845,31.3402,26.4543,21.4286,100.0,78.5714,2.3807,60.9977,68.6728,76.3478,0.6677,108.6822,42.2332,73.8997,43.3855,71.3526,70.8698,68.4836,26.3943,167.8007,3.657,-2.2516,-0.5417,0.2113,67.1143,1,70.2214,2.869,0.3813,2.4877,3.6981,1.3996,2.2985,42.4193,55.7993,66.2876,69.703,69.6885,11.5409,8.2071,3.1701,661508507.0,29.2293,5.4848,12.2693,1.1551,71.1166,65.6886,55.1748,68.6728,64.2907,52.8487,62.4458,62.4458,97.1039,48.0862,100.0,69.7102,74.5725,2.3026,70.8178,0.5569,55.8691,-1.1089,71.9769
2014-06-06,104.07,105.99,102.91,76.8,22328200,1847033732.1529,12329830.1506,32.6504,27.309,14.2857,100.0,85.7143,2.3701,61.0415,69.2713,77.5012,0.6234,124.9886,47.7645,74.9719,49.6835,72.1907,71.6606,69.0997,26.4007,171.8751,2.8508,-4.109,-0.6001,0.1413,67.4854,1,71.0693,3.0911,0.4827,2.6083,4.2218,1.5246,2.6972,42.4872,56.0093,66.0448,70.554,70.4782,10.7647,6.3723,3.086,683836707.0,32.0232,6.2139,9.0479,1.1441,73.8823,66.3559,55.3458,69.2713,64.7876,64.9251,85.1033,85.1033,100.0,81.4195,100.0,70.3387,75.7988,2.2318,71.5136,0.5837,59.6817,-0.0,72.8101
2014-06-13,105.95,108.27,105.52,78.44,23636000,1870325935.7893,22461751.0665,34.2673,27.8634,7.1429,100.0,92.8571,2.3431,61.3515,70.0258,78.7002,0.8364,141.0599,52.4791,76.2172,55.2868,73.1519,72.5643,69.7914,26.1532,173.9769,1.5191,-3.9355,-0.629,0.1049,67.9937,1,72.1509,3.3605,0.6017,2.7588,4.5545,1.4463,3.1082,42.556,56.2336,72.8909,71.3728,71.3043,10.1108,7.6778,2.9872,707472707.0,35.1143,6.6419,10.8505,1.1687,76.2396,67.1915,55.5371,70.0258,65.334,82.173,98.97,98.97,99.806,100.0,100.0,71.0159,77.2301,1.9927,72.2094,0.6167,63.1118,-0.1014,73.7696
2014-06-20,107.8,109.75,105.44,78.86,29330800,1887135002.1466,29912989.7306,35.9994,28.4935,0.0,100.0,100.0,2.3988,61.9764,70.8222,79.6679,0.239,138.3694,53.6357,77.2968,58.5163,74.0299,73.4035,70.4631,26.1982,175.0789,0.2746,-1.0742,-0.6438,0.0858,68.5797,1,74.0024,3.5668,0.6464,2.9204,4.6362,1.1685,3.4676,42.6255,56.4598,79.9608,72.875,71.9379,9.1705,8.7694,3.0419,736803507.0,35.0422,6.7003,12.5118,1.2263,76.8179,68.205,55.7384,70.8222,65.8542,93.7292,97.1143,97.1143,91.5368,100.0,100.0,71.7434,78.3828,3.123,72.8982,0.6517,70.603,-4.3931,74.6772
2014-06-27,109.29,117.8,106.78,85.36,49649200,1936784202.1466,46039333.754,38.4887,30.2727,0.0,100.0,100.0,2.7978,61.5001,71.8741,82.2482,0.7722,194.9021,67.0088,79.7531,70.8491,75.7727,74.9975,71.5664,27.0958,172.9691,0.58,4.5455,-0.6152,0.1224,69.1831,1,77.4314,4.2063,1.0287,3.1775,5.0545,1.2487,3.8058,42.6961,56.7488,81.2741,77.7237,76.2512,7.301,13.2408,3.2778,786452707.0,42.7902,7.2216,18.36,1.2761,83.5044,69.337,55.9747,71.8741,66.4651,97.7328,97.1143,97.1143,100.0,100.0,100.0,72.575,81.4416,7.9851,73.6655,0.7074,80.6033,-0.0,76.3129
2014-07-03,117.49,118.76,116.38,85.14,21069400,1935544825.676,48056733.4544,40.8767,32.1038,0.0,100.0,100.0,2.7212,61.4558,72.8667,84.2776,0.0042,206.6352,65.2916,81.6436,71.9211,77.2139,76.3499,72.5719,28.6515,169.597,2.7727,8.0251,-0.5678,0.1806,69.664,1,79.4867,4.642,1.1716,3.4704,5.4762,1.3381,4.1381,42.7678,57.0327,80.6933,77.7237,77.9127,6.9705,11.6952,3.1961,765383307.0,42.6791,7.7321,15.9237,1.2089,82.6458,71.0994,56.2035,72.8667,66.9875,96.2525,94.5291,94.5291,92.0505,97.0257,91.077,73.5207,83.5733,1.7246,74.5721,0.7704,80.3281,-5.6073,77.7437
2014-07-11,117.34,117.63,114.13,83.11,28062500,1916622682.8189,38492557.5633,42.0511,33.1601,7.1429,92.8571,85.7143,2.708,62.127,73.7716,85.4162,-0.7543,155.8789,49.8094,82.6207,57.318,78.1213,77.2516,73.3527,30.7436,166.9298,4.7568,9.4219,-0.5289,0.2261,69.9963,1,80.1069,4.7687,1.0386,3.7301,5.6328,1.1881,4.4447,42.8404,57.2935,72.8561,77.7237,77.9127,10.8047,10.1861,3.2582,737320807.0,39.8241,7.8689,13.9677,1.1746,74.9047,72.8939,56.4156,73.7716,67.4811,92.9445,87.19,87.19,69.5195,63.6923,0.0,74.5476,84.3587,2.5361,75.63,0.8253,75.1095,-18.068,78.7639
2014-07-18,114.82,116.06,110.77,81.42,31341500,1904121630.834,27103009.2887,41.7911,33.737,0.0,85.7143,85.7143,2.7883,62.806,74.4859,86.1658,-0.465,111.3535,38.1623,82.9414,38.4108,78.6283,77.8069,73.95,31.3831,168.0977,6.6822,8.1096,-0.5461,0.2062,70.4115,1,80.2862,4.6783,0.7586,3.9197,5.6591,0.9458,4.7132,42.9139,57.5347,71.8621,78.6224,78.2917,15.9806,9.0752,3.4248,705979307.0,35.9136,7.8357,12.5449,1.1616,69.0812,74.4731,56.6233,74.4859,67.9269,84.2977,71.174,71.174,51.952,30.359,0.0,75.6039,84.2443,3.8332,76.7574,0.8637,69.1685,-29.8721,79.4404
2014-07-25,112.38,114.15,111.67,81.0,23935200,1882309714.705,13039583.5636,41.5496,34.3669,0.0,78.5714,78.5714,2.7175,63.6863,75.18,86.6737,-0.2419,92.5738,35.3534,83.0506,38.4108,78.9926,78.2321,74.4719,32.8902,168.0786,7.2666,7.1635,-0.5458,0.2066,70.676,1,80.36,4.5206,0.4807,4.0399,5.6528,0.6988,4.954,42.9882,57.7694,64.7917,78.6224,78.519,15.2258,9.1096,3.3551,682044107.0,34.2173,7.7542,12.6723,1.1231,67.6767,75.8628,56.8202,75.18,68.3985,70.9222,54.4026,54.4026,41.7362,0.0,0.0,76.6451,83.9058,1.797,77.8702,0.8857,63.6887,-33.5624,79.953
2014-08-01,111.93,112.61,106.84,78.22,28150900,1865009529.7331,596342.952,39.6744,34.2041,21.4286,71.4286,50.0,2.8222,65.4653,75.8756,86.286,-0.6895,50.1446,18.256,82.4053,15.2971,78.8738,78.2306,74.7496,33.714,170.2413,10.305,7.7651,-0.577,0.1695,70.9153,1,80.2793,4.1242,0.0674,4.0568,5.5548,0.3945,5.1603,43.0631,57.9739,56.9744,78.6224,78.519,22.4765,5.0351,3.608,653893207.0,30.5949,7.5587,6.8799,1.065,59.128,77.0857,56.9971,75.8756,68.7942,53.3054,34.3398,34.3398,9.3311,0.0,0.0,77.6114,82.5886,4.1828,78.8955,0.8842,56.0252,-51.9784,80.0109
2014-08-08,108.04,110.05,106.3,78.53,26880900,1867948508.1331,-3613157.1666,37.7717,33.7758,14.2857,64.2857,50.0,2.8147,66.851,76.4577,86.0644,0.0907,33.8601,19.4856,81.9238,13.036,78.8213,78.2709,75.0298,33.4953,175.1485,12.1698,-11.2849,-0.6448,0.0846,71.3517,1,80.1961,3.7915,-0.2122,4.0037,5.5619,0.2527,5.3092,43.1387,58.1795,49.8633,78.6224,78.519,21.915,3.4339,3.5841,680774107.0,28.4852,7.5126,4.5725,1.0769,59.7428,86.0539,57.1717,76.4577,69.1996,37.2947,23.1419,23.1419,18.3583,1.299,3.8971,78.4712,81.6305,2.7173,79.8259,0.8665,55.186,-49.9108,80.065
2014-08-15,108.97,110.35,105.39,77.19,25453900,1854195191.1976,-9382811.9522,35.7261,32.8666,7.1429,57.1429,50.0,2.8704,67.5943,76.7959,85.9975,-0.4919,18.9467,11.7003,81.1683,9.134,78.5707,78.127,75.19,32.6289,180.0392,5.9431,-24.6798,-0.7076,-0.0007,71.7775,1,80.0841,3.3807,-0.4984,3.8791,5.438,0.0306,5.4074,43.2148,58.3696,49.0809,78.6224,78.519,21.5958,0.3913,3.7185,655320207.0,25.9375,7.3,0.5095,1.0671,55.8502,85.9636,57.3364,76.7959,69.5843,23.4243,12.7912,12.7912,10.6842,1.299,0.0,79.1957,80.3839,3.594,80.5045,0.8328,40.8443,-58.8063,79.8869
2014-08-22,109.26,110.03,107.54,79.0,27468200,1859600579.9527,-9170245.9467,33.8267,32.1202,0.0,50.0,50.0,2.8465,68.3944,77.208,86.0216,-0.0924,31.7874,19.348,80.9809,9.134,78.6372,78.2439,75.4725,31.3761,187.9256,0.2946,-20.674,-0.7979,-0.1379,72.4748,1,80.0205,3.1648,-0.5715,3.7362,5.2253,-0.2475,5.4728,43.2916,58.5759,55.778,79.272,78.8511,20.2215,0.5652,3.603,682788407.0,24.2868,6.9643,0.7206,1.099,59.674,85.7716,57.4989,77.208,69.945,19.8216,23.5317,23.5317,41.5525,12.0766,32.3326,79.7926,80.0374,2.5361,80.841,0.7946,43.2516,-48.9421,79.9042
2014-08-29,109.67,112.0,109.17,79.74,21774600,1849406478.8291,-11493206.0341,32.5806,31.9604,0.0,42.8571,42.8571,2.7969,69.4507,77.6903,85.9299,0.1386,47.5987,22.2768,80.9872,16.3813,78.8062,78.4427,75.7882,30.1317,194.0706,-3.8872,-14.8516,-0.8578,-0.2431,73.2909,1,80.0051,3.0179,-0.5746,3.5926,4.9851,-0.48,5.4651,43.3691,58.7875,56.1635,80.2284,79.4863,19.1101,0.8768,3.5077,704563007.0,26.5976,6.6014,1.1118,1.0895,61.1384,85.5835,57.6577,77.6903,70.2977,25.0677,38.8804,38.8804,64.4044,44.1109,100.0,80.279,80.0026,2.1521,80.8806,0.7559,43.6575,-48.104,79.9512
2014-09-05,109.63,109.93,104.89,77.64,24223800,1843158276.4481,-13386735.3698,30.3329,31.4917,0.0,35.7143,35.7143,2.8589,70.1323,77.9665,85.8007,-0.5694,1.3629,9.969,80.4483,1.1122,78.6269,78.3358,75.9255,29.1911,200.4997,-6.5008,-5.2629,-0.91,-0.3502,74.108,1,79.9657,2.7014,-0.7129,3.4143,4.5138,-0.8444,5.3582,43.4472,58.976,50.9284,81.0795,80.3114,24.7054,-7.7174,3.6822,680339207.0,24.1619,5.9454,-9.0412,1.0339,54.9845,85.3992,57.7863,77.9665,70.5982,35.6768,44.6185,44.6185,27.8985,44.1109,0.0,80.6492,79.2207,3.6653,80.6755,0.7101,43.3111,-73.2524,79.6566
