date,open,high,low,close,volume,ad_14_chaikin a/d,adosc_14_adosc,adx_14_adx,adxr_14_adxr,aroon_14_aroon down,aroon_14_aroon up,aroonosc_14_aroonosc,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,bop_14_bop,cci_20_cci,cmo_14_cmo,dema_14_dema,dx_14_dx,ema_12_ema,ema_14_ema,ema_26_ema,ht_dcperiod_14_dcperiod,ht_dcphase_14_ht_dcphase,ht_phasor_14_phase,ht_phasor_14_quadrature,ht_sine_14_lead sine,ht_sine_14_sine,ht_trendline_14_ht_trendline,ht_trendmode_14_trendmode,kama_14_kama,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,macdext_14_macd,macdext_14_macd_hist,macdext_14_macd_signal,mama_14_fama,mama_14_mama,midpoint_14_midpoint,midprice_14_midprice,minus_di_14_minus_di,mom_10_mom,natr_14_natr,obv_14_obv,plus_di_14_plus_di,roc_10_roc,rocr_14_rocr,rsi_14_rsi,sar_14_sar,sma_200_sma,sma_20_sma,sma_50_sma,stoch_14_slowd,stoch_14_slowk,stochf_14_fastd,stochf_14_fastk,stochrsi_14_fastd,stochrsi_14_fastk,t3_14_t3,tema_14_tema,trange_14_trange,trima_14_trima,trix_14_trix,ultosc_14_ultosc,willr_14_willr,wma_14_wma
2020-03-06,154.92,169.86,154.35,157.2,6013876,309087737.7838,3170204.0413,25.4165,28.0785,7.1429,85.7143,78.5714,7.1047,129.5545,148.381,167.2075,0.5448,70.0726,13.8452,158.3917,6.5404,154.5008,153.7586,150.0773,26.199,126.4014,12.0473,-9.5657,0.1495,0.8049,148.926,1,155.8228,4.4234,0.552,3.8715,5.4638,5.034,0.4298,64.6894,111.5413,152.9702,151.8754,24.0281,14.2313,4.5196,344708237.0,21.078,9.9542,1.1096,56.9226,138.7923,104.7008,148.381,144.9954,70.9032,55.7024,55.7024,63.6838,23.7382,33.8605,150.6505,159.5992,14.9241,153.9856,0.363,59.1364,-30.0891,155.8613
2020-03-13,150.63,156.76,132.0,140.38,8495718,310047470.1718,2991886.52,26.3238,27.7351,100.0,78.5714,-21.4286,8.7357,129.2346,148.2474,167.2602,-0.1934,-68.0965,-13.3826,154.4444,38.1191,152.3284,151.9749,149.359,25.9814,141.3049,9.575,-8.6724,-0.1098,0.6252,148.7548,0,155.7472,2.9694,-0.7217,3.6911,5.5155,3.973,1.5426,64.9251,111.8297,152.6433,146.2511,35.5294,-6.4451,6.2229,336212519.0,15.9181,-4.3896,0.9954,43.3087,165.2427,105.0344,148.2474,145.2562,54.9533,42.0101,42.0101,34.5447,11.2868,0.0,151.5797,153.6156,29.9391,155.215,0.3483,53.2298,-65.4553,154.2353
2020-03-20,132.54,148.61,123.54,119.79,7378063,303087311.0194,432352.6655,27.7078,27.468,100.0,71.4286,-28.5714,9.8381,124.7898,147.2552,169.7206,-0.3307,-150.0736,-34.1501,146.1041,45.6993,147.3222,147.6833,147.1686,25.7242,161.3474,9.4556,-13.2856,-0.4438,0.3198,148.1034,1,153.9485,0.1536,-2.83,2.9836,4.8297,2.3169,2.5128,65.16,111.9093,142.3468,142.173,35.2163,-31.5893,8.213,328834456.0,13.1248,-20.868,0.8344,32.9249,164.8629,105.2652,147.2552,145.057,43.6499,33.2373,33.2373,1.4835,11.2868,0.0,152.0135,141.877,24.1696,155.47,0.2786,43.9731,-98.5165,149.8698
2020-03-27,125.73,143.48,116.61,132.82,6844953,307023095.3086,598260.8475,29.3711,27.4103,100.0,64.2857,-35.7143,10.9858,125.0614,147.3282,169.5951,0.4481,-139.7109,-15.3054,142.6159,50.995,145.0914,145.7018,146.1059,25.2628,191.8304,5.0697,-31.1956,-0.8371,-0.205,147.3017,1,153.5896,-1.0145,-3.1984,2.184,4.3026,1.0034,3.2992,65.3948,112.1184,142.3468,138.8324,33.6288,-21.6629,8.271,335679409.0,10.9141,-14.0226,0.9222,42.3473,163.9477,105.5507,147.3282,145.0905,33.5282,25.3372,25.3372,39.9835,13.0879,39.2636,151.956,137.6466,25.905,154.9628,0.1976,48.803,-61.3786,147.4685
2020-04-03,138.81,147.93,133.5,136.56,5419756,307725447.6108,835220.7592,30.2343,27.1094,92.8571,57.1429,-35.7143,11.1948,125.2046,147.3755,169.5465,0.1968,-81.5098,-10.5078,140.7527,41.4551,143.7793,144.4833,145.399,24.6387,214.8729,-7.7227,-35.8229,-0.9844,-0.5718,146.5384,1,153.4153,-1.6197,-3.0429,1.4232,3.6361,-0.1843,3.8204,65.6296,112.3629,142.3468,138.8324,30.6437,-22.4928,8.1975,341099165.0,12.6827,-14.1415,0.9552,44.7461,162.4019,105.8523,147.3755,145.1794,29.3895,29.594,29.594,47.3151,29.5078,49.2597,151.4916,135.8874,13.9118,153.6154,0.1188,48.7617,-54.2968,145.6727
2020-04-09,146.2,152.89,144.88,142.94,4171678,307074436.6869,649089.9056,30.3235,26.9861,85.7143,50.0,-35.7143,11.1692,125.4836,147.5109,169.5382,0.2572,-28.9925,-2.6702,140.8649,31.4837,143.6495,144.2769,145.2165,24.2114,241.0631,-13.8558,-22.0209,-0.961,-0.8752,146.0317,1,153.3373,-1.567,-2.3922,0.8252,2.9807,-1.0912,4.0719,65.8648,112.6686,142.3468,138.8324,28.5201,-13.3971,7.8141,345270843.0,14.8619,-8.5696,0.9735,48.6649,160.9025,106.1907,147.5109,145.3598,36.8356,55.5757,55.5757,79.4285,62.8411,100.0,150.77,136.9243,10.8363,151.5301,0.0553,48.4895,-42.2321,144.7876
2020-04-17,146.15,154.03,142.46,148.27,4367479,311260723.8183,1845937.7431,30.5812,27.2513,78.5714,42.8571,-35.7143,11.1681,125.9764,147.8409,169.7053,0.6603,-20.2083,3.4963,142.3129,33.9308,144.3599,144.8089,145.4425,24.0459,256.3147,-18.376,-30.1128,-0.8543,-0.9716,145.9449,1,153.3033,-1.0826,-1.5262,0.4436,2.0843,-1.9728,4.0571,66.1006,113.0246,142.3468,138.8324,27.9776,-14.4645,7.5325,349638322.0,13.8016,-8.8886,0.9795,51.7481,159.4481,106.5603,147.8409,145.5829,53.5124,75.3674,75.3674,99.3586,83.0866,100.0,149.955,139.6916,11.1545,149.1506,0.0131,52.7911,-32.1387,144.6504
2020-04-24,151.59,152.83,144.55,143.21,4301423,311104875.1589,2118156.5811,30.8204,27.7977,71.4286,35.7143,-35.7143,11.0067,126.1999,147.9494,169.6989,-0.3684,-32.5605,-2.4914,142.2466,33.9308,144.1822,144.5951,145.2767,23.7062,270.901,-34.4227,-8.2595,-0.6959,-0.9999,146.1709,0,153.143,-1.0945,-1.2305,0.136,0.9844,-2.8044,3.7888,66.3367,113.3264,142.3468,138.8324,26.3603,-21.7005,7.686,345336899.0,13.0037,-13.1593,0.927,48.7543,158.0373,106.9039,147.9494,145.7532,72.9939,88.0386,88.0386,85.3287,89.3846,68.1537,149.1019,140.1026,8.9082,146.5592,-0.0214,51.6411,-41.7211,143.868
2020-05-01,151.07,159.99,149.18,147.94,4846648,310087123.9137,1713129.2022,29.9982,27.783,64.2857,28.5714,-35.7143,11.009,126.5126,148.1686,169.8247,0.2202,7.4465,3.1519,143.392,19.309,144.7602,145.0409,145.474,23.1984,294.5589,-26.4924,40.6571,-0.3492,-0.9095,146.7044,0,153.0616,-0.7137,-0.6798,-0.0339,-0.5678,-3.8155,3.2477,66.5734,113.6725,142.3468,138.8324,24.4723,-14.3785,7.4416,350183547.0,16.5511,-8.8582,0.9301,51.5759,156.6689,107.2569,148.1686,145.9935,83.3574,86.6663,86.6663,75.3114,88.5648,97.5408,148.2975,142.1402,11.0388,144.0544,-0.0415,51.7733,-32.7593,143.8241
2020-05-08,152.3,161.74,151.38,153.84,4218504,312538416.7786,2171653.9858,28.9966,27.9238,57.1429,21.4286,-35.7143,10.9361,126.9564,148.6593,170.3623,0.7017,30.352,9.8172,145.8017,15.9762,146.157,146.2141,146.0936,22.5453,312.9779,-8.2363,45.2422,-0.0353,-0.7316,147.2942,0,153.0663,0.0634,0.0779,-0.0145,-2.3545,-4.7335,2.379,66.8109,114.0742,142.3468,138.8324,22.8758,4.5887,7.1088,354402051.0,16.5733,3.0745,0.9841,54.9086,112.4221,107.6276,148.6593,146.3472,85.9444,83.1283,83.1283,88.7448,88.5648,100.0,147.6496,145.7884,9.9879,142.491,-0.0417,61.7499,-21.589,144.6728
2020-05-15,158.2,161.5,151.18,149.01,3911192,311189207.1352,1732515.2393,28.0871,28.1646,50.0,14.2857,-35.7143,10.8656,127.4162,148.9614,170.5067,-0.3527,13.8834,3.5353,146.5523,16.2641,146.5958,146.5867,146.3096,21.7017,-16.8833,3.914,37.921,0.4713,-0.2904,147.8886,0,152.9888,0.2862,0.2406,0.0457,-3.9786,-5.3027,1.3241,67.049,114.4235,142.3468,138.8324,21.5064,-8.1893,7.2919,350490859.0,15.4893,-5.2095,0.9157,51.7677,112.8572,107.9654,148.9614,146.6466,81.7999,75.6052,75.6052,62.7593,82.1681,48.9634,147.1606,146.8684,9.9494,141.8694,-0.0367,56.332,-30.7333,144.9012
2020-05-22,158.13,161.04,155.74,151.63,3625865,309670448.588,912124.8289,27.2426,27.774,42.8571,7.1429,-35.7143,10.5357,127.6499,149.2017,170.7535,-0.1604,29.1764,6.6572,147.8125,16.2641,147.3705,147.2594,146.7038,20.8716,15.7023,15.598,17.4416,0.8721,0.2706,148.4932,1,152.9639,0.6667,0.4969,0.1699,-4.2188,-4.5375,0.3187,67.2877,114.7956,141.0526,138.8324,20.5955,11.2509,6.9482,354116724.0,14.8333,8.0146,0.9195,53.3286,113.2879,108.3139,149.2017,146.8745,77.9733,75.1863,75.1863,74.0547,74.4301,74.3269,146.847,148.5957,6.2473,142.0509,-0.0241,55.6256,-25.7687,145.61
2020-05-29,158.52,173.33,157.16,166.48,6503789,315651360.3029,2396607.495,25.7648,26.3166,35.7143,100.0,64.2857,10.8967,127.1324,149.9568,172.7811,0.8757,96.1225,22.0406,152.5222,6.5534,150.3102,149.8219,148.1686,20.2231,49.7049,12.8016,-6.2757,0.9966,0.7627,149.1926,1,153.0606,2.1416,1.5774,0.5642,-4.3997,-3.7515,-0.6482,67.5278,115.3124,143.1331,139.7636,18.4908,46.6907,6.5454,360620513.0,21.0844,38.9779,1.0256,61.0203,113.7144,108.7388,149.9568,147.4069,76.2774,78.0408,78.0408,97.3085,74.4301,100.0,146.8502,155.0617,15.5893,143.1589,0.0168,61.1924,-1.146,148.4248
2020-06-05,171.46,173.77,162.14,160.16,6621452,313573260.5781,2124808.901,24.4427,24.9296,28.5714,100.0,71.4286,10.9192,127.0596,150.2407,173.4218,-0.4583,87.0105,13.4746,154.7361,7.2552,151.8261,151.2008,149.0571,19.6664,70.8374,7.5863,-4.0292,0.9,0.9446,149.7475,1,153.1631,2.769,1.7638,1.0052,-3.4869,-2.0472,-1.4397,67.769,115.761,143.1331,139.9757,17.1346,27.3415,6.8175,353999061.0,19.8154,20.585,1.0731,56.7373,114.7822,109.147,150.2407,147.8275,77.4694,79.181,79.181,66.1797,76.0125,53.7108,147.1565,157.6607,11.2123,144.8255,0.0639,55.6912,-13.366,150.3579
2020-06-12,163.94,171.92,160.41,157.09,4313469,310996688.8623,1000635.8483,23.0143,24.6691,21.4286,92.8571,71.4286,10.9136,127.0954,150.1423,173.1893,-0.0889,69.8496,9.4456,155.73,4.4451,152.6357,151.9858,149.652,19.0589,99.4272,9.1203,-1.6934,0.5817,0.9865,149.899,1,153.1798,2.9837,1.5828,1.4009,-0.8991,0.9717,-1.8707,68.011,116.1742,143.1331,139.9757,16.8426,20.5254,6.9474,349685592.0,18.4096,15.03,0.9993,54.7228,116.3646,109.5435,150.1423,148.1599,76.3569,71.8489,71.8489,52.0584,61.883,31.9383,147.6979,158.4458,10.8399,146.7575,0.1076,52.7688,-18.9468,151.7771
2020-06-19,159.47,170.52,159.17,158.56,4438435,310484411.3424,286782.5842,21.5135,24.6106,14.2857,85.7143,71.4286,10.9169,127.0672,150.2535,173.4399,0.4159,66.5613,11.0686,156.8661,2.0029,153.5465,152.8618,150.3116,18.4314,131.0828,6.8442,-5.2594,0.0683,0.7538,149.4873,1,153.3468,3.2349,1.4673,1.7677,0.6866,2.7126,-2.026,68.254,116.5981,143.1331,139.9757,16.4182,15.6206,6.8852,354124027.0,17.0893,10.9285,1.1295,55.5343,117.8995,109.9447,150.2535,148.4755,68.8562,55.5387,55.5387,48.3778,38.1085,28.6763,148.4252,159.4451,10.9605,149.1291,0.1489,53.0466,-16.2832,153.3931
2020-06-26,163.99,169.37,161.4,157.3,4366022,307750854.281,-901087.5965,20.1199,24.7455,7.1429,78.5714,71.4286,10.6869,127.264,149.982,172.6999,-0.138,67.4627,9.2648,157.4369,2.0029,154.1241,153.4537,150.8293,17.902,153.3127,4.5992,3.6103,-0.3142,0.4491,148.9983,1,153.8366,3.2948,1.2217,2.0731,1.8634,3.7918,-1.9284,68.4977,117.0051,149.6503,139.9757,15.5736,9.0338,6.7939,349758005.0,16.2102,6.093,1.3132,54.6324,119.3884,110.334,149.982,148.7092,57.636,45.5204,45.5204,36.125,20.2049,0.0,149.2759,159.6539,7.6965,151.4274,0.1843,50.3582,-18.5613,154.6685
2020-07-02,163.27,174.29,161.1,167.17,3367058,310515466.7252,-425468.0203,19.5058,24.87,0.0,100.0,100.0,10.8334,127.0605,150.0952,173.1298,0.746,103.4061,20.2322,160.3197,11.5228,156.1311,155.2825,152.0397,17.5221,171.9506,10.928,5.1662,-0.6011,0.14,149.0564,1,155.3665,4.0914,1.6147,2.4768,3.1005,4.6213,-1.5208,68.7428,117.5067,151.8664,148.5075,14.2657,23.9646,6.4804,353125063.0,17.9815,16.7344,1.2586,60.1161,120.8327,110.7693,150.0952,149.148,53.3195,58.8995,58.8995,92.1958,42.8921,100.0,150.2945,163.1544,12.7374,153.442,0.2294,55.7239,-2.8773,156.9026
2020-07-10,175.57,176.48,169.84,168.19,3839031,311683364.7102,179386.4398,19.2168,24.7702,0.0,100.0,100.0,10.5176,126.6007,150.389,174.1773,-0.2108,126.5547,21.2948,162.8615,15.4596,157.9869,157.004,153.2363,17.2656,198.5671,10.7853,-8.767,-0.8955,-0.3184,149.6647,1,156.7338,4.7506,1.8191,2.9315,4.1143,4.9163,-0.802,68.9891,118.0136,155.5645,153.8841,13.6445,20.2546,6.2532,356964094.0,18.6347,13.6912,1.2316,60.6474,122.7317,111.2186,150.389,149.5865,58.6929,71.6586,71.6586,86.6551,66.6667,100.0,151.4913,166.0292,6.4122,155.4633,0.2795,57.0212,-6.7433,158.9461
2020-07-17,175.21,178.55,169.71,172.28,3623440,315183837.2894,1524305.7723,19.2101,24.8956,7.1429,100.0,92.8571,10.3761,125.9249,151.5404,177.1558,0.3609,123.677,25.5565,165.8821,19.1227,160.1856,159.0406,154.6468,17.1273,201.4608,3.6397,-9.399,-0.9168,-0.3659,151.4253,1,158.2805,5.5388,2.0858,3.453,5.8527,5.5624,0.2903,69.237,118.5562,157.7419,154.8835,12.8426,18.4392,6.0228,360587534.0,18.9157,11.986,1.2053,62.7783,125.1164,111.6947,151.5404,150.0929,74.4168,92.6923,92.6923,99.226,100.0,100.0,152.8856,169.4804,8.5367,157.3191,0.3361,55.6189,-0.4129,161.233
2020-07-24,178.0,183.92,178.0,173.61,3130332,313935934.6677,1538866.8676,19.8276,25.324,0.0,100.0,100.0,10.0433,125.0759,152.361,179.6462,0.3007,138.6895,26.9463,168.5964,27.856,162.2511,160.9833,156.0516,17.103,198.9809,1.8238,-4.2746,-0.8986,-0.3253,153.6471,1,159.6082,6.1995,2.1972,4.0023,7.4322,5.8473,1.5849,69.4863,119.1068,158.4083,158.4839,12.3205,24.6019,5.7849,363717866.0,21.8348,16.5104,1.1709,63.4732,127.9548,112.1743,152.361,150.564,84.5324,89.2464,89.2464,81.858,100.0,100.0,154.4712,172.3835,5.7169,158.9946,0.3952,54.9235,-10.452,163.4181
2020-07-31,181.14,188.75,181.1,182.23,3241491,317143549.8637,2425531.5264,20.8891,25.4436,0.0,100.0,100.0,9.9446,124.8439,154.4537,184.0636,0.9889,149.6817,35.3565,172.8705,34.6873,165.3255,163.8169,157.9911,17.1798,191.195,-0.1816,2.146,-0.8309,-0.1941,156.1772,1,163.2347,7.3344,2.6657,4.6687,8.8023,5.7505,3.0518,69.7376,119.7381,165.0869,163.0479,11.5539,30.6032,5.457,366959357.0,23.8264,20.1826,1.2725,67.6782,131.4306,112.6971,154.4537,151.1995,91.8617,93.6465,93.6465,99.8553,100.0,100.0,156.2984,177.4012,8.6622,160.9067,0.4653,63.2578,-0.1005,166.5116
2020-08-07,188.85,191.2,184.48,184.6,3648737,320743456.1826,3713179.8496,22.1045,25.5506,0.0,100.0,100.0,9.6982,129.8348,157.6944,185.554,0.3435,151.6483,37.483,176.8362,37.9058,168.2909,166.588,159.9622,17.4095,182.9753,3.936,11.2937,-0.7429,-0.0519,158.7522,1,166.5014,8.3287,2.928,5.4007,10.9271,6.2737,4.6533,69.9908,120.3867,166.8049,165.1973,11.0013,18.1222,5.2536,370608094.0,24.4329,10.8856,1.2478,68.7415,135.498,113.2398,157.6944,151.9258,92.2425,93.8347,93.8347,99.7906,100.0,100.0,158.3801,181.7981,6.4942,163.036,0.5413,68.9224,-0.1117,169.5489
2020-08-14,190.2,192.4,187.2,182.66,2367399,320151606.4326,3714067.4386,23.3449,25.716,7.1429,100.0,92.8571,9.3641,132.7591,160.1862,187.6133,-0.2019,145.8412,33.6001,179.4698,39.4694,170.5015,168.7309,161.6434,17.8028,180.9996,9.2053,8.8594,-0.7193,-0.0174,160.7401,1,168.3381,8.858,2.7658,6.0922,12.8299,6.6511,6.1788,70.2459,121.0094,166.8049,165.7743,10.5799,22.4959,5.1265,368240695.0,24.3773,14.0456,1.1873,66.8,139.9212,113.7738,160.1862,152.4805,94.1962,95.1075,95.1075,85.6765,89.1476,67.4429,160.6631,184.1954,5.0216,165.4285,0.6125,70.9071,-7.8369,171.9782
2020-08-21,189.59,191.2,184.28,179.28,2810305,318454052.2563,2836657.1745,23.8775,25.5601,0.0,92.8571,92.8571,9.1726,135.9536,162.3221,188.6906,-0.5694,117.5877,26.8802,180.6635,30.802,171.852,170.1374,162.9498,18.3539,179.9354,10.3825,4.6505,-0.7063,0.0011,162.5446,1,169.7369,8.9021,2.248,6.6542,13.2443,5.6702,7.5741,70.5026,121.5921,168.1161,167.9725,12.2252,22.1915,5.1163,365430390.0,23.1087,14.1268,1.2031,63.4401,144.5089,114.282,162.3221,152.9092,89.491,79.5307,79.5307,53.125,55.8143,0.0,163.0466,184.5745,6.6826,167.9755,0.6696,64.1715,-18.2837,173.6824
2020-08-28,186.33,188.49,184.22,180.92,4105151,320367892.8169,2828787.9563,24.359,25.0619,0.0,85.7143,85.7143,8.812,138.2428,164.2214,190.2,0.2388,102.1178,28.7547,181.944,30.6185,173.2473,171.5753,164.2811,19.0587,182.1002,11.1448,3.0623,-0.7325,-0.0366,163.8967,1,171.1274,8.9662,1.8496,7.1166,13.756,4.8605,8.8955,70.7611,122.1854,170.8444,168.657,11.8644,22.3653,4.8706,369535541.0,22.3361,14.1056,1.1932,64.3773,148.6378,114.7979,164.2214,153.5352,79.7829,64.7103,64.7103,55.3295,28.3739,17.6789,165.4617,185.1972,4.1247,170.4255,0.7155,65.0531,-14.2252,175.3172
2020-09-04,187.02,193.61,181.69,176.5,4041465,317058773.8236,1515504.6913,25.3615,24.9021,0.0,100.0,100.0,9.0048,140.2134,165.633,191.0525,-0.3565,87.289,19.8412,181.7868,38.3932,173.7475,172.2317,165.1861,19.7374,185.6428,12.133,1.1719,-0.7732,-0.0983,164.8532,1,171.3078,8.5614,1.1559,7.4055,14.6312,4.4546,10.1767,71.0209,122.7286,170.8444,170.3375,10.7811,19.1978,5.1019,365494076.0,24.2186,12.2046,1.0602,59.9206,152.3538,115.2898,165.633,154.0216,61.1376,39.1716,39.1716,9.0604,5.893,0.0,167.803,183.9012,11.511,172.655,0.7429,50.8354,-31.475,176.0833
2020-09-11,181.47,184.65,177.56,175.41,2844963,317488126.4907,977091.505,25.4154,24.2149,14.2857,92.8571,78.5714,8.8507,143.6997,167.2431,190.7865,0.024,52.5442,17.6767,181.3032,26.1166,174.0028,172.6551,165.9432,20.2656,189.7654,13.1694,-5.766,-0.8168,-0.1696,166.0173,1,171.5977,8.0596,0.5233,7.5364,14.6883,3.3368,11.3516,71.2821,123.2553,170.8444,170.3375,13.4041,8.2373,5.0458,362649113.0,22.8804,4.9275,1.0952,58.8383,156.1612,115.7696,167.2431,154.5406,44.6063,29.9368,29.9368,25.4206,5.893,0.0,169.9879,182.3495,6.8467,174.8131,0.7534,53.5583,-34.7561,176.6085
2020-09-18,182.94,189.77,180.07,175.61,4012023,314725207.5588,-211105.5045,26.0512,23.7823,7.1429,85.7143,78.5714,8.8885,146.5788,168.6264,190.6739,-0.1402,63.2649,17.966,180.8844,34.3163,174.2493,173.0485,166.6589,20.5622,194.8349,9.3511,-15.7915,-0.8646,-0.256,166.8621,1,172.0227,7.5904,0.0433,7.5472,14.0669,1.8026,12.2642,71.5446,123.7788,170.9507,170.3375,12.3936,7.4115,5.0617,366661136.0,25.3437,4.4066,1.1179,58.983,159.5498,116.2503,168.6264,155.026,29.8337,20.3927,20.3927,26.6972,0.8706,2.6118,171.968,181.0873,9.3808,176.6126,0.7508,44.7668,-34.1612,177.0149
2020-09-25,180.14,181.73,175.37,175.37,2629863,317032540.1909,56156.6022,25.7359,22.9279,0.0,78.5714,78.5714,8.693,148.5648,169.7031,190.8414,0.1887,29.6126,17.4445,180.4181,21.6371,174.4222,173.3584,167.3044,20.7422,200.7317,2.93,-16.6454,-0.9116,-0.354,167.8833,1,172.3421,7.1178,-0.3435,7.4613,13.1139,0.2183,12.8955,71.8083,124.2948,170.9507,171.2693,15.5021,3.0946,4.9568,364031273.0,24.0628,1.7963,1.1061,58.7223,162.5656,116.7253,169.7031,155.5151,26.2612,28.454,28.454,33.2443,0.8706,0.0,173.7155,179.9213,6.1507,177.7983,0.7378,45.3451,-36.9285,177.214
2020-10-02,183.33,188.73,180.72,176.11,3987369,314414973.1584,-672476.2829,26.1792,22.8425,7.1429,71.4286,64.2857,8.625,152.0306,171.058,190.0854,-0.1537,54.4308,18.6705,180.1612,31.9416,174.6816,173.725,167.9565,21.0535,207.5648,-1.1583,-12.2884,-0.9541,-0.4628,168.9401,1,172.7803,6.7251,-0.589,7.3141,12.2524,-1.0264,13.2789,72.0733,124.8129,175.8853,171.2693,14.5082,2.4969,4.8976,368018642.0,28.1264,1.4382,1.1196,59.3353,165.2497,117.2132,171.058,156.0706,27.1064,32.4726,32.4726,37.4764,17.9217,51.1532,175.2275,179.1902,7.7416,178.402,0.7179,44.1104,-34.5873,177.351
2020-10-09,183.08,188.03,179.5,181.02,2385552,316325092.7551,-301653.8385,26.3629,22.7898,0.0,64.2857,64.2857,8.5982,155.2712,172.5275,189.7837,0.4807,57.4063,26.5249,181.1189,28.7509,175.6569,174.6978,168.9242,21.4819,213.3321,-4.1449,-8.7995,-0.9793,-0.5495,170.169,1,173.5037,6.7326,-0.4652,7.1978,11.5161,-1.8282,13.3443,72.3398,125.375,176.3971,175.4266,14.4981,-1.2138,4.7498,370404194.0,26.1989,-0.6661,1.0829,63.2624,167.6386,117.722,172.5275,156.8299,37.2794,50.9115,50.9115,82.0139,50.3844,100.0,176.5582,180.2643,8.2493,178.5839,0.7001,49.3961,-25.7612,177.9638
2020-10-16,189.59,195.1,188.79,186.14,2799504,316790937.3193,25692.5991,27.1984,23.2043,7.1429,100.0,92.8571,8.5311,155.5204,173.5104,191.5004,0.4564,110.5494,33.7049,183.1098,38.0607,177.2692,176.223,170.1993,21.859,215.3066,-6.1796,-1.2012,-0.9857,-0.578,171.2346,1,174.9139,7.0699,-0.1023,7.1722,11.1034,-2.0491,13.1525,72.608,125.9826,179.2077,176.2835,13.5684,1.5362,4.5833,373203698.0,30.2435,0.8322,1.1067,66.8524,169.7647,118.262,173.5104,157.76,50.7014,68.7201,68.7201,86.67,83.7177,100.0,177.7916,182.7728,7.6594,178.6426,0.6903,50.0268,-10.2585,179.1269
2020-10-23,192.17,194.21,187.33,183.02,2121035,315853735.8077,-140929.121,27.6958,23.7617,0.0,92.8571,92.8571,8.397,157.3073,174.6533,191.9994,-0.4244,89.3404,25.6557,183.884,34.1621,178.1543,177.1297,171.1491,22.1117,218.4974,-4.5704,5.5668,-0.9936,-0.6225,172.4154,1,175.3427,7.0052,-0.1336,7.1388,9.6377,-3.1141,12.7518,72.8778,126.553,179.874,179.1399,14.0015,0.3632,4.588,371082663.0,28.5318,0.1988,1.0624,62.8279,172.0346,118.7848,174.6533,158.7933,66.4365,79.6779,79.6779,70.3497,83.4994,50.4983,178.9401,183.477,6.6536,178.5907,0.6796,51.6203,-29.6503,179.7039
2020-10-30,187.49,188.26,174.82,172.11,3110170,314202662.4764,-721622.3282,26.1764,23.5327,100.0,85.7143,-14.2857,8.7943,159.9706,175.4046,190.8387,-0.7082,-9.6384,2.3996,181.735,6.4235,177.225,176.4609,171.2206,22.1346,225.4053,-2.7592,8.3362,-1.0,-0.7121,173.2312,1,175.3205,6.0044,-0.9075,6.9119,7.6673,-4.408,12.0752,73.1484,127.0086,179.1254,178.8723,22.2433,-7.1658,5.1096,367972493.0,25.297,-3.997,0.9914,51.1998,188.6803,119.2576,175.4046,159.5232,68.6401,57.5222,57.5222,15.5467,50.1661,0.0,179.8996,180.0995,13.9585,178.4045,0.6513,46.0063,-84.4533,178.7241
2020-11-06,180.51,204.85,180.51,190.86,3845986,315678484.5487,-423996.8601,26.2889,24.1967,92.8571,100.0,7.1429,10.0229,162.2294,177.0196,191.8099,0.6919,129.9705,27.2963,184.6147,27.7511,179.3222,178.3803,172.6751,21.8691,231.03,-0.1517,11.8438,-0.9945,-0.7775,174.2178,1,175.6832,6.6471,-0.2119,6.8589,6.9266,-4.2926,11.2192,73.4209,127.6471,181.4851,183.5869,18.1225,9.9349,5.2516,371818479.0,32.0444,5.4913,1.0473,63.6481,169.0643,119.8182,177.0196,160.5358,63.6138,53.6414,53.6414,75.0278,43.3423,79.5287,180.8049,184.0295,25.9955,178.4586,0.6387,54.2604,-24.9722,180.2574
2020-11-13,204.63,206.43,192.77,197.0,3010127,317485442.1914,311245.2505,26.5112,24.928,85.7143,100.0,14.2857,10.2506,164.685,179.0045,193.324,-0.0681,199.2905,33.3,188.417,29.4014,182.0414,180.8626,174.4768,21.3921,236.033,4.1996,11.0566,-0.9815,-0.8294,175.9089,1,176.4033,7.5647,0.5646,7.0001,6.5574,-3.7584,10.3157,73.6955,128.3406,184.5556,184.3509,16.4543,20.4988,5.2034,374828606.0,30.1594,11.6141,1.0672,66.65,169.0643,120.4084,179.0045,161.6424,57.27,60.6463,60.6463,91.3644,59.4118,98.7067,181.786,189.0538,13.2105,179.0172,0.6437,55.23,-8.6356,182.5275
2020-11-20,204.35,206.83,201.71,197.65,2566592,317585699.6914,615631.2048,26.7488,25.3132,78.5714,100.0,21.4286,9.8721,165.1255,180.5282,195.931,0.0039,214.0653,33.92,191.5868,29.8384,184.442,183.1002,176.1929,20.8208,209.815,8.0965,5.7458,-0.9651,-0.4972,177.791,1,177.3558,8.2491,0.9992,7.2499,6.1813,-3.2583,9.4396,73.9722,129.0336,184.8796,184.5443,15.8648,22.238,4.9949,377395198.0,29.3588,12.6779,1.082,66.96,169.6758,121.0079,180.5282,162.7746,66.8412,86.236,86.236,92.3157,92.7451,100.0,182.9036,192.9465,4.9515,180.1252,0.6589,57.2669,-7.6843,184.7659
