date,open,high,low,close,volume,ad_14_chaikin a/d,adosc_14_adosc,adx_14_adx,adxr_14_adxr,apo_14_apo,aroon_14_aroon down,aroon_14_aroon up,aroonosc_14_aroonosc,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,bop_14_bop,cci_20_cci,cmo_14_cmo,dema_14_dema,dx_14_dx,ema_12_ema,ema_14_ema,ema_26_ema,ht_dcperiod_14_dcperiod,ht_dcphase_14_ht_dcphase,ht_phasor_14_phase,ht_phasor_14_quadrature,ht_sine_14_lead sine,ht_sine_14_sine,ht_trendline_14_ht_trendline,ht_trendmode_14_trendmode,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,macdext_14_macd,macdext_14_macd_hist,macdext_14_macd_signal,mama_14_fama,mama_14_mama,mfi_14_mfi,midpoint_14_midpoint,midprice_14_midprice,minus_di_14_minus_di,mom_10_mom,natr_14_natr,obv_14_obv,plus_di_14_plus_di,ppo_14_ppo,roc_10_roc,rocr_14_rocr,rsi_14_rsi,sar_14_sar,sma_200_sma,sma_20_sma,sma_50_sma,stoch_14_slowd,stoch_14_slowk,stochf_14_fastd,stochf_14_fastk,stochrsi_14_fastd,stochrsi_14_fastk,t3_14_t3,tema_14_tema,trange_14_trange,trima_14_trima,trix_14_trix,ultosc_14_ultosc,willr_14_willr,wma_14_wma
2018-02-02,80.66,80.73,79.87,63.51,13989790,407003667.4126,-8138017.7592,19.4177,21.5344,-0.0777,100.0,50.0,-50.0,0.3555,63.8261,64.3696,64.9131,-0.8244,-306.132,-24.6818,64.1035,45.2928,64.2086,64.2341,64.2368,16.6044,284.3699,-0.0558,-0.1149,-0.5095,-0.9687,64.4012,0,-0.0282,-0.1275,0.0993,-0.0777,-0.1012,0.0235,50.434,61.8004,34.9952,64.1106,64.1026,27.013,-1.0969,0.5598,453610720.0,10.1712,-0.1207,-1.6978,0.9879,37.6591,64.613,62.1167,64.3696,63.9945,15.3039,8.4645,8.4645,3.4463,5.2883,0.0,64.5811,63.8923,0.5979,64.4469,0.0193,36.815,-96.8519,64.2425
2018-02-09,79.87,80.43,79.55,63.23,20403157,387527926.6398,-15214414.9241,21.7696,22.2558,-0.1354,100.0,42.8571,-57.1429,0.3801,63.5754,64.3072,65.0391,-0.3409,-273.5259,-31.2433,63.8718,52.3444,64.0585,64.1006,64.1624,16.3572,304.2718,-0.0525,-0.3121,-0.1862,-0.8264,64.346,0,-0.1039,-0.1626,0.0586,-0.1354,-0.1346,-0.0007,50.4909,61.8147,27.1139,63.9716,63.9755,28.2419,-1.2712,0.6011,433207563.0,8.8345,-0.2103,-1.9707,0.9794,34.3783,64.5331,62.1394,64.3072,63.9965,10.8342,8.1624,8.1624,1.2491,5.2883,0.0,64.5314,63.6036,0.6993,64.384,0.0094,30.951,-98.9519,64.0932
2018-02-16,79.68,79.74,79.35,63.3,15454583,395849625.1783,-14078362.8726,24.2252,23.0616,-0.2004,100.0,35.7143,-64.2857,0.3751,63.3998,64.2512,65.1025,-0.0769,-242.918,-28.488,63.7022,56.1488,63.9413,63.9934,64.0983,16.0456,-42.5784,-0.2653,-0.457,0.0423,-0.6766,64.2842,0,-0.157,-0.1725,0.0155,-0.2004,-0.1684,-0.032,50.5476,61.8295,25.9101,63.9716,63.896,29.6018,-1.2551,0.5926,448662146.0,8.3131,-0.3115,-1.9443,0.985,35.756,64.4278,62.1632,64.2512,64.0099,8.0702,7.5838,7.5838,18.056,4.0191,12.0573,64.4653,63.4157,0.3099,64.3,-0.0011,30.8695,-85.7703,63.9651
2018-02-23,79.59,79.62,79.23,63.24,8441092,402559211.127,-10198894.8794,26.6591,24.1013,-0.2545,100.0,28.5714,-71.4286,0.3721,63.2403,64.1979,65.1555,-0.0256,-195.8543,-29.8753,63.5538,58.2998,63.8336,63.8931,64.0348,15.8202,-31.646,-0.4212,-0.3024,0.231,-0.5247,64.2109,0,-0.2012,-0.1734,-0.0278,-0.2545,-0.1863,-0.0682,50.6041,61.8436,20.1776,63.9716,63.8483,29.5358,-1.4689,0.5884,440221054.0,7.7805,-0.3959,-2.27,0.9809,35.0624,64.3046,62.186,64.1979,64.0296,9.8994,13.9522,13.9522,22.5515,6.0147,5.9866,64.3845,63.2638,0.3338,64.1873,-0.0118,35.1919,-84.2927,63.8387
2018-03-02,79.7,79.77,79.28,63.21,14995561,401166584.3108,-8127776.062,28.2188,24.4513,-0.3125,92.8571,21.4286,-71.4286,0.3699,63.0985,64.1271,65.1557,-0.3836,-150.4705,-30.8039,63.4279,48.4943,63.7369,63.8014,63.9734,16.0929,-20.9485,-0.4628,-0.2227,0.4076,-0.3575,64.1388,0,-0.2364,-0.1669,-0.0696,-0.3125,-0.2015,-0.111,50.6604,61.8573,24.1401,63.9577,63.8483,27.5871,-1.1487,0.5853,425225493.0,9.5687,-0.4865,-1.785,0.9783,34.5981,64.1704,62.2072,64.1271,64.0429,14.2533,21.224,21.224,23.0647,8.247,6.6971,64.2915,63.1469,0.3417,64.0566,-0.0221,34.7092,-86.3107,63.7193
2018-03-09,79.46,79.5,79.23,63.17,10072313,397809146.6442,-7609887.0704,29.667,24.8383,-0.3743,85.7143,14.2857,-71.4286,0.3589,62.9638,64.0685,65.1732,-0.5185,-129.6879,-31.8863,63.3194,48.4943,63.649,63.7166,63.9135,16.777,-15.7778,-0.5588,-0.3003,0.4882,-0.2719,64.075,0,-0.2645,-0.156,-0.1085,-0.3743,-0.2186,-0.1557,50.7164,61.8703,24.2447,63.9378,63.8483,26.4066,-1.5145,0.5682,415153180.0,9.1592,-0.5833,-2.3415,0.9792,34.0569,64.0497,62.2282,64.0685,64.0491,19.1543,22.2868,22.2868,21.2441,4.2279,0.0,64.1893,63.0553,0.215,63.918,-0.0319,36.6525,-88.5593,63.6079
2018-03-16,79.33,79.65,79.3,63.33,9541490,400807900.6442,-5752066.4766,30.2996,24.8416,-0.4113,78.5714,7.1429,-71.4286,0.3532,62.8762,64.0206,65.165,0.5714,-97.2391,-23.1719,63.2768,38.5223,63.6004,63.6655,63.8705,17.4589,-6.0629,-0.7249,-0.0147,0.6285,-0.1056,64.0108,0,-0.2701,-0.1293,-0.1409,-0.4113,-0.2091,-0.2022,50.7723,61.885,24.7747,63.9378,63.8483,24.9179,-1.1014,0.5576,424694670.0,11.0588,-0.6415,-1.7094,0.9811,38.414,63.941,62.2485,64.0206,64.0572,28.2564,41.2583,41.2583,79.4661,35.5657,100.0,64.0827,63.0554,0.2787,63.7758,-0.04,37.804,-79.1153,63.5316
2018-03-23,79.45,79.65,79.14,63.32,10309391,405861523.6834,-2861162.8596,31.2014,24.6147,-0.4798,71.4286,0.0,-71.4286,0.3569,62.8044,63.9588,65.1132,0.1373,-89.9632,-23.4314,63.2439,42.9251,63.558,63.62,63.8301,18.1442,-0.7866,-0.5949,0.3836,0.6973,-0.0137,63.9596,0,-0.2721,-0.105,-0.1671,-0.4798,-0.2252,-0.2545,50.8279,61.8994,18.3609,63.9228,63.8246,25.4425,-0.927,0.5637,414385279.0,10.1601,-0.7489,-1.4428,0.9786,38.2843,63.8432,62.2689,63.9588,64.0632,41.0112,59.4884,59.4884,77.755,65.6742,97.0227,63.9758,63.0628,0.4061,63.6389,-0.0467,45.015,-79.0023,63.4659
2018-03-29,79.5,79.95,79.45,63.65,9787626,414866139.6034,1446690.3091,30.749,23.7591,-0.5155,64.2857,0.0,-64.2857,0.3599,62.7752,63.9283,65.0814,0.86,-49.9231,-7.415,63.3018,24.868,63.5723,63.6242,63.8168,18.8729,5.2178,-0.4385,0.4698,0.7685,0.0909,63.925,1,-0.2445,-0.0619,-0.1826,-0.5155,-0.2087,-0.3068,50.8834,61.9169,24.3494,63.9228,63.8215,23.4319,-0.315,0.5654,424172905.0,14.0988,-0.805,-0.4925,0.9891,46.2925,63.7552,62.2902,63.9283,64.0656,61.888,84.9173,84.9173,97.5309,99.0076,100.0,63.8747,63.1915,0.3982,63.5309,-0.0508,59.9242,-59.9106,63.4568
2018-04-06,79.63,79.78,79.46,63.64,11277998,421914888.3534,5320260.2705,30.2079,22.9041,-0.5407,57.1429,0.0,-57.1429,0.3524,62.7557,63.8868,65.0179,0.2812,-37.6892,-7.724,63.3496,23.174,63.5833,63.6268,63.804,19.4996,15.9508,-0.2854,0.5304,0.8742,0.2748,63.8869,1,-0.2207,-0.0305,-0.1902,-0.5407,-0.1825,-0.3582,50.9386,61.9341,25.6201,63.7999,63.7937,22.2186,-0.426,0.5538,412894907.0,13.8582,-0.8447,-0.6648,0.984,46.138,62.9629,62.3126,63.8868,64.0678,77.9272,89.3759,89.3759,92.842,98.5866,98.737,63.7832,63.2931,0.2555,63.449,-0.0529,59.7518,-59.0423,63.4535
2018-04-13,79.66,79.8,79.52,63.57,8411524,420112418.9248,5847729.5028,29.6213,22.7503,-0.5332,50.0,0.0,-50.0,0.3432,62.7466,63.835,64.9233,-0.1071,-33.3986,-10.6725,63.3728,21.9956,63.5815,63.6194,63.7868,19.9891,22.1343,-0.1388,0.5521,0.9214,0.3768,63.8599,1,-0.2053,-0.0121,-0.1932,-0.5332,-0.1308,-0.4025,50.9937,61.9505,26.1333,63.7087,63.7263,21.185,0.0603,0.5399,404483383.0,13.5458,-0.8336,0.095,0.9866,44.6638,62.9702,62.3347,63.835,64.0707,88.1605,90.1881,90.1881,80.1915,92.7995,79.6616,63.7025,63.3504,0.2235,63.3978,-0.0538,57.1374,-60.1322,63.4504
2018-04-20,79.5,79.68,79.02,63.08,8428437,411683981.9248,2850125.1885,30.2179,23.4213,-0.5671,42.8571,0.0,-42.8571,0.3563,62.6743,63.764,64.8536,-0.7273,-70.7011,-27.5658,63.2726,37.973,63.505,63.5481,63.7348,20.4045,31.4072,0.0209,0.5106,0.972,0.5211,63.8158,1,-0.2297,-0.0292,-0.2005,-0.5671,-0.1239,-0.4432,51.0485,61.9619,27.1819,63.577,63.6708,26.9489,-0.1485,0.5649,396054946.0,12.1151,-0.8872,-0.2348,0.9818,36.2171,62.985,62.3544,63.764,64.066,80.0933,60.7159,60.7159,9.1141,59.4662,0.0,63.6283,63.2281,0.5269,63.3658,-0.0555,48.7678,-91.4043,63.3906
2018-04-27,78.99,79.04,78.69,63.08,11833099,421488549.6677,4484365.4155,31.3349,24.3811,-0.5566,100.0,0.0,-100.0,0.3508,62.6244,63.6902,64.756,0.0571,-100.5279,-27.8069,63.192,45.8556,63.4391,63.4853,63.686,20.789,33.9372,0.1458,0.4425,0.9814,0.5583,63.7736,1,-0.2469,-0.0371,-0.2098,-0.5566,-0.0799,-0.4768,51.1031,61.973,27.3503,63.573,63.5087,30.7794,-0.2201,0.5562,384221847.0,11.4259,-0.8714,-0.3477,0.9861,36.0966,63.7073,62.3728,63.6902,64.0594,63.4274,39.3782,39.3782,28.8288,26.5539,0.0,63.5581,63.1381,0.2794,63.3508,-0.0575,53.9756,-81.4221,63.3408
2018-05-04,79.03,79.1,78.73,63.12,7267869,424131411.1222,5586159.1152,32.0019,25.7098,-0.5108,92.8571,0.0,-92.8571,0.3384,62.6264,63.6105,64.5946,0.13,-83.5726,-25.6166,63.1391,40.6741,63.3894,63.436,63.6438,21.1272,40.4182,0.3038,0.2572,0.9968,0.6484,63.7208,1,-0.2544,-0.0357,-0.2187,-0.5108,-0.012,-0.4988,51.1575,61.9844,33.0081,63.364,63.4176,29.6356,-0.1256,0.5361,391489716.0,12.4981,-0.8004,-0.1986,0.9851,37.1917,63.6985,62.3929,63.6105,64.0461,41.2708,23.7183,23.7183,33.2121,3.6354,10.9061,63.4911,63.0892,0.176,63.3462,-0.0594,54.2451,-75.3248,63.3047
2018-05-11,78.89,78.94,78.65,63.16,8429881,431979921.0188,8026313.4035,32.7629,27.2662,-0.4801,85.7143,0.0,-85.7143,0.3308,62.6098,63.5506,64.4913,0.1379,-81.1195,-23.2734,63.1089,42.6548,63.3534,63.3986,63.6076,21.4073,45.6519,0.3657,-0.2736,0.9999,0.7151,63.657,1,-0.2542,-0.0284,-0.2258,-0.4801,0.0305,-0.5106,51.2117,61.9961,34.2183,63.364,63.3689,29.5329,-0.0498,0.5237,399919597.0,11.8718,-0.7528,-0.0789,0.9944,38.3633,63.6897,62.4115,63.5506,64.0341,32.1175,33.2559,33.2559,37.7268,12.4549,26.4585,63.4278,63.0718,0.232,63.3518,-0.0608,57.2565,-69.4793,63.283
2018-05-18,78.85,78.89,78.3,62.84,8899522,430320688.1035,7766955.739,34.0262,29.1257,-0.4505,100.0,0.0,-100.0,0.3431,62.6244,63.4587,64.2931,-0.5254,-113.3065,-33.6673,63.0093,50.449,63.2749,63.3246,63.551,21.5551,44.7402,0.1738,-0.8594,1.0,0.7039,63.6043,1,-0.2761,-0.0402,-0.2359,-0.4505,0.0644,-0.5149,51.2657,62.0046,36.9969,63.2474,63.1794,32.2635,-0.3221,0.546,391020075.0,10.6261,-0.7071,-0.5099,0.9938,33.1663,63.681,62.4283,63.4587,64.0088,29.0959,30.3133,30.3133,20.001,12.4549,0.0,63.3655,62.9551,0.5041,63.3463,-0.0628,52.1441,-81.8136,63.2231
2018-05-25,78.48,79.15,78.45,63.32,6906861,436832871.3321,9026826.2909,34.1453,30.4022,-0.3916,92.8571,57.1429,-35.7143,0.3586,62.6975,63.4028,64.1081,0.9286,-58.1778,-9.5003,63.0491,35.6944,63.2812,63.3233,63.5336,21.449,52.0627,-0.2181,-0.9687,0.9924,0.7887,63.5313,1,-0.2524,-0.0132,-0.2392,-0.3916,0.1135,-0.5051,51.3195,62.0177,44.4726,63.2474,63.1794,28.6645,-0.0172,0.5664,397926936.0,13.5841,-0.6151,-0.0272,1.0003,45.2498,63.6604,62.4473,63.4028,63.9964,38.4536,51.7916,51.7916,97.6471,42.1528,100.0,63.3078,63.0377,0.5601,63.3275,-0.0633,57.9742,-37.1055,63.2299
2018-06-01,79.28,79.78,78.95,63.43,13678698,429099558.897,6261007.8973,32.281,30.2499,-0.3282,85.7143,100.0,14.2857,0.3702,62.773,63.3618,63.9506,-0.0083,41.7854,-4.5123,63.1125,8.0444,63.3043,63.3377,63.526,21.1567,53.0808,-0.5061,-0.3816,0.9901,0.7995,63.4671,1,-0.2217,0.014,-0.2357,-0.3282,0.1561,-0.4843,51.373,62.0319,52.6057,63.2474,63.2435,25.7878,0.1064,0.5836,411605634.0,21.9477,-0.5158,0.1681,1.003,47.7438,62.6514,62.4658,63.3618,63.9816,47.7573,61.1669,61.1669,65.8527,66.6667,100.0,63.2581,63.1451,0.5201,63.3,-0.0621,53.1425,-34.1473,63.2519
2018-06-08,79.06,79.11,78.69,63.25,12924910,427253143.1828,3972858.291,31.0964,30.3817,-0.2848,78.5714,92.8571,14.2857,0.3678,62.8058,63.3262,63.8466,-0.4524,-16.9593,-11.1577,63.1219,15.6969,63.2967,63.3267,63.5059,20.8634,50.436,-0.4359,0.2864,0.9955,0.7709,63.4098,1,-0.2092,0.0212,-0.2304,-0.2848,0.1711,-0.4559,51.4264,62.0441,42.5175,63.2474,63.2435,28.1505,-0.3965,0.5814,398680724.0,20.512,-0.448,-0.6229,1.0008,44.4211,62.6633,62.484,63.3262,63.9618,61.4809,71.4843,71.4843,50.9531,92.4022,77.2066,63.2162,63.1679,0.3368,63.2696,-0.0604,58.2622,-49.0469,63.2485
2018-06-15,78.78,79.1,78.58,63.29,10866390,430596647.7981,3739470.5306,30.2164,30.258,-0.2329,71.4286,85.7143,14.2857,0.3713,62.8944,63.2875,63.6805,0.2692,-13.0869,-9.296,63.1413,18.7767,63.2964,63.3224,63.4903,20.4743,15.149,-0.2404,0.3997,0.8673,0.2613,63.348,1,-0.1939,0.0292,-0.2231,-0.2329,0.1896,-0.4225,51.4795,62.0566,42.2709,63.2474,63.2435,27.5892,-0.3486,0.5866,409547114.0,18.8664,-0.3666,-0.5477,1.002,45.352,62.675,62.5011,63.2875,63.9495,63.2332,57.0484,57.0484,54.3394,86.9329,83.5922,63.182,63.2016,0.417,63.2452,-0.0582,57.4197,-45.6606,63.2501
2018-06-22,78.96,79.1,78.86,63.33,12585300,428499097.7981,2636639.5803,29.3993,30.3003,-0.2204,64.2857,78.5714,14.2857,0.3585,62.8982,63.2783,63.6583,-0.0,31.7032,-7.7414,63.1666,18.7767,63.3011,63.3231,63.4782,19.8312,-0.0047,-0.1884,0.4324,0.707,-0.0001,63.3093,1,-0.1771,0.0368,-0.2139,-0.2204,0.1636,-0.384,51.5325,62.0693,43.5149,63.2474,63.2435,26.5312,-0.2446,0.5662,422132414.0,18.1429,-0.3472,-0.3848,0.9999,46.1293,62.6866,62.5191,63.2783,63.9427,60.3439,52.4989,52.4989,52.2043,70.7359,51.409,63.1555,63.2402,0.1925,63.2262,-0.0555,56.1154,-42.9516,63.2547
2018-06-29,79.0,79.3,78.94,63.51,10673941,432650074.8537,3266552.3838,28.0337,29.3914,-0.1865,57.1429,71.4286,14.2857,0.3536,62.8996,63.2922,63.6848,0.5278,93.0157,0.9803,63.2343,10.2814,63.3335,63.3482,63.4806,19.0096,9.4629,0.0103,0.6662,0.8137,0.1644,63.2934,1,-0.1472,0.0534,-0.2005,-0.1865,0.1564,-0.3429,51.5852,62.0837,50.9308,63.2474,63.2435,24.9836,0.4268,0.5567,432806355.0,20.3252,-0.2939,0.6766,1.0029,50.4901,62.6981,62.5369,63.2922,63.9348,55.0368,55.5631,55.5631,60.1457,78.3337,100.0,63.138,63.3351,0.2887,63.2175,-0.0518,54.6842,-27.3748,63.2839
2018-07-06,79.03,79.34,78.92,63.76,6246297,438301486.4251,5025461.0867,26.1456,28.1767,-0.1448,50.0,64.2857,14.2857,0.3524,62.8726,63.3154,63.7582,0.6905,145.8827,11.4468,63.3524,1.5995,63.3993,63.4033,63.5014,18.2079,53.4994,0.3147,0.2851,0.989,0.8039,63.3022,1,-0.1021,0.0787,-0.1809,-0.1448,0.1574,-0.3022,51.6378,62.1005,49.6756,63.3025,63.2435,23.274,0.6849,0.5527,439052652.0,22.5412,-0.2283,1.0858,1.0017,55.7234,62.7095,62.557,63.3154,63.9249,59.3787,70.0739,70.0739,97.8717,83.803,100.0,63.1322,63.4943,0.3376,63.2282,-0.0466,59.687,-6.2556,63.3447
2018-07-13,79.22,79.38,79.16,63.8,12848124,449981599.1524,9004554.0523,24.2828,26.9521,-0.0677,42.8571,57.1429,14.2857,0.3399,62.8545,63.3434,63.8324,0.6818,150.5387,13.0377,63.4584,0.0666,63.4612,63.4564,63.5237,17.6119,84.1816,0.2198,-0.1247,0.7751,0.9948,63.3283,0,-0.0625,0.0947,-0.1572,-0.0677,0.1887,-0.2564,51.6902,62.1175,50.2539,63.3226,63.2435,22.409,0.6862,0.5327,451900776.0,22.3792,-0.1068,1.0873,1.0025,56.5188,62.7207,62.5794,63.3434,63.9174,70.4342,85.6656,85.6656,98.9793,100.0,100.0,63.139,63.6271,0.1768,63.262,-0.0403,56.2654,-2.8616,63.4098
2018-07-20,79.27,79.37,79.12,63.63,9901102,443248849.7924,7671530.5553,22.6672,26.4425,-0.0085,35.7143,50.0,14.2857,0.33,62.8646,63.3648,63.865,-0.44,108.981,4.5427,63.502,1.6644,63.4876,63.48,63.5318,17.1519,113.5373,0.1368,-0.057,0.3659,0.9168,63.3549,0,-0.0441,0.0904,-0.1346,-0.0085,0.1987,-0.2073,51.7424,62.1327,49.7177,63.3226,63.2435,22.1301,0.4774,0.5185,441999674.0,21.4055,-0.0134,0.756,1.001,52.2714,62.7319,62.6006,63.3648,63.9042,81.4064,88.4796,88.4796,68.5879,86.3726,59.1179,63.1559,63.6658,0.201,63.3052,-0.0342,58.9749,-17.1165,63.4509
2018-07-27,79.11,79.13,78.87,63.51,8240438,443882729.6386,6630479.9343,21.8494,26.5921,0.046,28.5714,42.8571,14.2857,0.323,62.8868,63.3822,63.8776,-0.3846,47.6431,-1.1705,63.5072,11.2187,63.4914,63.4843,63.5303,16.6816,133.4655,0.1131,0.0215,0.0268,0.7258,63.368,0,-0.0389,0.0765,-0.1154,0.046,0.2046,-0.1586,51.7944,62.1465,49.7724,63.3226,63.2435,25.4331,0.6689,0.5086,433759236.0,20.3022,0.0726,1.0644,1.0068,49.4148,62.7429,62.6204,63.3822,63.886,81.1532,69.3142,69.3142,40.3755,53.0393,0.0,63.1795,63.6497,0.2331,63.3555,-0.029,61.8262,-27.2986,63.4754
2018-08-03,78.94,79.08,78.65,63.62,14141587,455528742.4621,9307374.2211,20.9355,26.4687,0.0806,21.4286,35.7143,14.2857,0.3195,62.891,63.3967,63.9023,0.6084,54.9906,4.003,63.5386,9.054,63.5117,63.5027,63.5372,16.2608,167.5474,0.1513,0.1966,-0.538,0.2156,63.3676,0,-0.0255,0.0719,-0.0975,0.0806,0.1938,-0.1132,51.8463,62.1612,58.8062,63.3226,63.2435,23.8755,0.3072,0.5022,447900823.0,19.9111,0.1273,0.4852,1.0087,52.0015,62.7538,62.6396,63.3967,63.8695,71.059,55.3831,55.3831,57.1858,31.8434,36.4123,63.2082,63.6734,0.274,63.4087,-0.0239,64.596,-17.9748,63.5104
2018-08-10,79.07,79.25,78.84,63.8,11090820,462832453.1938,11880250.3692,19.5979,26.1804,0.1386,14.2857,100.0,85.7143,0.3203,62.8866,63.4204,63.9542,0.2683,99.159,11.801,63.6078,2.2097,63.556,63.5424,63.5567,16.0041,183.7862,0.3159,0.1759,-0.7523,-0.066,63.3817,0,-0.0006,0.0775,-0.0781,0.1386,0.2047,-0.0662,51.8979,62.1776,59.8996,63.3226,63.2539,22.1166,0.3688,0.502,458991643.0,23.1161,0.2186,0.5814,1.0108,55.9005,62.7646,62.6576,63.4204,63.8541,62.2207,61.9649,61.9649,88.3333,42.5696,91.2964,63.2422,63.7502,0.3304,63.4664,-0.0186,68.1792,-4.6807,63.564
2018-08-17,79.17,79.41,79.1,63.95,12304599,471167826.7099,14504932.1514,18.8034,26.4148,0.1661,7.1429,100.0,92.8571,0.3153,62.862,63.4351,64.0082,0.6129,132.2305,17.6922,63.6993,8.4746,63.6159,63.5961,63.5854,15.9231,192.6723,0.3549,-0.1477,-0.845,-0.2194,63.4133,0,0.0304,0.0868,-0.0564,0.1661,0.1879,-0.0218,51.9494,62.1953,66.497,63.3943,63.3184,20.8649,0.6903,0.493,471296242.0,24.7288,0.2619,1.0912,1.0125,58.8461,62.7865,62.6751,63.4351,63.8407,65.6649,79.6467,79.6467,93.4211,75.9029,100.0,63.2824,63.8555,0.2498,63.5281,-0.0128,69.7687,-3.0202,63.6303
2018-08-24,79.43,79.52,79.35,64.07,9675133,479704708.7687,16976316.0673,18.3617,26.2535,0.1872,0.0,100.0,100.0,0.3025,62.8257,63.4562,64.0868,0.4706,151.8284,22.347,63.8025,12.6192,63.6851,63.6587,63.621,15.987,195.6211,0.192,-0.3691,-0.8714,-0.2693,63.4609,0,0.0641,0.0964,-0.0323,0.1872,0.1638,0.0235,52.0007,62.214,72.4932,63.6604,63.4227,20.1901,0.771,0.4722,480971375.0,26.0217,0.2951,1.2182,1.0195,61.1735,62.8225,62.6942,63.4562,63.8239,78.3822,93.535,93.535,98.8506,97.0988,100.0,63.3295,63.973,0.137,63.5889,-0.0065,70.1855,-0.6186,63.7052
2018-08-31,79.44,79.46,79.19,63.91,10322447,479322395.9169,16322390.3011,17.4187,24.8498,0.2149,0.0,92.8571,92.8571,0.2993,62.8134,63.4733,64.1332,-0.4444,112.9353,13.5846,63.8466,5.1597,63.7202,63.6926,63.6426,16.1648,196.8393,-0.0051,-0.2553,-0.8816,-0.2897,63.513,0,0.0775,0.0878,-0.0103,0.2149,0.1468,0.068,52.0519,62.231,66.4442,63.6604,63.5481,22.0242,0.5859,0.4684,470648928.0,24.4207,0.3385,0.9251,1.0094,56.7923,62.8725,62.7142,63.4733,63.8105,87.6476,89.761,89.761,77.0115,84.0775,52.2326,63.3815,64.0032,0.2578,63.6352,-0.0006,64.117,-15.322,63.7481
2018-09-07,79.0,79.18,78.86,63.73,9573165,472142522.1669,12286516.2672,16.2553,23.6758,0.2292,14.2857,85.7143,71.4286,0.2964,62.862,63.5053,64.1486,-0.3125,75.3407,3.7842,63.8342,1.1309,63.721,63.697,63.6488,16.5059,198.404,-0.0465,0.0814,-0.8942,-0.3157,63.5482,1,0.0722,0.066,0.0062,0.2292,0.1196,0.1096,52.1029,62.2459,59.2041,63.6604,63.5481,23.4236,0.214,0.4652,461075763.0,22.8997,0.361,0.3369,1.0046,51.8921,62.9206,62.7321,63.5053,63.7954,84.681,70.7471,70.7471,36.3792,50.7442,0.0,63.4345,63.9554,0.2585,63.6745,0.0039,63.1374,-33.1431,63.7603
2018-09-14,78.91,78.98,78.73,63.61,8969372,465325799.4469,7349563.6363,15.5673,22.8918,0.2422,7.1429,78.5714,71.4286,0.2897,62.9185,63.5321,64.1457,-0.6,39.8942,-1.7247,63.7948,6.6234,63.7042,63.6857,63.6461,17.1019,201.6377,0.0821,0.2913,-0.918,-0.3687,63.5846,1,0.0582,0.0416,0.0166,0.2422,0.0982,0.144,52.1536,62.2596,60.7607,63.6804,63.5481,24.8464,-0.1492,0.4554,452106391.0,21.7595,0.3815,-0.234,1.0057,49.1377,62.9667,62.7497,63.5321,63.7793,66.6558,39.4592,39.4592,4.9867,17.4109,0.0,63.4848,63.8756,0.2019,63.712,0.0069,60.4922,-43.8939,63.7546
2018-09-21,78.7,78.8,78.39,63.48,10896251,465591561.6664,4746319.7538,15.8308,22.6151,0.2338,0.0,71.4286,71.4286,0.2926,62.9666,63.5505,64.1344,-0.2439,-13.9492,-7.7512,63.7299,19.2571,63.6702,63.6587,63.634,17.9313,209.4133,0.2291,0.2356,-0.9632,-0.4911,63.6018,1,0.0362,0.0157,0.0205,0.2338,0.0628,0.171,52.2042,62.2718,60.7323,63.6965,63.6604,29.541,-0.3186,0.461,441210140.0,20.0007,0.3681,-0.4994,1.003,46.1244,63.011,62.766,63.5505,63.7628,43.8097,21.2228,21.2228,22.3026,-0.0,0.0,63.5289,63.7669,0.3311,63.7424,0.0083,56.4303,-71.4321,63.7283
2018-09-28,78.49,78.79,78.38,63.56,10397488,471424298.8371,5105743.6513,16.1002,22.0669,0.2207,0.0,64.2857,64.2857,0.2954,63.0159,63.5709,64.126,0.5122,-15.1009,-3.4801,63.6968,19.6017,63.6539,63.646,63.6288,18.8594,217.3432,0.3076,-0.0856,-0.9911,-0.6066,63.6085,1,0.0251,0.0036,0.0214,0.2207,0.0303,0.1904,52.2546,62.2848,60.1515,63.7745,63.6897,27.3708,-0.0691,0.4647,451607628.0,18.3991,0.3475,-0.1085,1.0037,48.26,63.0535,62.7811,63.5709,63.7416,27.2467,21.0581,21.0581,35.885,6.6729,20.0187,63.566,63.7112,0.3311,63.7628,0.0088,56.7322,-66.3723,63.711
2018-10-05,78.42,78.55,77.66,62.96,13272212,461432858.3427,1609527.4838,17.4891,21.8173,0.1768,100.0,57.1429,-42.8571,0.3257,63.0506,63.5767,64.1029,-0.7303,-139.551,-26.8402,63.5192,35.5446,63.5471,63.5545,63.5792,19.7354,228.9528,0.194,-0.5706,-0.9976,-0.7542,63.5977,1,-0.0322,-0.0429,0.0107,0.1768,-0.0242,0.201,52.3048,62.2915,51.9282,63.5128,63.4723,32.579,-0.5526,0.5174,438335416.0,15.4923,0.2785,-0.8701,0.9913,36.5799,64.074,62.7948,63.5767,63.7141,21.4744,22.1422,22.1422,8.239,6.6729,0.0,63.5899,63.4571,0.7205,63.7571,0.0065,43.9804,-92.5994,63.6109
