date,open,high,low,close,volume,adx_14_adx,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_14_ema,ema_50_ema,ema_7_ema,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,mfi_14_mfi,mom_10_mom,rsi_14_rsi,sar_14_sar,sma_14_sma,sma_50_sma,sma_7_sma
2014-08-29,24.51,25.41,24.39,17.99,4321900,16.0233,0.5913,16.0341,17.0087,17.9833,17.1382,17.1994,17.231,0.0048,0.0756,-0.0708,56.1547,0.1564,60.1722,15.891,17.1623,17.2932,17.0171
2014-09-05,25.5,25.8,25.1,18.25,3542100,16.025,0.5845,15.9571,17.0712,18.1853,17.2861,17.2405,17.4852,0.092,0.1302,-0.0382,57.0711,0.4675,62.4778,15.9121,17.2637,17.3211,17.1919
2014-09-12,25.68,25.74,24.94,17.74,3671700,15.7845,0.5838,15.9491,17.1002,18.2514,17.3463,17.26,17.5483,0.1186,0.1255,-0.0069,49.9853,0.517,55.5515,15.9596,17.3036,17.3375,17.3067
2014-09-19,25.08,26.0,24.91,18.42,4447700,15.8645,0.5972,16.03,17.2172,18.4043,17.4892,17.3054,17.7657,0.1924,0.1594,0.033,51.546,1.1904,61.6553,16.006,17.3991,17.3703,17.5877
2014-09-26,26.07,26.89,25.85,18.82,4736857,16.841,0.6072,16.0496,17.345,18.6403,17.6669,17.3649,18.0297,0.2802,0.1977,0.0824,51.6253,1.7972,64.7505,16.0786,17.4695,17.399,17.9144
2014-10-03,26.48,26.88,26.33,18.77,4100713,17.7477,0.5917,16.0363,17.4444,18.8525,17.8142,17.42,18.2153,0.3418,0.2075,0.1343,51.3106,1.8386,64.0666,16.1977,17.5403,17.4242,18.1931
2014-10-10,26.51,27.4,26.2,19.06,2966132,19.0597,0.6102,16.0476,17.5662,19.0849,17.9797,17.4842,18.4254,0.4088,0.2196,0.1892,57.7843,2.6048,66.2597,16.312,17.6714,17.4459,18.435
2014-10-17,26.77,27.92,26.04,19.08,7082749,20.6949,0.6618,16.0643,17.679,19.2937,18.127,17.5469,18.59,0.4589,0.2158,0.2431,65.6048,2.5492,66.48,16.4673,17.804,17.4676,18.5909
2014-10-24,26.93,27.61,26.82,19.5,2959174,22.2133,0.6545,16.0163,17.7948,19.5733,18.3094,17.6233,18.8163,0.5258,0.2261,0.2997,71.8913,2.6734,69.5817,16.6663,17.9805,17.4978,18.7691
2014-10-31,27.46,28.27,27.3,19.96,3201594,24.1148,0.6568,15.9607,17.9386,19.9165,18.5289,17.7148,19.1011,0.6089,0.2473,0.3615,77.7381,2.5937,72.6375,16.8535,18.1964,17.5378,19.086
2014-11-07,28.2,28.49,27.45,20.05,3534279,26.0297,0.6625,15.8686,18.0495,20.2304,18.7323,17.8065,19.3395,0.6749,0.2507,0.4242,85.2603,2.0622,73.2606,17.0761,18.4538,17.5851,19.3198
2014-11-14,28.32,28.38,27.04,19.28,3053970,26.9914,0.6829,15.8833,18.1246,20.3659,18.8057,17.8644,19.3252,0.6574,0.1866,0.4708,87.7309,1.0346,61.5156,17.3252,18.65,17.6254,19.3856
2014-11-21,27.24,27.81,27.21,19.72,3572895,27.8845,0.6708,15.9463,18.2494,20.5526,18.9271,17.9371,19.4231,0.6708,0.16,0.5108,87.8605,1.979,64.9196,17.5543,18.8568,17.6666,19.5206
2014-11-28,27.64,28.29,27.26,20.2,1933172,29.2616,0.6756,15.9959,18.3982,20.8005,19.0974,18.0259,19.6183,0.7125,0.1614,0.5512,87.5258,1.786,68.3086,17.7651,19.0598,17.7262,19.6846
2014-12-05,26.98,33.5,26.86,23.49,22127029,32.4835,0.967,15.533,18.7217,21.9103,19.6835,18.2404,20.5871,0.9995,0.3587,0.6408,91.1772,4.6718,81.3825,17.9911,19.4527,17.8424,20.3145
2014-12-12,32.49,33.84,32.36,23.64,11242328,35.5393,0.9737,15.3272,19.0568,22.7865,20.2106,18.452,21.3495,1.2244,0.4669,0.7576,92.2772,4.8647,81.7361,18.5929,19.8377,17.961,20.9062
2014-12-19,33.0,33.33,32.4,23.46,6124898,38.3768,0.9518,15.4143,19.4076,23.4009,20.6445,18.6486,21.8784,1.373,0.4923,0.8806,88.0218,4.4093,79.7782,19.2155,20.2468,18.0809,21.4076
2014-12-26,32.73,34.1,32.69,24.27,3506548,41.16,0.956,15.501,19.7946,24.0881,21.1286,18.8692,22.4775,1.5383,0.5261,1.0122,88.0466,5.1908,81.9683,19.7697,20.6651,18.207,22.0104
2015-01-02,33.87,35.0,33.15,24.09,2779504,43.8993,0.9824,15.7052,20.1579,24.6106,21.5232,19.0739,22.8802,1.6354,0.4986,1.1368,87.8963,4.5934,79.826,20.3301,21.0413,18.3288,22.697
2015-01-09,33.49,34.11,33.13,24.0,5324342,46.4136,0.9624,15.9324,20.4896,25.0467,21.8528,19.2669,23.159,1.6855,0.4389,1.2466,80.8626,4.0396,78.7183,20.9482,21.4144,18.4528,23.3082
2015-01-16,33.55,34.2,33.29,24.45,3597217,48.7646,0.9402,16.0967,20.8123,25.5278,22.1987,19.47,23.4809,1.7415,0.3959,1.3455,81.1978,4.3919,80.1555,21.4859,21.7995,18.5867,23.9143
2015-01-23,34.07,34.53,33.7,24.43,1826264,51.0089,0.9156,16.309,21.1215,25.9339,22.4965,19.6646,23.7188,1.7644,0.3351,1.4293,80.1792,5.15,79.9709,21.9537,22.1815,18.7246,24.0485
2015-01-30,34.03,34.86,33.83,24.58,2725859,53.1533,0.9029,16.6891,21.4638,26.2384,22.7747,19.8575,23.9348,1.7742,0.2759,1.4983,80.2945,4.8664,80.4793,22.3608,22.5449,18.8549,24.1836
2015-02-06,34.2,34.74,33.62,24.18,2098167,54.7769,0.8955,17.0523,21.752,26.4516,22.9623,20.0271,23.9965,1.7297,0.1851,1.5446,77.09,3.9777,75.0107,22.7149,22.8468,18.9899,24.286
2015-02-13,33.63,34.14,33.02,23.75,1900679,55.2735,0.8889,17.4239,21.9984,26.573,23.0675,20.1731,23.9353,1.6408,0.077,1.5638,73.9798,0.258,69.5571,23.0229,23.1108,19.1139,24.2113
2015-02-20,33.14,33.99,32.84,24.1,2026511,55.442,0.8842,17.8555,22.2646,26.6738,23.2046,20.3269,23.9753,1.5799,0.0128,1.567,77.4489,0.4587,71.3516,23.291,23.4546,19.2575,24.2123
2015-02-27,33.25,33.8,33.04,23.91,1673527,55.6546,0.8603,18.3018,22.5072,26.7126,23.2983,20.4674,23.9584,1.4991,-0.0543,1.5534,77.0317,0.4426,68.9584,23.5241,23.754,19.3906,24.1998
2015-03-06,33.0,33.06,31.75,23.04,1887625,53.8988,0.8666,18.8009,22.705,26.6091,23.2638,20.5682,23.7287,1.3496,-0.1631,1.5127,74.3775,-1.2353,59.1049,25.0846,23.9565,19.5077,23.9987
2015-03-13,31.93,32.74,31.85,23.26,2367316,52.2685,0.8507,19.2738,22.8934,26.513,23.2638,20.6739,23.6124,1.2349,-0.2222,1.4571,64.8397,-0.8247,60.6684,25.0634,23.9401,19.6283,23.8318
2015-03-20,32.21,33.71,32.21,23.82,3539537,51.3987,0.87,19.7106,23.0867,26.4628,23.338,20.7973,23.6645,1.1754,-0.2254,1.4008,58.3909,-0.1745,64.3177,25.0425,23.9532,19.7665,23.7229
2015-03-27,32.9,33.18,32.03,23.39,1767202,50.3361,0.8673,20.1768,23.2536,26.3305,23.3455,20.8992,23.5968,1.0813,-0.2555,1.3369,65.118,-1.0529,59.7436,25.0217,23.9482,19.8978,23.6103
2015-04-02,32.55,32.72,31.55,23.1,1788693,48.6844,0.8658,20.96,23.4444,25.9287,23.3124,20.9854,23.472,0.9717,-0.2922,1.2638,58.4555,-1.3351,56.7247,25.0012,23.8641,20.0198,23.5169
2015-04-10,31.99,32.25,31.15,22.96,2125566,46.6269,0.8608,21.7805,23.6065,25.4326,23.2654,21.0628,23.3439,0.8637,-0.3201,1.1838,51.6243,-1.6231,55.3293,24.9576,23.7835,20.1358,23.3546
2015-04-17,31.74,32.16,31.35,22.84,1700296,44.7162,0.8411,22.7064,23.7386,24.7707,23.2092,21.1326,23.219,0.7601,-0.339,1.0991,57.85,-1.3374,54.122,24.8849,23.7012,20.2711,23.2027
2015-04-24,31.62,32.58,31.51,23.41,1837797,43.3176,0.8363,22.6974,23.7343,24.7712,23.2358,21.2219,23.2663,0.7152,-0.3071,1.0223,55.1449,-0.3432,58.8376,24.8143,23.6271,20.414,23.2554
2015-05-01,32.4,32.52,31.25,22.74,3380783,41.6443,0.8422,22.5663,23.6896,24.8129,23.1701,21.2815,23.1355,0.6188,-0.3228,0.9416,46.5089,-1.3527,52.0429,24.7459,23.5064,20.5332,23.181
2015-05-08,31.43,31.9,30.66,22.33,4078999,39.2949,0.8461,22.3647,23.6329,24.901,23.0581,21.3227,22.9342,0.5033,-0.3506,0.8539,36.0591,-1.577,48.3197,24.6795,23.3455,20.6474,22.9681
2015-05-15,30.82,31.19,30.17,22.52,4203788,36.5174,0.8384,22.2247,23.5451,24.8654,22.9862,21.3696,22.8303,0.4221,-0.3454,0.7676,34.1277,-0.5208,50.0742,24.5795,23.2267,20.7612,22.8431
2015-05-22,31.02,31.41,30.74,22.56,2834757,34.2663,0.8031,22.1069,23.4687,24.8305,22.9295,21.4163,22.763,0.3571,-0.3284,0.6855,41.2238,-0.7025,50.4837,24.4417,23.1417,20.8688,22.7665
2015-05-29,30.74,31.04,30.46,22.31,2148223,31.8761,0.7763,21.957,23.3846,24.8122,22.8473,21.4515,22.6505,0.2823,-0.3226,0.6048,35.2656,-1.5079,48.0076,24.3108,23.0143,20.9735,22.6741
2015-06-05,30.57,30.97,30.16,22.58,2511597,29.9066,0.763,21.9096,23.291,24.6724,22.8111,21.4955,22.6318,0.2414,-0.2908,0.5322,29.7224,-0.8181,50.7614,24.1865,22.9192,21.0683,22.6357
2015-06-12,30.87,31.0,30.3,22.26,2656816,28.0338,0.7451,21.8362,23.1825,24.5288,22.7378,21.5256,22.5392,0.1816,-0.2805,0.462,29.1809,-0.8357,47.5236,24.0684,22.8637,21.1579,22.4719
2015-06-19,30.38,31.13,30.15,22.59,2743100,26.4933,0.743,21.8784,23.0829,24.2873,22.7182,21.5673,22.552,0.1589,-0.2425,0.4014,29.711,-0.3695,51.0429,23.9562,22.8156,21.2653,22.4501
2015-06-26,31.0,31.04,29.62,21.94,2489611,25.7234,0.764,21.7791,22.9708,24.1625,22.6144,21.582,22.3991,0.0874,-0.2512,0.3386,20.5007,-0.904,44.6631,23.8496,22.6812,21.3596,22.3943
2015-07-02,29.98,30.33,29.66,22.04,1671199,25.0084,0.7444,21.6834,22.885,24.0866,22.5372,21.5997,22.3081,0.0379,-0.2405,0.2785,20.6232,-1.3733,45.7301,23.717,22.5842,21.4598,22.3253
2015-07-10,30.13,30.98,30.01,22.25,1664291,23.3253,0.7418,21.698,22.7925,23.8871,22.4985,21.6251,22.2928,0.0157,-0.2102,0.2259,25.3005,-0.4959,48.1327,23.5924,22.5234,21.566,22.2804
2015-07-17,30.5,31.28,30.5,22.61,1072500,21.9745,0.7322,21.7587,22.7278,23.6968,22.5137,21.6638,22.3727,0.0272,-0.1589,0.1862,29.1651,0.2818,52.0725,23.4753,22.4986,21.6893,22.3232
2015-07-24,30.97,31.02,28.37,21.04,2451208,22.374,0.8182,21.4244,22.6279,23.8314,22.3174,21.6394,22.0399,-0.0894,-0.2204,0.1311,28.6677,-1.4771,38.5224,23.3652,22.3699,21.7794,22.104
2015-07-31,28.73,30.22,28.73,21.88,1149323,22.745,0.8375,21.3505,22.5588,23.767,22.2593,21.6489,22.0003,-0.1127,-0.195,0.0823,27.0413,-0.6795,46.5362,23.1806,22.2608,21.8806,22.0497
2015-08-07,30.03,31.2,30.01,22.64,1166187,21.8094,0.8429,21.4374,22.4998,23.5623,22.3102,21.6879,22.1606,-0.069,-0.1211,0.0521,32.5203,0.3288,52.5589,23.0089,22.2536,21.9862,22.057
2015-08-14,31.21,31.23,30.47,22.36,1023211,20.9046,0.8224,21.467,22.448,23.4289,22.3164,21.7141,22.2096,-0.0568,-0.0871,0.0303,39.37,-0.2192,50.2719,22.8492,22.2554,22.0735,22.1165
2015-08-21,30.6,30.92,29.55,21.82,1114062,20.6628,0.8191,21.4144,22.3841,23.3539,22.2503,21.7183,22.1124,-0.0893,-0.0957,0.0064,43.9561,-0.441,46.1994,22.8169,22.2056,22.1449,22.0859
2015-08-28,28.68,29.64,28.3,21.18,2500932,21.4377,0.8313,21.2306,22.295,23.3595,22.1074,21.6971,21.8789,-0.165,-0.1371,-0.0279,33.7819,-1.412,41.8272,22.8169,22.1068,22.2137,21.9332
2015-09-04,28.4,28.56,27.02,20.1,1662520,22.9283,0.8599,20.7576,22.1579,23.5581,21.8398,21.6345,21.4343,-0.3084,-0.2244,-0.084,34.6298,-1.8395,35.7182,22.6706,21.9488,22.2474,21.5744
2015-09-11,27.4,28.22,27.26,20.42,1652813,24.3124,0.8507,20.5373,22.0084,23.4794,21.6503,21.5868,21.1802,-0.3919,-0.2463,-0.1456,42.2449,-1.6171,38.5642,22.4526,21.7947,22.2793,21.4853
2015-09-18,27.69,28.63,27.32,20.37,2166331,25.0355,0.859,20.2962,21.8895,23.4829,21.4791,21.5389,20.9768,-0.457,-0.2491,-0.2078,51.8053,-1.8806,38.2671,22.252,21.6593,22.3112,21.2689
2015-09-25,27.68,28.52,27.5,20.85,1217242,25.7069,0.8515,20.1747,21.8157,23.4566,21.3957,21.512,20.946,-0.4639,-0.2048,-0.259,48.2661,-1.7587,42.7448,22.0675,21.5352,22.3472,21.0135
2015-10-02,28.16,28.92,27.85,21.1,1885884,25.7648,0.8471,20.1094,21.745,23.3805,21.3569,21.4961,20.9856,-0.444,-0.148,-0.296,58.0713,0.0631,44.9596,21.8978,21.4756,22.3876,20.8346
2015-10-09,28.71,29.98,28.61,21.94,1940028,24.5182,0.8598,20.1184,21.7139,23.3093,21.4344,21.5134,21.2239,-0.3568,-0.0486,-0.3082,66.1068,0.057,51.6533,19.9456,21.4687,22.4365,20.8515
2015-10-16,29.72,30.29,29.22,21.87,1363744,23.0252,0.8548,20.1181,21.6918,23.2656,21.4928,21.5275,21.386,-0.2897,0.0148,-0.3045,65.5998,-0.7693,51.1201,19.9675,21.4419,22.4748,20.9506
2015-10-23,29.53,29.76,29.14,21.6,1505140,21.7209,0.8265,20.1223,21.643,23.1637,21.507,21.5303,21.4393,-0.2557,0.0391,-0.2947,59.4834,-0.7574,48.8857,20.0153,21.3695,22.5057,21.1647
2015-10-30,29.29,29.52,28.56,21.6,1726809,21.0882,0.8181,20.1159,21.6099,23.1039,21.5193,21.533,21.4792,-0.2261,0.0549,-0.281,61.4459,-0.2215,48.8857,20.0622,21.4094,22.552,21.3334
2015-11-06,29.26,29.48,27.63,20.85,1151767,21.2978,0.8569,20.0646,21.5227,22.9808,21.4295,21.5061,21.321,-0.2604,0.0165,-0.2769,56.2445,-0.3322,42.8918,20.1081,21.3354,22.5746,21.4019
2015-11-13,28.14,29.14,27.96,21.29,1454704,21.4924,0.8579,20.0417,21.4901,22.9385,21.4108,21.4976,21.313,-0.2489,0.0223,-0.2713,56.6663,1.1885,47.0078,20.1532,21.2388,22.5963,21.4642
2015-11-20,28.79,29.18,27.88,21.13,1379472,21.6168,0.849,20.0106,21.4447,22.8788,21.373,21.483,21.2666,-0.2501,0.017,-0.267,57.2237,0.7091,45.7108,20.1973,21.151,22.549,21.4674
2015-11-27,28.28,28.64,27.9,21.19,887095,21.7324,0.8278,20.0031,21.3921,22.7811,21.3492,21.4717,21.2485,-0.2427,0.0194,-0.2622,57.9282,0.828,46.3718,20.2405,21.1063,22.5001,21.3611
2015-12-04,28.39,28.9,27.45,20.97,1717942,22.2633,0.846,20.0293,21.31,22.5907,21.2987,21.4521,21.179,-0.2521,0.0081,-0.2602,60.1068,0.1169,44.4299,20.2829,21.0914,22.4502,21.2322
2015-12-11,28.1,28.63,27.87,20.91,1728972,22.7563,0.8261,20.0161,21.3035,22.5909,21.247,21.4308,21.1119,-0.2613,-0.0009,-0.2604,67.6802,-0.1938,43.9019,20.3244,21.1493,22.383,21.1339
2015-12-18,28.03,29.36,27.52,21.25,1975385,22.0433,0.8652,20.0123,21.2721,22.5319,21.2479,21.4239,21.1475,-0.2382,0.0178,-0.2559,68.2413,-0.6846,47.747,20.3651,21.209,22.3263,21.0846
2015-12-24,28.66,28.79,28.12,21.37,823960,21.3812,0.8391,20.1142,21.2087,22.3032,21.2646,21.4219,21.204,-0.2078,0.0385,-0.2463,66.2993,-0.4988,49.055,20.405,21.2809,22.2738,21.1599
2015-12-31,28.53,29.33,28.38,21.6,707752,19.9755,0.8298,20.1912,21.1711,22.151,21.31,21.4291,21.3042,-0.1632,0.0665,-0.2297,65.5197,0.0057,51.5838,20.4441,21.3346,22.217,21.205
2016-01-08,29.01,29.17,28.46,21.48,1504427,18.6703,0.8084,20.2087,21.154,22.0992,21.3324,21.431,21.3476,-0.1365,0.0746,-0.211,57.3057,-0.1212,50.1147,20.4824,21.3613,22.1579,21.2551
2016-01-15,28.87,29.04,27.3,20.9,2350375,18.8429,0.8436,20.1881,21.1398,22.0916,21.2742,21.41,21.2347,-0.1604,0.0405,-0.2009,46.5832,0.0496,43.9324,22.3595,21.2868,22.0842,21.2125
2016-01-22,28.08,28.79,27.53,21.26,1931323,19.0032,0.8503,20.3736,21.1979,22.0221,21.2725,21.4042,21.2414,-0.1482,0.0422,-0.1904,47.8921,-0.0276,48.2513,22.3396,21.2431,22.0258,21.2541
2016-01-29,28.35,29.96,27.71,22.33,1483300,17.7552,0.9095,20.4119,21.2934,22.1749,21.4133,21.4404,21.5132,-0.0518,0.1108,-0.1627,55.242,1.2015,58.3376,20.3697,21.2953,21.9973,21.4566
2016-02-05,29.7,30.69,29.55,22.31,1565135,17.3806,0.9053,20.5102,21.3908,22.2714,21.5334,21.4747,21.7134,0.0231,0.1486,-0.1255,63.4736,1.1194,58.1668,20.3896,21.3463,21.9617,21.608
2016-02-12,29.78,30.04,28.53,22.09,1313080,16.4002,0.9211,20.5581,21.4526,22.3471,21.6076,21.4988,21.8075,0.0637,0.1514,-0.0877,62.8149,1.1194,55.5406,20.4399,21.4351,21.9253,21.7104
2016-02-19,29.85,29.95,29.0,22.56,923233,15.2784,0.9126,20.5261,21.5251,22.5242,21.7339,21.5403,21.9944,0.1319,0.1756,-0.0438,61.9433,1.6446,59.6221,20.4891,21.5256,21.9156,21.8461
2016-02-26,29.93,30.33,29.13,21.98,943331,14.5812,0.912,20.5245,21.5273,22.5301,21.767,21.5576,21.9914,0.1381,0.1455,-0.0074,56.2824,0.7281,53.1516,20.5374,21.5866,21.89,21.9182
2016-03-04,29.2,30.7,28.86,23.11,1426704,14.3156,0.946,20.3786,21.589,22.7993,21.9456,21.6183,22.27,0.231,0.1907,0.0403,61.8975,1.7324,61.885,20.5847,21.7232,21.8757,22.2339
2016-03-11,30.57,31.46,30.37,23.54,1017011,14.7771,0.9371,20.206,21.6862,23.1664,22.1586,21.6938,22.5883,0.3361,0.2366,0.0994,69.2444,1.9384,64.6477,20.6617,21.9069,21.8787,22.5598
2016-03-18,30.77,32.47,30.66,24.45,1990162,15.9826,0.9677,19.9223,21.8286,23.7349,22.4638,21.8018,23.0533,0.4867,0.3098,0.1769,70.0466,2.9702,69.5633,20.7842,22.1596,21.9057,22.8626
2016-03-24,32.28,32.52,31.63,24.4,1349532,17.1375,0.9465,19.8525,22.0065,24.1605,22.7224,21.9038,23.3907,0.5956,0.335,0.2606,69.4048,3.507,69.0463,20.9693,22.3845,21.9346,23.1611
2016-04-01,32.36,32.9,31.9,24.76,1533956,18.4854,0.933,19.7435,22.1803,24.617,22.9947,22.016,23.7342,0.703,0.3539,0.3491,70.7731,3.5033,70.9089,21.1826,22.6268,21.973,23.5432
2016-04-08,32.84,33.18,31.35,24.15,2451164,18.9558,0.965,19.8018,22.3312,24.8607,23.1483,22.0995,23.8373,0.7298,0.3046,0.4253,61.3481,1.8178,63.8415,21.4368,22.8083,21.9878,23.7705
2016-04-15,32.1,32.8,31.69,24.66,962372,19.3926,0.9558,19.8392,22.5045,25.1697,23.3497,22.1999,24.0428,0.7834,0.2865,0.4969,67.3099,2.3455,66.7969,21.7235,23.0356,22.0261,24.1529
2016-04-22,32.76,32.83,31.63,24.12,926775,19.7083,0.9522,20.0055,22.6621,25.3188,23.453,22.2754,24.063,0.7738,0.2215,0.5523,71.2514,2.034,61.1747,21.9873,23.2661,22.062,24.2984
2016-04-29,31.97,32.74,31.83,24.65,1065917,20.0014,0.9332,20.1853,22.8492,25.513,23.6128,22.3686,24.2102,0.7995,0.1978,0.6017,70.2996,2.0964,64.3597,22.23,23.5083,22.1046,24.4567
2016-05-06,32.72,33.32,32.4,24.82,1512916,20.8256,0.9161,20.3375,23.0274,25.7172,23.7734,22.4646,24.3621,0.8238,0.1777,0.6461,70.643,2.8354,65.3226,22.4533,23.6861,22.1497,24.5095
2016-05-13,32.89,34.35,32.79,25.49,1546633,22.3843,0.9346,20.4528,23.2331,26.0135,24.0022,22.5832,24.6438,0.887,0.1927,0.6943,70.9118,2.383,68.9743,22.694,23.9129,22.2133,24.6647
2016-05-20,33.83,33.84,31.96,24.36,1825659,22.5721,0.9691,20.6546,23.3708,26.0869,24.0496,22.6528,24.5722,0.8361,0.1135,0.7227,68.4606,0.8144,57.9065,23.0148,24.0748,22.2489,24.6065
2016-05-27,32.3,32.93,31.87,24.81,2105398,22.7464,0.949,20.8984,23.5374,26.1764,24.151,22.7374,24.6318,0.8229,0.0802,0.7427,70.436,0.3624,60.6304,23.3035,24.2359,22.2999,24.7014
2016-06-03,32.59,33.45,32.36,25.36,1269860,23.4836,0.9405,21.3043,23.7605,26.2167,24.312,22.8402,24.8135,0.8469,0.0833,0.7635,75.1755,0.9558,63.6927,23.5633,24.4771,22.3552,24.8013
2016-06-10,33.38,33.77,32.9,25.44,910603,24.4115,0.9206,21.6948,23.9696,26.2444,24.4628,22.9423,24.9707,0.8627,0.0793,0.7834,74.7199,0.6776,64.1515,23.7972,24.644,22.4253,24.9896
2016-06-17,33.53,34.49,33.35,25.85,1810933,25.7714,0.9169,21.8614,24.1454,26.4295,24.6472,23.0561,25.1895,0.8974,0.0912,0.8062,75.8263,1.6994,66.3572,24.0077,24.8085,22.5015,25.1602
2016-06-24,34.1,34.39,33.47,26.0,1495035,27.0342,0.9014,22.0721,24.3297,26.5872,24.8273,23.1715,25.3917,0.9266,0.0963,0.8302,75.4002,1.3389,67.178,24.2551,24.9192,22.5765,25.3289
2016-07-01,34.0,34.98,31.64,24.52,5697603,25.7011,1.0186,22.4409,24.4512,26.4616,24.7865,23.2244,25.1741,0.821,-0.0074,0.8284,56.9122,0.3974,53.5353,26.63,24.9277,22.6147,25.1906
2016-07-08,32.2,33.57,31.55,24.62,4016534,24.3642,1.0557,22.7419,24.5545,26.3671,24.7643,23.2792,25.0356,0.7369,-0.0732,0.8101,46.3372,-0.0315,54.2064,26.63,24.9173,22.6863,25.2282
2016-07-15,32.34,32.62,31.97,24.73,2604220,23.1228,1.0157,23.3159,24.6917,26.0675,24.7593,23.3359,24.9584,0.671,-0.1112,0.7823,46.0254,-0.0909,54.9609,26.63,24.9588,22.7432,25.2162
2016-07-22,30.97,31.4,30.05,23.89,9237727,22.8087,1.0753,23.5011,24.7309,25.9607,24.6433,23.3576,24.6911,0.545,-0.1898,0.7348,33.2998,-1.5994,48.2364,26.5778,24.9038,22.7681,25.0063
2016-07-29,31.5,31.5,30.59,23.64,3845811,22.4043,1.0481,23.5236,24.7356,25.9477,24.5093,23.3686,24.4279,0.42,-0.2518,0.6719,40.4302,-0.7195,46.4022,26.4668,24.8691,22.7938,24.7485
2016-08-05,30.99,31.12,30.3,23.45,3020331,22.2628,1.0178,23.3536,24.6856,26.0176,24.3678,23.3717,24.1829,0.3021,-0.2958,0.5979,36.0194,-1.3627,45.0059,26.3591,24.7831,22.8263,24.406
2016-08-12,30.96,31.18,30.44,23.55,2471520,22.0556,0.9853,23.2265,24.6432,26.0599,24.2593,23.3789,24.0258,0.2148,-0.3065,0.5213,37.3075,-1.8043,45.9861,26.2546,24.6929,22.8738,24.0568
2016-08-19,30.9,31.01,29.88,23.4,3344666,22.3318,0.9764,23.0606,24.5751,26.0895,24.145,23.3798,23.8698,0.1318,-0.3116,0.4434,32.2441,-2.0403,44.7588,26.1533,24.5438,22.9399,23.897
2016-08-26,30.42,30.53,29.54,22.8,2180910,22.6175,0.961,22.8133,24.5076,26.2019,23.9653,23.357,23.6017,0.017,-0.3411,0.3581,32.0883,-3.0486,40.172,26.017,24.4324,22.9875,23.6366
2016-09-02,29.76,30.16,29.39,23.0,3562709,23.0132,0.9347,22.6094,24.4245,26.2396,23.8362,23.3429,23.4506,-0.0571,-0.3322,0.2751,26.4669,-3.0009,42.2781,25.8522,24.3028,23.0401,23.3895
2016-09-09,29.98,30.41,29.25,22.5,2045260,22.991,0.9317,22.3449,24.3432,26.3414,23.6577,23.3097,23.2123,-0.1545,-0.3436,0.1892,23.2349,-2.0239,38.6181,25.6574,24.0985,23.0729,23.1906
2016-09-16,29.31,30.05,29.14,23.09,2488639,23.0796,0.9151,22.2002,24.2651,26.33,23.582,23.3011,23.1816,-0.1817,-0.2967,0.115,25.5057,-1.5307,44.7229,25.4362,23.9304,23.1126,23.1122
2016-09-23,30.17,31.4,30.06,23.99,2451261,21.5383,0.9256,22.1716,24.2236,26.2757,23.6363,23.3281,23.3835,-0.1292,-0.1954,0.0662,26.2449,-0.7374,52.4599,25.1943,23.7978,23.1537,23.1896
2016-09-30,31.16,31.4,29.8,22.96,2701230,20.1914,0.9474,22.0607,24.0971,26.1335,23.546,23.3136,23.2774,-0.1688,-0.188,0.0192,22.4173,-0.9306,44.7367,24.9718,23.5807,23.1754,23.1045
2016-10-07,29.85,29.85,28.3,21.88,5333937,20.3533,0.9646,21.7254,23.9734,26.2213,23.3241,23.2574,22.9285,-0.2838,-0.2424,-0.0414,22.8926,-1.7561,38.3794,24.767,23.3922,23.181,22.8874
2016-10-14,28.51,29.19,28.34,22.17,2739018,20.5037,0.9421,21.4982,23.8415,26.1849,23.1708,23.215,22.74,-0.3474,-0.2448,-0.1026,23.6869,-1.2736,40.8369,24.4973,23.2175,23.1925,22.7984
2016-10-21,28.9,29.29,28.6,22.07,2142142,20.5076,0.9127,21.3206,23.6769,26.0333,23.0236,23.1699,22.5716,-0.4018,-0.2394,-0.1625,28.3742,-1.4878,40.2008,24.2519,23.0274,23.217,22.6654
2016-10-28,29.29,29.29,28.63,22.37,1570001,20.5112,0.8838,21.2476,23.5232,25.7987,22.936,23.1384,22.5203,-0.416,-0.2028,-0.2132,37.856,-1.0356,42.8706,24.0286,22.9187,23.2385,22.6467
2016-11-04,28.84,29.66,28.43,22.14,2557197,19.9746,0.8883,21.2529,23.3376,25.4224,22.8293,23.0991,22.4242,-0.4407,-0.182,-0.2587,29.0051,-0.6615,41.3416,23.8254,22.8114,23.2587,22.5105
2016-11-11,29.21,30.12,28.49,22.62,3017127,18.862,0.9141,21.4601,23.1688,24.8774,22.8014,23.0803,22.4732,-0.4164,-0.1262,-0.2902,36.8346,-0.3769,45.7197,23.6404,22.7523,23.2872,22.3149
2016-11-18,29.24,30.09,29.02,23.08,2829138,17.8289,0.9076,21.5048,23.0968,24.6888,22.8388,23.0804,22.6254,-0.3558,-0.0525,-0.3033,37.3045,0.5845,49.5795,23.4721,22.7185,23.3294,22.3325
2016-11-25,29.78,30.94,29.75,23.87,2277624,17.6276,0.9116,21.5816,23.0591,24.5366,22.9759,23.1112,22.9357,-0.2417,0.0493,-0.291,44.593,0.7772,55.39,21.7705,22.7517,23.3885,22.616
