date,open,high,low,close,volume,ad_14_chaikin a/d,adosc_14_adosc,adx_14_adx,adxr_14_adxr,apo_14_apo,aroon_14_aroon down,aroon_14_aroon up,aroonosc_14_aroonosc,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,bop_14_bop,cci_20_cci,cmo_14_cmo,dema_14_dema,dx_14_dx,ema_12_ema,ema_14_ema,ema_26_ema,ht_dcperiod_14_dcperiod,ht_dcphase_14_ht_dcphase,ht_phasor_14_phase,ht_phasor_14_quadrature,ht_sine_14_lead sine,ht_sine_14_sine,ht_trendline_14_ht_trendline,ht_trendmode_14_trendmode,kama_14_kama,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,macdext_14_macd,macdext_14_macd_hist,macdext_14_macd_signal,mama_14_fama,mama_14_mama,mfi_14_mfi,midprice_14_midprice,minus_di_14_minus_di,mom_10_mom,natr_14_natr,obv_14_obv,plus_di_14_plus_di,ppo_14_ppo,roc_10_roc,rocr_14_rocr,rsi_14_rsi,sar_14_sar,sma_200_sma,sma_20_sma,sma_50_sma,stoch_14_slowd,stoch_14_slowk,stochf_14_fastd,stochf_14_fastk,stochrsi_14_fastd,stochrsi_14_fastk,t3_14_t3,tema_14_tema,trange_14_trange,trima_14_trima,trix_14_trix,ultosc_14_ultosc,willr_14_willr,wma_14_wma
2015-07-31,33.49,35.76,32.91,30.33,5670380,15078495.1063,-221092.6655,15.5387,14.4646,-1.1924,78.5714,21.4286,-57.1429,1.4364,28.2663,31.7848,35.3033,0.6527,-87.5849,-7.8264,29.7828,12.7023,30.5238,30.6775,31.1086,18.4608,-11.1349,-1.5268,0.5315,0.5572,-0.1931,31.8175,1,31.1182,-0.5848,-0.3634,-0.2214,-1.1924,-1.3184,0.1259,10.092,24.4459,32.1801,31.3625,23.1747,-2.5114,4.7361,-18372248.0,17.9508,-3.728,-7.6474,0.9133,46.0868,33.9723,25.2188,31.7848,31.1232,39.6138,55.5519,55.5519,86.777,65.9072,100.0,32.0446,29.1296,2.4451,30.972,-0.1166,49.7291,-65.4676,30.3372
2015-08-07,35.29,36.58,34.63,31.19,4409623,18447899.3473,1469911.0313,14.6604,14.1784,-1.4149,71.4286,14.2857,-57.1429,1.4533,28.2235,31.6781,35.1328,0.5436,-39.5812,0.5957,30.0289,3.2429,30.6258,30.7454,31.1144,18.7886,-3.5192,-1.6884,0.2392,0.6624,-0.0614,31.7101,1,31.122,-0.4886,-0.2138,-0.2748,-1.4149,-1.2362,-0.1788,10.1641,24.5133,34.8869,31.3625,21.2691,-1.0621,4.66,-13962625.0,19.9329,-4.4291,-3.2936,0.9114,50.2979,33.7937,25.2962,31.6781,31.1032,53.7934,69.9931,69.9931,94.1327,76.4597,100.0,31.7799,29.6171,1.673,30.6044,-0.1474,53.2506,-52.6303,30.3318
2015-08-14,36.51,37.14,34.88,30.28,3784053,16036821.3296,1260895.8079,13.8103,14.0061,-1.5204,64.2857,7.1429,-57.1429,1.488,28.0824,31.5671,35.0519,-0.5398,-38.3658,-7.6395,30.0079,2.759,30.5722,30.683,31.0524,19.003,9.5392,-1.6349,1.568,0.8145,0.1657,31.6065,1,31.0736,-0.4802,-0.1643,-0.3159,-1.5204,-1.0621,-0.4583,10.2362,24.571,34.9135,31.3625,19.2894,-1.226,4.9145,-17746678.0,20.384,-4.7753,-3.8916,0.9054,46.1803,33.6206,25.3651,31.5671,31.0611,68.2011,79.0581,79.0581,56.2648,88.2121,64.6364,31.5287,29.6869,1.939,30.3025,-0.1715,51.9218,-66.2379,30.234
2015-08-21,35.2,35.81,31.77,27.42,4068290,12351192.2702,-111937.4668,14.5204,14.3338,-1.6837,100.0,0.0,-100.0,1.6293,27.4215,31.3103,35.1991,-0.802,-117.6959,-27.6715,29.2858,23.7514,30.0873,30.248,30.7833,19.1706,18.5952,-0.7245,2.1185,0.8957,0.3189,31.4237,1,30.5237,-0.6961,-0.3041,-0.392,-1.6837,-0.95,-0.7337,10.308,24.5995,25.6561,30.7,28.0559,-3.1401,5.9419,-21814968.0,17.2865,-5.3283,-10.2751,0.7987,36.1642,33.4526,25.4077,31.3103,30.9651,66.7877,51.3119,51.3119,3.5382,54.8788,0.0,31.2671,28.7589,3.4661,30.0295,-0.2111,42.8214,-97.6325,29.7855
2015-08-28,30.0,32.47,28.12,27.41,5551810,16586892.7395,684347.9308,16.5189,15.0253,-1.8198,100.0,0.0,-100.0,1.7792,26.9094,31.0016,35.0937,0.4488,-175.5524,-27.7222,28.7082,42.5,29.6756,29.8698,30.5336,19.4378,24.5283,-0.2598,1.7364,0.9368,0.4151,31.1749,1,30.1388,-0.858,-0.3728,-0.4852,-1.8198,-0.8197,-1.0001,10.3796,24.6276,25.4722,28.8086,36.429,-3.2517,6.4906,-27366778.0,14.6994,-5.7967,-10.6044,0.8347,36.1389,33.2048,25.4488,31.0016,30.8829,54.8193,34.0878,34.0878,42.4606,21.5455,0.0,30.9849,28.0787,3.7277,29.821,-0.2587,49.8849,-64.9157,29.4015
2015-09-04,31.64,32.45,30.73,26.56,2281483,14915573.7976,416104.3001,18.3747,15.6449,-1.9237,92.8571,7.1429,-85.7143,1.7575,26.2889,30.6624,35.036,-0.3953,-144.0288,-32.7479,28.0399,42.5,29.1967,29.4288,30.2394,19.7868,21.8046,0.3874,1.7858,0.9192,0.3714,30.918,1,29.6787,-1.0428,-0.4461,-0.5967,-1.9237,-0.6858,-1.2379,10.4509,24.6469,29.8502,28.8086,34.2442,-3.5948,6.6165,-29648261.0,13.8178,-6.1727,-11.9203,0.8237,33.626,32.7508,25.4846,30.6624,30.8175,37.0759,25.8279,25.8279,31.4848,-0.0,0.0,30.6726,27.2973,1.4757,29.6232,-0.315,46.174,-73.9847,28.9561
2015-09-11,31.5,32.33,31.1,27.25,1725234,14926952.6718,272161.1565,20.098,16.5502,-2.0357,85.7143,0.0,-85.7143,1.7184,25.9139,30.3644,34.8149,0.1791,-117.3722,-25.1728,27.6825,42.5,28.897,29.1381,30.0179,20.1737,22.663,1.2492,-0.1355,0.925,0.3853,30.6392,1,29.4803,-1.1209,-0.4194,-0.7015,-2.0357,-0.5899,-1.4458,10.522,24.6729,34.9314,27.9951,32.5212,-1.8359,6.3064,-27923027.0,13.1226,-6.5684,-6.3124,0.865,37.4136,32.3196,25.5224,30.3644,30.7933,32.6719,38.1002,38.1002,40.3551,10.0566,30.1698,30.3371,26.9811,1.2105,29.4388,-0.3688,49.356,-59.6449,28.6563
2015-09-18,31.7,33.26,31.25,27.72,3077749,14972889.2241,203149.5775,20.9585,17.1083,-2.0233,78.5714,64.2857,-14.2857,1.719,25.8195,30.0395,34.2595,0.2836,-90.5794,-20.093,27.5239,32.1463,28.7161,28.9492,29.8478,20.7573,20.0726,0.6533,-4.003,0.9068,0.3432,30.425,1,29.3964,-1.1317,-0.3441,-0.7876,-2.0233,-0.4088,-1.6146,10.5929,24.7034,41.2423,27.9951,30.1879,-1.3292,6.2011,-24845278.0,15.5007,-6.5742,-4.5754,0.9071,39.9535,31.9099,25.5647,30.0395,30.779,35.3467,42.112,42.112,54.4959,43.3899,100.0,29.9917,26.9423,1.7267,29.2523,-0.4141,46.9603,-53.5396,28.4601
2015-09-25,32.85,33.91,32.04,28.29,4506317,14756007.6572,87441.6532,21.2682,17.1695,-1.9278,71.4286,57.1429,-14.2857,1.711,25.8015,29.7819,33.7623,0.0428,-61.8579,-14.1087,27.5495,25.2941,28.6503,28.8611,29.7322,21.4969,20.5077,-1.5784,-5.1411,0.91,0.3503,30.1931,1,29.3572,-1.082,-0.2355,-0.8464,-1.9278,-0.201,-1.7269,10.6637,24.7393,48.9967,27.9951,28.1634,-1.4571,6.0483,-20338961.0,16.7923,-6.297,-4.8987,0.9225,42.9456,31.5207,25.6116,29.7819,30.8003,46.5183,59.3427,59.3427,83.1771,76.7233,100.0,29.6533,27.1439,1.6064,29.0183,-0.4465,44.4634,-46.2132,28.3664
2015-10-02,32.59,32.6,29.74,27.09,4477876,15883305.1118,390842.9058,22.4362,18.0812,-1.8811,64.2857,50.0,-14.2857,1.7845,25.8653,29.4196,32.9739,-0.3706,-111.8631,-22.8867,27.2824,37.62,28.4095,28.6243,29.5362,22.4774,19.9653,-2.9973,-2.2317,0.9061,0.3415,30.0012,1,29.252,-1.1267,-0.2242,-0.9025,-1.8811,-0.0777,-1.8034,10.7342,24.7627,47.4751,27.9951,32.9828,-1.922,6.5884,-24816837.0,14.9503,-6.1869,-6.6257,0.8981,38.5566,31.1509,25.6487,29.4196,30.7863,53.8847,60.1996,60.1996,42.9257,84.3019,52.9058,29.3216,26.9047,2.7403,28.7179,-0.4773,48.1177,-61.754,28.1351
2015-10-09,31.82,34.92,31.44,29.62,4097505,18944063.5908,1453308.1246,22.0267,18.4698,-1.739,57.1429,42.8571,-14.2857,1.8704,26.0652,29.2586,32.4519,0.7648,-19.4095,0.2473,27.7091,16.7034,28.5957,28.757,29.5424,23.8535,21.0205,-3.0057,1.1868,0.9137,0.3587,29.9628,1,29.2548,-0.9467,-0.0353,-0.9113,-1.739,0.1004,-1.8394,10.8045,24.8113,54.3771,27.9951,29.2196,-0.709,6.3149,-20719332.0,20.8554,-5.7485,-2.3378,1.0184,50.1236,30.7997,25.699,29.2586,30.7781,64.0262,72.5362,72.5362,91.5058,84.3019,100.0,29.0237,27.6365,2.9877,28.4546,-0.4851,59.9987,-29.0072,28.2709
2015-10-16,34.5,34.95,31.26,27.98,7816934,16677364.5718,1034611.6513,21.7219,18.4912,-1.6183,50.0,35.7143,-14.2857,1.9633,26.1203,29.0451,31.9698,-0.523,-41.0197,-11.3846,27.6552,17.7594,28.5008,28.6533,29.4266,24.3284,24.4441,-2.1711,4.3067,0.9363,0.4138,29.8568,1,29.2403,-0.9257,-0.0115,-0.9142,-1.6183,0.232,-1.8503,10.8747,24.843,50.2091,27.9951,26.4186,-3.2078,7.0169,-28536266.0,18.4502,-5.3862,-10.2857,0.9631,44.3077,30.466,25.7433,29.0451,30.7119,65.2175,62.9167,62.9167,54.3186,67.5417,49.7194,28.7579,27.6354,3.1699,28.2312,-0.489,52.0174,-50.2094,28.1828
2015-10-23,32.42,34.85,32.35,29.61,3812110,19330593.1318,1613480.2131,21.4389,18.5979,-1.5398,42.8571,28.5714,-14.2857,1.9764,26.235,28.9505,31.666,0.82,11.0182,0.9301,28.0266,17.7594,28.6716,28.781,29.4402,24.0957,29.2194,-0.4341,5.327,0.9623,0.4882,29.7368,1,29.2421,-0.7686,0.1165,-0.8851,-1.5398,0.2945,-1.8343,10.9448,24.8907,51.8453,27.9951,24.3681,-0.6661,6.6746,-24724156.0,17.0181,-5.1485,-2.2002,0.9955,50.465,30.149,25.7913,28.9505,30.661,71.4411,78.8705,78.8705,90.7869,83.2398,100.0,28.5385,28.2208,2.1476,28.0915,-0.4764,57.1101,-29.1182,28.3225
2015-10-30,34.46,34.62,32.95,28.96,3818740,18995937.6456,1597128.7688,21.1761,18.3574,-1.5231,35.7143,21.4286,-14.2857,1.9375,26.2569,28.8704,31.4838,-0.4502,10.9775,-3.6583,28.1713,17.7594,28.7157,28.8046,29.4045,23.4253,31.6756,0.8926,2.3964,0.9731,0.5251,29.5043,1,29.2409,-0.6888,0.157,-0.8458,-1.5231,0.2782,-1.8013,11.0148,24.9313,50.7078,27.9951,23.0824,1.538,6.6906,-28542896.0,16.1202,-5.1274,5.6089,0.9983,48.1709,30.0235,25.8353,28.8704,30.6079,71.8518,73.7684,73.7684,76.1996,76.8181,80.7347,28.3651,28.4445,1.4312,28.0391,-0.4575,56.7974,-37.5547,28.3765
2015-11-06,33.66,35.22,32.55,30.01,6082683,23802851.9265,2974718.7429,20.5121,17.5862,-1.4132,28.5714,14.2857,-14.2857,1.9629,26.2993,28.8379,31.3766,0.4794,43.599,3.952,28.557,11.8803,28.9156,28.966,29.4497,22.8223,37.7586,0.6351,1.2406,0.992,0.6123,29.2949,1,29.2454,-0.5341,0.2493,-0.7835,-1.4132,0.3314,-1.7446,11.0846,24.9822,51.0046,27.9951,21.1558,2.6032,6.5398,-22460213.0,16.6629,-4.7787,9.4966,0.9897,51.976,24.1258,25.8864,28.8379,30.5676,79.7592,86.6386,86.6386,92.9293,93.5782,100.0,28.2451,28.9881,2.2936,28.0591,-0.426,60.056,-23.901,28.5718
2015-11-13,34.97,34.97,31.61,28.21,4623168,22564503.3551,2873829.3011,20.3815,17.0959,-1.1119,21.4286,7.1429,-14.2857,2.0289,26.2632,28.7406,31.218,-0.6339,-14.1319,-8.4114,28.4236,18.6843,28.8072,28.8653,29.358,22.1688,45.9348,1.3527,1.2353,0.9999,0.7185,29.0885,1,29.2153,-0.5508,0.1862,-0.737,-1.1119,0.53,-1.642,11.1542,25.0145,43.1102,27.9951,21.8489,1.6486,7.1918,-27083381.0,14.9696,-3.7901,6.2064,0.9046,45.7943,24.1871,25.9213,28.7406,30.4814,76.6943,69.676,69.676,39.899,66.7071,19.3865,28.161,28.7689,2.8864,28.1243,-0.4007,57.095,-47.2122,28.5296
2015-11-20,32.54,34.35,32.0,29.14,5130728,25817603.2359,3606376.3733,20.2603,17.3903,-0.8257,14.2857,0.0,-14.2857,2.0282,26.2643,28.7433,31.2223,0.5872,5.879,-1.7115,28.5505,18.6843,28.8582,28.9018,29.3417,21.415,61.1351,1.3582,-0.5162,0.9606,0.8758,28.9137,0,29.2144,-0.4836,0.2027,-0.6863,-0.8257,0.6832,-1.5089,11.2237,25.0557,50.8781,27.4246,20.2955,1.8899,6.9604,-21952653.0,13.9053,-2.8281,6.9357,0.9624,49.1442,24.2478,25.9612,28.7433,30.424,73.9734,65.6057,65.6057,63.9889,57.8591,54.1909,28.1102,28.9282,2.0187,28.2779,-0.3726,60.3066,-24.0202,28.6394
2015-11-27,33.97,34.15,33.07,28.84,2678976,25619160.5693,3515061.4749,20.1477,18.3333,-0.5048,7.1429,0.0,-7.1429,1.9496,26.2572,28.7327,31.2082,-0.3704,16.479,-3.7867,28.5815,18.6843,28.8551,28.8933,29.3044,20.6669,76.4536,0.9456,-0.3119,0.8531,0.9722,28.8163,0,29.2086,-0.4493,0.1895,-0.6389,-0.5048,0.8459,-1.3508,11.2931,25.0935,56.6293,27.1906,19.6056,1.1168,6.7604,-24631629.0,13.4327,-1.737,4.0285,1.0517,48.1066,24.3079,25.9976,28.7327,30.4428,62.6696,52.7272,52.7272,54.2936,36.9945,37.4061,28.0858,28.943,0.9278,28.4746,-0.3455,58.5256,-23.1242,28.72
2015-12-04,33.68,34.64,33.38,29.22,4359382,25688357.109,3180171.4178,19.6374,19.0061,-0.2526,0.0,71.4286,71.4286,1.8876,26.2636,28.7067,31.1497,0.2698,45.0573,-0.8388,28.7055,13.0036,28.9119,28.9374,29.2985,19.9429,103.996,1.1751,-0.524,0.5151,0.9703,28.7482,0,29.2089,-0.3866,0.2018,-0.5884,-0.2526,0.9173,-1.1698,11.3623,25.1348,64.9426,27.9016,18.8026,0.9364,6.459,-20272247.0,14.4753,-0.8716,3.3101,1.0661,49.5806,24.3673,26.0358,28.7067,30.4386,60.0045,61.6805,61.6805,66.759,50.9489,61.2496,28.0858,29.088,1.0824,28.6542,-0.3164,60.5073,-21.8978,28.8386
2015-12-11,34.07,34.15,31.45,27.29,4600718,22026175.5632,1588824.8646,20.1901,20.144,-0.1627,28.5714,64.2857,35.7143,1.9155,26.1065,28.6208,31.1351,-0.8678,-49.3863,-13.9967,28.3266,27.3756,28.6625,28.7179,29.1498,19.258,139.0706,0.783,-1.4524,-0.071,0.6551,28.6499,0,29.1926,-0.4873,0.0809,-0.5682,-0.1627,0.832,-0.9947,11.4313,25.1564,58.8881,27.9016,23.232,0.2055,7.0186,-24872965.0,13.2459,-0.5638,0.7587,1.0274,43.0016,24.4262,26.0649,28.6208,30.3901,52.4518,42.9477,42.9477,7.7904,32.8853,0.0,28.0881,28.5201,2.2775,28.7823,-0.302,52.4915,-62.9704,28.6822
2015-12-18,31.83,32.39,30.48,26.74,5147197,20112819.6103,184585.7565,21.1399,21.0492,-0.1408,21.4286,57.1429,35.7143,1.896,25.9281,28.4414,30.9547,-0.3927,-108.2036,-17.3598,27.8866,33.4867,28.3668,28.4542,28.9713,18.6648,175.3074,0.1368,-1.5496,-0.6469,0.0818,28.4942,1,29.1753,-0.6045,-0.029,-0.5755,-0.1408,0.6897,-0.8305,11.5,25.1722,53.3509,27.9016,24.9377,-2.8793,7.0905,-30020162.0,12.4259,-0.4904,-9.7209,0.9813,41.3201,24.4845,26.0887,28.4414,30.3359,44.7828,29.7203,29.7203,14.6116,20.4165,0.0,28.0751,27.9015,1.6433,28.8163,-0.3018,51.1742,-74.6673,28.4454
2015-12-24,31.13,33.92,31.13,29.06,2881056,22704737.3737,418044.8864,20.8294,21.0488,0.0661,14.2857,50.0,35.7143,1.9351,26.1349,28.3353,30.5357,0.9498,4.3802,0.3451,28.1139,16.7928,28.474,28.5355,28.9781,18.1906,230.066,-0.4288,-0.7664,-0.9961,-0.7668,28.3772,0,29.1739,-0.5041,0.057,-0.5612,0.0661,0.7182,-0.6521,11.5685,25.2111,53.2578,27.9016,22.6886,1.0845,6.6583,-27139106.0,16.1641,0.2308,3.876,1.0484,50.1725,24.5422,26.1278,28.3353,30.3484,35.6411,34.2552,34.2552,80.3638,33.3333,100.0,28.0617,28.2534,2.4435,28.8028,-0.2915,53.4712,-25.3208,28.5232
2015-12-31,33.74,33.97,33.11,28.81,2464896,22360798.397,366111.6846,20.5045,21.4704,0.009,7.1429,42.8571,35.7143,1.8498,26.2343,28.2617,30.289,-0.3023,58.3309,-1.4342,28.2373,16.281,28.525,28.5714,28.9653,17.8316,250.6734,-0.2566,-0.3391,-0.9013,-0.9436,28.3382,0,29.1714,-0.4404,0.0967,-0.537,0.009,0.4908,-0.4818,11.6369,25.2471,51.7604,27.9016,22.0403,-0.8058,6.4216,-29604002.0,15.8684,0.0315,-2.7213,1.0183,49.2829,24.5994,26.1671,28.2617,30.3564,39.9956,56.0111,56.0111,73.058,63.3168,89.9504,28.0539,28.4339,0.7399,28.759,-0.2766,55.331,-30.8037,28.5538
2016-01-08,32.88,33.05,28.43,24.52,6856120,15712439.6091,-1803803.4837,22.0349,22.0308,-0.105,100.0,35.7143,-64.2857,2.028,25.5315,28.1167,30.7019,-0.9481,-174.0877,-25.158,27.2736,41.9307,27.9089,28.0313,28.6361,17.5309,271.9666,-0.3556,-0.6898,-0.6824,-0.9994,28.2889,1,29.0794,-0.7272,-0.1521,-0.5751,-0.105,0.2315,-0.3365,11.7049,25.2398,50.1521,27.3579,32.8495,-4.4376,8.2705,-36460122.0,13.44,-0.3686,-15.3242,0.9053,37.421,30.2554,26.186,28.1167,30.2552,47.2729,51.5523,51.5523,1.2352,63.3168,0.0,28.0127,27.077,4.3449,28.634,-0.2932,40.5479,-98.9607,28.0081
2016-01-15,28.55,28.89,25.7,22.41,10341782,7640014.1608,-5096012.9239,24.1255,22.9237,-0.4228,100.0,28.5714,-71.4286,2.0792,24.2833,27.8667,31.4502,-0.7837,-298.5084,-33.6225,25.9763,51.3033,27.0634,27.2822,28.1751,17.24,300.3737,-0.7727,-1.1956,-0.2525,-0.8627,28.1669,1,28.5453,-1.1118,-0.4294,-0.6824,-0.4228,-0.1629,-0.2599,11.7725,25.2116,40.9347,26.1835,37.8214,-7.6021,9.2767,-46801904.0,12.1728,-1.4998,-25.3279,0.7567,33.1887,30.1974,26.1948,27.8667,30.1053,44.5795,26.1751,26.1751,4.2322,29.9835,0.0,27.8993,25.3307,2.7446,28.3577,-0.3461,35.6038,-96.3023,27.2059
2016-01-22,26.52,26.56,22.91,21.97,7057307,10714293.1006,-5001372.3119,26.5915,24.0152,-0.7347,100.0,21.4286,-78.5714,2.155,23.2489,27.6369,32.0249,-0.2712,-286.116,-35.2952,24.8271,58.6489,26.279,26.5733,27.7151,16.9649,312.4593,-1.5795,-0.2271,-0.0443,-0.7378,27.9271,1,28.1056,-1.4361,-0.603,-0.8331,-0.7347,-0.4849,-0.2498,11.8395,25.1791,42.4503,24.9833,41.8411,-6.2456,9.8108,-53859211.0,10.9057,-2.6314,-22.1388,0.7851,32.3524,30.0357,26.201,27.6369,29.9003,29.1487,9.7188,9.7188,23.689,-0.0,0.0,27.696,23.886,3.1404,27.9657,-0.4235,40.4516,-78.6217,26.4126
2016-01-29,25.42,26.32,24.07,22.16,9000952,15207183.8044,-3078429.3547,28.8813,25.0287,-1.0749,92.8571,14.2857,-78.5714,2.1396,22.3868,27.3826,32.3784,0.1508,-203.8784,-33.6905,23.9623,58.6489,25.6458,25.9853,27.3039,16.7666,-37.3397,-0.7023,0.9846,0.1333,-0.6065,27.6376,1,27.4788,-1.658,-0.6599,-0.9981,-1.0749,-0.7618,-0.3131,11.9061,25.1489,44.9669,24.9833,39.1315,-6.9754,9.6538,-44858259.0,10.1994,-3.8938,-23.9388,0.7485,33.1548,29.726,26.2095,27.3826,29.6818,17.9301,17.8966,17.8966,25.7685,1.5797,4.7392,27.405,22.9068,1.9398,27.4599,-0.5111,44.7417,-76.745,25.703
2016-02-05,25.42,26.32,23.75,21.24,6569569,13443369.5592,-2573127.2816,31.0657,25.7889,-1.2732,85.7143,7.1429,-78.5714,2.1447,21.3969,27.0587,32.7204,-0.284,-171.6555,-37.4098,23.0516,59.4623,24.9684,25.3529,26.8549,16.7748,-29.5473,0.0406,-2.0025,0.2664,-0.4931,27.2538,1,26.7996,-1.8865,-0.7107,-1.1758,-1.2732,-0.8466,-0.4265,11.9721,25.1099,44.2857,24.9833,37.1667,-7.5954,10.0962,-51427828.0,9.4483,-4.6767,-26.3381,0.7336,31.2951,29.4255,26.2158,27.0587,29.4339,16.6509,22.3372,22.3372,17.5542,1.5797,0.0,27.0291,21.8957,2.2112,26.8973,-0.6081,44.7429,-85.4758,24.9415
2016-02-12,24.44,24.57,22.47,20.91,6983390,18631030.7021,-481872.6806,33.3202,26.8509,-1.5987,100.0,0.0,-100.0,2.1279,20.4625,26.6896,32.9167,-0.0667,-160.4515,-38.7582,22.2519,62.6289,24.3436,24.7601,26.4143,17.0147,-21.6781,-1.9989,-4.8978,0.3959,-0.3694,26.8445,1,25.897,-2.0707,-0.7159,-1.3548,-1.5987,-1.0126,-0.5861,12.0376,25.0678,35.9365,24.6866,38.4805,-8.3175,10.1781,-58411218.0,8.8426,-5.9514,-28.4606,0.6966,30.6209,29.1341,26.2214,26.6896,29.1973,21.3921,23.9425,23.9425,28.5047,1.5797,0.0,26.5778,21.0708,1.91,26.2287,-0.7089,42.6544,-85.2963,24.2088
2016-02-19,24.82,28.07,24.25,23.02,6514962,20677615.6236,1068633.2839,33.2413,26.7508,-1.9142,92.8571,0.0,-92.8571,2.2107,20.0625,26.4865,32.9106,0.5079,-88.8468,-21.0448,22.1542,32.2157,24.1405,24.5286,26.1632,17.7529,-16.3759,-4.2904,-3.2892,0.4791,-0.2819,26.5168,1,25.7213,-2.0226,-0.5343,-1.4883,-1.9142,-1.131,-0.7831,12.1026,25.0474,43.1506,24.5449,34.3942,-4.2675,9.6019,-51896256.0,17.6332,-7.1707,-15.6368,0.8161,39.4776,28.7421,26.2306,26.4865,29.0073,29.0561,40.8887,40.8887,76.6071,33.3333,100.0,26.0878,21.2464,3.2866,25.4739,-0.7891,45.9043,-64.5932,23.8451
2016-02-26,27.24,30.54,26.88,25.13,8370035,22964510.4323,2333431.0464,31.9928,26.0703,-2.1676,85.7143,14.2857,-71.4286,2.2851,19.9795,26.2621,32.5447,0.5383,-32.9684,-6.4676,22.6208,15.7627,24.293,24.609,26.0867,18.8829,-9.8306,-4.7754,0.1505,0.576,-0.1707,26.3046,1,25.6985,-1.7938,-0.2443,-1.5494,-2.1676,-1.1362,-1.0313,12.1673,25.0482,44.85,24.5449,30.8977,-1.6089,9.0926,-43526221.0,22.4834,-8.1467,-6.0167,0.8625,46.7662,28.3657,26.2553,26.2621,28.8752,42.5694,62.877,62.877,83.5192,66.6667,100.0,25.6079,22.1689,3.2522,24.7193,-0.8331,53.847,-44.3726,23.8118
2016-03-04,29.22,31.81,29.1,27.07,6169840,27540664.8235,4094767.3422,30.3005,24.969,-2.2056,78.5714,7.1429,-71.4286,2.2884,19.9713,26.2165,32.4617,0.8266,8.2609,4.8636,23.4978,8.3002,24.7198,24.9368,26.1594,20.3388,-1.7193,-3.9017,3.3093,0.6856,-0.03,26.2259,1,25.7176,-1.4396,0.0879,-1.5275,-2.2056,-0.9282,-1.2774,12.2318,25.0684,47.0964,24.5449,28.6491,-1.9961,8.4546,-37356381.0,24.2577,-8.2837,-6.868,0.9386,52.4318,28.0044,26.292,26.2165,28.7501,63.0751,85.4597,85.4597,96.2527,100.0,100.0,25.1874,23.582,2.3316,24.1304,-0.833,61.4223,-25.8026,24.0748
2016-03-11,31.25,31.6,30.08,27.02,5205929,31445111.5735,5685386.398,28.729,24.4596,-2.1733,71.4286,0.0,-71.4286,2.2184,20.0241,26.0872,32.1503,0.1053,16.7859,4.5972,24.2092,8.3002,25.0743,25.2151,26.2234,21.1875,7.6744,-2.5078,4.8497,0.7952,0.1335,26.2243,1,25.7404,-1.1491,0.3027,-1.4518,-2.1733,-0.6661,-1.5072,12.2961,25.088,47.3852,24.3344,27.4427,-1.781,8.2088,-42562310.0,23.2363,-8.1651,-6.1828,0.9247,52.2986,27.6575,26.3256,26.0872,28.6407,80.0555,91.8297,91.8297,95.7173,99.7964,99.3893,24.8509,24.6576,1.3078,23.7465,-0.8019,62.1623,-23.1106,24.3489
2016-03-18,31.14,33.1,30.56,28.25,3977626,34438748.4216,6771761.7,26.7314,23.9356,-2.2616,64.2857,0.0,-64.2857,2.2192,20.0482,26.0516,32.055,0.6525,44.1863,11.4784,25.0978,0.7613,25.5624,25.6193,26.3733,21.2897,22.482,-1.5017,6.1854,0.9238,0.3824,26.213,1,25.7631,-0.8109,0.5127,-1.3236,-2.2616,-0.5501,-1.7115,12.3602,25.1196,53.0192,24.2797,25.4736,3.7259,7.8564,-38584684.0,25.8644,-8.4903,15.1951,1.035,55.7392,19.3326,26.3792,26.0516,28.5545,91.1375,96.1231,96.1231,96.3994,99.7964,100.0,24.6195,25.9062,2.2293,23.6008,-0.7393,64.9923,-9.9078,24.8069
2016-03-24,32.62,33.02,30.44,26.98,3357785,33355087.7855,6255772.1484,24.8447,22.837,-2.3634,57.1429,14.2857,-42.8571,2.2193,20.1571,25.8999,31.6426,-0.5081,36.2069,3.1728,25.506,0.3183,25.7805,25.8007,26.4182,20.9848,37.588,0.5657,7.8703,0.9916,0.61,26.168,1,25.7693,-0.6378,0.5487,-1.1864,-2.3634,-0.4709,-1.8925,12.4241,25.1382,54.2359,24.2797,23.8627,4.5671,8.2258,-41942469.0,24.0151,-8.8893,20.3775,1.009,51.5864,19.4245,26.4258,25.8999,28.4224,91.932,87.843,87.843,71.4123,84.3695,53.7194,24.4849,26.4031,2.2215,23.6492,-0.6675,64.5803,-22.7101,25.087
2016-04-01,31.41,32.32,29.81,27.59,5119118,37250512.2396,6715432.1901,23.3171,21.9108,-2.1269,50.0,7.1429,-42.8571,2.2153,20.1698,25.8689,31.568,0.243,34.179,6.7852,25.991,3.4578,26.0591,26.0395,26.5052,20.5964,52.6833,3.3589,6.8612,0.991,0.7953,26.0844,1,25.7931,-0.4461,0.5923,-1.0384,-2.1269,-0.1176,-2.0094,12.4878,25.1627,48.925,24.2797,23.9407,5.6264,8.0288,-36823351.0,22.3404,-7.994,25.6147,0.9494,53.3926,19.5155,26.477,25.8689,28.3073,88.1122,80.3704,80.3704,73.2994,65.7375,43.4931,24.4409,26.982,2.1629,23.9151,-0.586,65.0498,-16.5267,25.4463
