date,open,high,low,close,volume,ad_14_chaikin a/d,adosc_14_adosc,adx_14_adx,adxr_14_adxr,apo_14_apo,aroon_14_aroon down,aroon_14_aroon up,aroonosc_14_aroonosc,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,bop_14_bop,cci_20_cci,cmo_14_cmo,dema_14_dema,dx_14_dx,ema_12_ema,ema_14_ema,ema_26_ema,ht_dcperiod_14_dcperiod,ht_dcphase_14_ht_dcphase,ht_phasor_14_phase,ht_phasor_14_quadrature,ht_sine_14_lead sine,ht_sine_14_sine,ht_trendline_14_ht_trendline,ht_trendmode_14_trendmode,kama_14_kama,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,macdext_14_macd,macdext_14_macd_hist,macdext_14_macd_signal,mama_14_fama,mama_14_mama,mfi_14_mfi,midpoint_14_midpoint,midprice_14_midprice,minus_di_14_minus_di,mom_10_mom,natr_14_natr,obv_14_obv,plus_di_14_plus_di,ppo_14_ppo,roc_10_roc,rocr_14_rocr,rsi_14_rsi,sar_14_sar,sma_200_sma,sma_20_sma,sma_50_sma,stoch_14_slowd,stoch_14_slowk,stochf_14_fastd,stochf_14_fastk,stochrsi_14_fastd,stochrsi_14_fastk,t3_14_t3,tema_14_tema,trange_14_trange,trima_14_trima,trix_14_trix,willr_14_willr,wma_14_wma
2015-08-12,15.68,16.52,15.53,9.21,1732069,-6018055.003,-1487529.5494,57.8577,57.9033,-1.0109,100.0,14.2857,-85.7143,0.5385,8.4038,10.3397,12.2756,0.6599,-99.7771,-38.7888,8.8961,53.3056,9.7031,9.8518,10.7339,20.5852,-2.6863,-1.5149,-0.1321,0.6732,-0.0469,10.5265,1,9.8329,-1.0308,-0.0174,-1.0134,-1.0109,-0.1108,-0.9001,20.8755,20.2787,37.9029,9.9766,10.0132,33.4849,-1.5461,5.8435,23950027.0,10.1989,-9.3497,-14.3681,0.8387,30.6056,10.792,23.1291,10.3397,12.2029,17.583,30.9191,30.9191,62.0155,90.2713,100.0,9.9737,8.833,0.5558,9.9539,-1.1601,-81.9413,9.5441
2015-08-13,16.34,16.86,16.17,9.37,707391,-5823266.1769,-1032233.5795,56.8771,57.2929,-1.0202,92.8571,7.1429,-85.7143,0.5278,8.3949,10.2059,12.017,0.3913,-71.2339,-33.6594,8.9043,44.1297,9.6523,9.7879,10.6331,21.2899,-2.859,-1.2817,0.4241,0.671,-0.0499,10.4051,1,9.8087,-0.9808,0.0261,-1.0069,-1.0202,-0.0942,-0.926,20.872,20.1697,41.3845,9.9766,10.0132,31.7205,-1.3825,5.6314,24657418.0,12.2961,-9.5408,-12.8541,0.8751,33.1703,10.6906,23.0451,10.2059,12.0855,32.2165,52.5845,52.5845,81.203,91.289,100.0,9.8111,8.9121,0.3894,9.7439,-1.1721,-75.6208,9.4657
2015-08-14,16.55,16.89,16.31,9.53,819463,-5003803.1769,-491398.4937,55.9092,56.6973,-1.0166,85.7143,0.0,-85.7143,0.5135,8.3744,10.1083,11.8423,0.5862,-57.139,-28.5432,8.9581,43.3264,9.6336,9.7536,10.5515,21.413,-0.2867,-1.1853,1.3278,0.7036,-0.005,10.2896,1,9.7882,-0.9178,0.0713,-0.9891,-1.0166,-0.067,-0.9496,20.868,20.0633,39.0176,9.875,10.0104,30.2764,-1.3543,5.3877,25476881.0,11.9718,-9.6023,-12.4417,0.8569,35.7284,10.5942,22.9575,10.1083,11.98,54.8588,81.0728,81.0728,100.0,100.0,100.0,9.6609,9.0412,0.3273,9.5628,-1.169,-69.2308,9.4211
2015-08-17,16.83,17.3,16.61,9.76,792894,-4222484.2718,23126.2834,54.243,55.8868,-0.9941,78.5714,21.4286,-57.1429,0.5044,8.3516,10.0499,11.7483,0.6715,-35.7938,-21.3944,9.0649,32.5826,9.6525,9.754,10.4926,21.0237,5.605,-0.4678,1.6006,0.7728,0.0977,10.1895,1,9.7867,-0.8401,0.1192,-0.9593,-0.9941,-0.0293,-0.9648,20.8634,19.9602,37.1699,9.8581,10.0104,28.6192,-0.869,5.1701,26269775.0,14.5527,-9.4848,-8.1784,0.8935,39.3028,10.5027,22.8719,10.0499,11.875,75.7657,93.6399,93.6399,99.7167,100.0,100.0,9.5292,9.2292,0.3865,9.4256,-1.1488,-60.181,9.4217
2015-08-18,17.29,17.32,16.95,9.6,620703,-4608326.6772,108743.2647,52.6489,55.1303,-0.9871,71.4286,14.2857,-57.1429,0.4833,8.3241,9.9842,11.6442,-0.7297,-29.9502,-24.4487,9.1195,31.9252,9.6451,9.734,10.4268,20.6088,14.0167,-0.221,0.9655,0.8573,0.2422,10.1031,1,9.7783,-0.7817,0.1421,-0.9238,-0.9871,-0.0077,-0.9794,20.8584,19.8566,41.3735,9.8581,10.0104,27.7361,0.5756,5.0323,25649072.0,14.3121,-9.5215,6.375,0.8925,37.7756,10.4157,22.7831,9.9842,11.7669,89.6772,94.319,94.319,83.2402,94.1469,82.4408,9.4173,9.3265,0.2088,9.3365,-1.1188,-66.2896,9.4131
2015-08-19,16.93,17.37,16.77,9.77,1216052,-3635485.0772,443423.1512,51.3487,53.8062,-0.9547,64.2857,7.1429,-57.1429,0.473,8.3261,9.9235,11.5209,0.6333,-23.4452,-19.096,9.2098,34.4456,9.664,9.7385,10.3779,20.3588,28.5493,0.0581,1.0473,0.9591,0.4779,10.0137,1,9.7779,-0.714,0.1678,-0.8818,-0.9547,0.0315,-0.9862,20.8529,19.7558,46.9128,9.8581,10.0104,27.8519,0.1749,4.8421,26865124.0,13.5803,-9.3015,1.8235,0.9082,40.452,10.3331,22.6941,9.9235,11.6662,93.5371,92.6523,92.6523,95.0,94.1469,100.0,9.3269,9.4636,0.3386,9.2915,-1.0777,-59.7285,9.4374
2015-08-20,17.11,17.57,17.02,9.71,2358095,-4435939.3433,285336.4609,49.7437,52.5647,-0.809,57.1429,0.0,-57.1429,0.4612,8.3367,9.8595,11.3822,0.1651,-13.2093,-20.4929,9.2722,28.8788,9.6704,9.7342,10.3282,20.1981,40.3621,0.388,0.6224,0.9967,0.6476,9.9357,1,9.7746,-0.6578,0.1792,-0.837,-0.809,0.1628,-0.9719,20.8469,19.6552,39.6905,9.7283,9.8863,26.5252,0.8746,4.7514,24507029.0,14.6378,-7.9517,9.9042,0.8917,39.7536,10.2546,22.6035,9.8595,11.5644,90.0078,83.0522,83.0522,70.9163,89.2181,85.2134,9.2574,9.5499,0.3075,9.2902,-1.03,-58.0402,9.4627
2015-08-21,17.02,17.07,16.43,9.35,894006,-4938817.7183,34718.1991,48.8572,52.3783,-0.7255,50.0,0.0,-50.0,0.4592,8.3057,9.7915,11.2772,-0.7031,-41.0878,-28.1452,9.2382,37.3334,9.6211,9.683,10.2557,20.1164,52.2499,0.4426,0.2722,0.992,0.7907,9.862,1,9.7534,-0.6346,0.1619,-0.7965,-0.7255,0.2191,-0.9446,20.8404,19.5522,41.2028,9.2994,9.6013,29.9108,0.3555,4.9116,23613023.0,13.6486,-7.2042,3.9523,0.88,35.9274,10.1801,22.5157,9.7915,11.4578,78.3738,59.417,59.417,12.3348,61.7378,0.0,9.2036,9.4938,0.4345,9.3259,-0.9853,-64.9832,9.4519
2015-08-24,15.86,16.86,15.23,9.15,1364927,-4662482.8041,16961.092,48.9588,52.6765,-0.6093,100.0,0.0,-100.0,0.4921,8.3153,9.6927,11.0702,0.2147,-73.9304,-32.163,9.1641,50.2796,9.5482,9.6115,10.1736,20.072,63.3792,0.5455,-0.0199,0.949,0.894,9.7788,1,9.749,-0.6254,0.1369,-0.7623,-0.6093,0.2937,-0.9031,20.8335,19.4481,47.6074,9.2994,9.2529,35.7457,0.079,5.3803,22248096.0,11.8265,-6.105,0.8712,1.0131,33.9185,10.1092,22.4241,9.6927,11.3534,61.4032,41.7404,41.7404,41.97,28.4045,0.0,9.1599,9.3834,0.9198,9.3829,-0.9472,-58.03,9.4262
2015-08-25,16.65,16.65,16.01,9.05,770508,-5384834.0541,-221684.1306,49.0532,53.0068,-0.5328,92.8571,78.5714,-14.2857,0.4828,8.3164,9.5991,10.8818,-0.9688,-62.6179,-34.1458,9.0829,50.2796,9.4709,9.536,10.09,19.985,74.5619,0.4156,-0.4929,0.8698,0.9639,9.6917,1,9.7274,-0.6192,0.1145,-0.7337,-0.5328,0.3171,-0.8499,20.826,19.3441,60.9934,9.2994,9.2529,33.8357,0.1016,5.3373,21477588.0,11.1946,-5.3774,1.1356,0.9429,32.9271,10.0183,22.3337,9.5991,11.2529,43.5598,29.522,29.522,34.2612,-0.0,0.0,9.122,9.2679,0.3611,9.425,-0.9154,-65.7388,9.3858
2015-08-26,16.29,16.36,15.24,8.98,2082527,-4932240.467,-155151.5684,49.614,53.5502,-0.4654,85.7143,71.4286,-14.2857,0.4933,8.3187,9.5102,10.7016,-0.3312,-89.3539,-35.3887,9.0058,56.905,9.3959,9.4624,10.0081,19.8573,86.8972,0.2276,-0.5291,0.7443,0.9985,9.6015,1,9.7192,-0.6122,0.0972,-0.7094,-0.4654,0.3229,-0.7883,20.8181,19.2405,59.707,9.3559,9.2529,37.0384,-0.2314,5.4916,19395061.0,10.1728,-4.7328,-2.5107,1.0173,32.3056,9.9329,22.2449,9.5102,11.1519,35.5076,35.2605,35.2605,29.5503,-0.0,0.0,9.0867,9.1632,0.6304,9.4544,-0.8888,-70.4497,9.3423
2015-08-27,16.0,16.49,15.77,9.26,1006756,-4149208.0225,135317.6728,49.8641,53.8541,-0.3729,78.5714,64.2857,-14.2857,0.4871,8.3868,9.4354,10.4841,0.5694,-52.9767,-24.1485,9.0163,53.1155,9.3749,9.4354,9.9526,19.6625,103.2856,0.118,-0.7259,0.5257,0.9732,9.5163,1,9.7113,-0.5777,0.1054,-0.683,-0.3729,0.3439,-0.7168,20.8097,19.1407,67.9096,9.3559,9.2529,34.8318,-0.1129,5.2605,20401817.0,10.6656,-3.8176,-1.2041,1.0295,37.9257,9.8525,22.1574,9.4354,11.0575,35.81,42.6473,42.6473,64.1304,33.3333,100.0,9.0553,9.1852,0.4063,9.4612,-0.8589,-49.4647,9.3342
2015-08-28,16.18,16.79,15.5,9.31,1143935,-3892044.3404,323669.2001,49.0917,53.6498,-0.3004,71.4286,57.1429,-14.2857,0.505,8.5457,9.3567,10.1677,0.0853,-24.9417,-22.1427,9.0411,39.0506,9.3651,9.4188,9.9051,19.3904,204.3106,-0.2189,-0.8594,-0.9355,-0.4117,9.4085,1,9.7049,-0.54,0.1144,-0.6544,-0.3004,0.3392,-0.6397,20.8009,19.0424,67.5476,9.3559,9.2529,31.1991,-0.2201,5.4237,21545752.0,13.6754,-3.0963,-2.3091,1.0268,38.9286,9.777,22.0709,9.3567,10.9681,44.3217,55.0573,55.0573,71.4911,66.6667,100.0,9.029,9.2234,0.7373,9.4489,-0.825,-45.6103,9.3304
2015-08-31,16.23,16.29,15.85,9.18,651551,-3921518.9139,361919.3515,48.3745,53.1161,-0.2577,64.2857,50.0,-14.2857,0.4869,8.7177,9.2844,9.8511,-0.3865,-31.4983,-25.4982,9.0319,39.0506,9.3365,9.3868,9.8513,19.0869,247.3117,-0.4878,-0.4236,-0.9251,-0.9226,9.3442,0,9.6968,-0.5148,0.1117,-0.6265,-0.2577,0.3009,-0.5586,20.7916,18.9438,69.8678,9.3756,9.2529,30.048,-0.5772,5.3041,20894201.0,13.1708,-2.6719,-5.9165,1.0263,37.2509,9.706,21.9854,9.2844,10.8756,54.0974,64.5876,64.5876,58.1413,91.5561,74.6684,9.0072,9.2095,0.2515,9.4147,-0.7912,-55.5874,9.3068
2015-09-01,15.85,16.04,15.3,8.9,1139180,-4198616.7517,256497.8877,48.1572,52.5172,-0.2246,57.1429,42.8571,-14.2857,0.4831,8.698,9.2782,9.8584,-0.3649,-95.8145,-32.0772,8.9592,45.3328,9.2701,9.3226,9.7812,18.7966,272.3242,-0.5309,0.0356,-0.6778,-0.9992,9.2955,1,9.6805,-0.5111,0.0923,-0.6034,-0.2246,0.2529,-0.4775,20.7818,18.8434,61.6941,9.3363,9.2529,32.7659,-0.6992,5.4254,19755021.0,12.325,-2.3493,-7.2806,0.9664,33.9614,9.6393,21.9017,9.2782,10.7762,57.6872,53.4167,53.4167,30.6178,66.5562,25.0002,8.9866,9.106,0.4344,9.3589,-0.7637,-76.4091,9.2443
2015-09-02,15.79,15.9,15.42,9.0,517814,-4004436.5017,251837.5604,47.9555,51.9324,-0.2137,50.0,35.7143,-14.2857,0.4682,8.6754,9.2487,9.8219,-0.0833,-80.1115,-27.7736,8.9279,45.3328,9.2289,9.2798,9.7235,18.4931,302.4877,-0.452,0.4653,-0.2166,-0.8435,9.2814,1,9.663,-0.4947,0.087,-0.5817,-0.2137,0.1977,-0.4114,20.7716,18.745,61.1694,9.3363,9.2529,31.3946,-0.7657,5.2012,20272835.0,11.8091,-2.2531,-7.8392,0.9604,36.1132,9.5766,21.8206,9.2487,10.7008,52.5526,39.6535,39.6535,30.2013,47.6627,43.3196,8.9667,9.065,0.2743,9.2982,-0.7378,-69.0347,9.1977
2015-09-03,15.69,16.21,15.69,9.17,699466,-3762313.6556,304075.8266,47.1129,50.678,-0.1888,42.8571,28.5714,-14.2857,0.456,8.7233,9.2655,9.8077,0.6731,-32.5882,-20.5571,8.947,36.1588,9.2195,9.2649,9.6823,18.133,-36.9414,-0.1561,0.6622,0.1402,-0.601,9.2845,1,9.6505,-0.4629,0.095,-0.5579,-0.1888,0.1629,-0.3517,20.761,18.6492,60.8048,9.3363,9.2529,29.933,-0.5379,4.9739,20972301.0,14.0348,-2.0034,-5.542,0.9619,39.7214,9.5177,21.7386,9.2655,10.6185,43.2994,36.8279,36.8279,49.6644,56.1066,100.0,8.949,9.0952,0.2972,9.2436,-0.7086,-56.4549,9.1768
2015-09-04,15.9,16.1,15.53,8.89,567055,-4269678.6556,136368.4513,46.485,49.567,-0.1901,35.7143,21.4286,-14.2857,0.4467,8.7065,9.2604,9.8144,-0.5965,-75.737,-27.8234,8.8969,38.3229,9.1693,9.2154,9.6239,17.753,-16.1904,0.0952,0.2995,0.4819,-0.2788,9.2863,1,9.5896,-0.4546,0.0827,-0.5373,-0.1901,0.1151,-0.3052,20.75,18.5516,56.4316,9.3306,9.2529,29.836,-0.4567,5.0228,20405246.0,13.3036,-2.0321,-4.8848,0.9115,36.0883,9.4622,21.6522,9.2604,10.5311,37.2861,35.377,35.377,26.2653,60.0816,36.9253,8.9318,9.0249,0.3258,9.1962,-0.6835,-77.2767,9.1227
2015-09-08,15.7,16.19,15.49,8.95,802911,-4682604.3127,-76021.6797,45.7032,48.5259,-0.1786,28.5714,14.2857,-14.2857,0.4434,8.6902,9.2546,9.8189,-0.0571,-65.8597,-25.2531,8.8735,35.5397,9.1357,9.1801,9.574,17.4452,14.3893,0.0716,-0.1483,0.8606,0.2485,9.2808,1,9.5535,-0.4384,0.0791,-0.5175,-0.1786,0.0872,-0.2658,20.7385,18.4556,56.8201,9.3306,9.2529,27.9128,-0.1964,4.9535,21208157.0,13.2749,-1.9247,-2.1476,0.932,37.3735,9.4102,21.5661,9.2546,10.4508,36.9005,38.4967,38.4967,39.5604,65.3874,59.237,8.9149,8.9947,0.4001,9.157,-0.6595,-72.9388,9.0845
2015-09-09,15.76,15.77,15.21,8.72,437170,-5041708.2413,-270257.8305,45.268,47.5059,-0.1577,21.4286,7.1429,-14.2857,0.4346,8.6473,9.2435,9.8397,-0.8929,-122.7086,-31.2116,8.8004,39.6107,9.072,9.119,9.5109,17.2556,24.4673,-0.109,-0.2827,0.9365,0.4142,9.2556,1,9.461,-0.4389,0.0629,-0.5018,-0.1577,0.0739,-0.2316,20.7266,18.3583,51.3397,9.2139,9.2529,29.0749,-0.3235,4.9824,20770987.0,12.5765,-1.7134,-3.5763,0.8929,34.3942,9.3612,21.4791,9.2435,10.3748,32.4941,23.6086,23.6086,5.0,32.0541,0.0,8.8961,8.895,0.3201,9.1134,-0.6413,-90.2903,9.022
2015-09-10,15.2,15.39,14.78,8.53,1158331,-5668346.3233,-524534.0246,45.2719,47.0646,-0.1901,100.0,0.0,-100.0,0.4284,8.536,9.2091,9.8822,-0.459,-164.5614,-35.8897,8.6957,45.3218,8.9883,9.0402,9.4381,17.1317,25.2814,-0.2094,-0.0111,0.9414,0.4271,9.2081,1,9.3458,-0.4498,0.0416,-0.4914,-0.1901,0.0212,-0.2113,20.7143,18.26,37.727,8.9389,9.04,31.4823,-0.4558,5.024,19612656.0,11.8454,-2.0692,-5.0732,0.8786,32.0551,9.3152,21.39,9.2091,10.2983,26.7407,18.1169,18.1169,9.7902,19.7457,0.0,8.8728,8.7553,0.3487,9.0664,-0.6311,-93.2457,8.9436
2015-09-11,14.86,14.94,14.32,8.33,1112099,-5847717.1297,-637943.7221,45.6592,47.309,-0.201,100.0,0.0,-100.0,0.4231,8.3889,9.1571,9.9254,-0.4516,-196.0565,-40.2647,8.5657,50.6938,8.8875,8.9459,9.3563,17.0319,17.286,-0.0776,0.0606,0.8853,0.2971,9.1449,1,9.2359,-0.4687,0.0181,-0.4868,-0.201,-0.0007,-0.2002,20.7015,18.1607,37.455,8.822,8.8906,34.0373,-0.9266,5.0776,18500557.0,11.1368,-2.1995,-10.0064,0.8912,29.8677,9.2544,21.2988,9.1571,10.2215,17.0967,9.5647,9.5647,13.9037,-0.0,0.0,8.8424,8.5864,0.3544,9.0185,-0.6301,-89.4737,8.8505
2015-09-14,14.72,14.72,14.18,8.21,472552,-6005234.463,-676462.866,46.1286,47.5909,-0.2416,100.0,28.5714,-71.4286,0.415,8.2394,9.091,9.9425,-0.6667,-187.9356,-42.9763,8.4326,52.232,8.7829,8.8475,9.2712,16.9545,0.0533,-0.1021,-0.1345,0.7078,0.0009,9.0666,1,9.1321,-0.4883,-0.0011,-0.4871,-0.2416,-0.0432,-0.1985,20.6883,18.0612,40.2995,8.7592,8.8506,33.6064,-1.1031,5.0558,18028005.0,10.5452,-2.6516,-11.8478,0.8973,28.5118,9.1689,21.2052,9.091,10.1388,12.8549,10.8831,10.8831,8.9552,-0.0,0.0,8.8032,8.4205,0.3086,8.9644,-0.637,-93.1034,8.7503
2015-09-15,14.43,14.88,14.4,8.48,611610,-5495559.463,-468554.7552,46.1625,47.8883,-0.2868,92.8571,21.4286,-71.4286,0.4065,8.1939,9.0273,9.8606,0.8542,-135.4443,-29.1962,8.397,46.603,8.7366,8.7987,9.2127,16.8936,-11.8566,-0.157,-0.1687,0.5467,-0.2055,8.9881,1,9.1047,-0.4761,0.0088,-0.4849,-0.2868,-0.0814,-0.2054,20.6747,17.9654,39.2606,8.7592,8.8506,31.8515,-0.6973,4.7931,18639615.0,11.6012,-3.1534,-7.5965,0.9377,35.4019,9.0731,21.1134,9.0273,10.059,13.9679,21.4561,21.4561,41.5094,33.3333,100.0,8.7582,8.3978,0.2972,8.9007,-0.6409,-74.7126,8.6956
2015-09-16,14.84,15.5,14.76,8.77,1078700,-4854170.2739,-136827.1719,44.7942,47.3291,-0.3202,85.7143,14.2857,-71.4286,0.4077,8.1895,8.9857,9.7819,0.6892,-67.2518,-16.3635,8.4442,27.0054,8.7423,8.7954,9.1802,16.9052,-11.6024,-0.2229,-0.3228,0.5504,-0.2011,8.9271,1,9.1005,-0.4379,0.0376,-0.4755,-0.3202,-0.103,-0.2172,20.6607,17.8735,52.153,8.7592,8.8506,29.4914,-0.1315,4.6472,19718315.0,16.9498,-3.5255,-1.4763,0.9766,41.8183,8.9859,21.0255,8.9857,9.9821,26.2354,46.367,46.367,88.6364,66.6667,100.0,8.7129,8.4889,0.423,8.8327,-0.634,-55.1724,8.6852
2015-09-17,15.41,15.94,15.35,8.82,930707,-5532482.1552,-204508.1072,42.6826,45.8872,-0.3454,78.5714,7.1429,-71.4286,0.4027,8.2254,8.9383,9.6512,0.0339,-11.8841,-14.4432,8.497,15.2326,8.7541,8.7985,9.1534,17.0596,-3.6368,-0.4082,-0.2635,0.6608,-0.0634,8.8856,1,9.0919,-0.3993,0.061,-0.4603,-0.3454,-0.1108,-0.2346,20.6463,17.7829,51.7066,8.7592,8.8506,27.7273,-0.1829,4.566,20649022.0,20.3968,-3.8051,-2.0317,0.9524,42.7784,8.1047,20.9421,8.9383,9.9089,44.9598,67.0562,67.0562,71.0227,100.0,100.0,8.6713,8.5786,0.3372,8.7639,-0.6178,-52.1073,8.6828
2015-09-18,15.28,15.89,15.22,8.93,1089390,-5288588.8716,-136001.708,40.8954,44.6349,-0.3322,71.4286,0.0,-71.4286,0.4013,8.2797,8.8997,9.5197,0.5224,-0.5685,-9.5748,8.5708,17.6611,8.7817,8.8165,9.1371,17.3631,10.1523,-0.4594,0.0319,0.8207,0.1763,8.8632,1,9.088,-0.3554,0.0839,-0.4393,-0.3322,-0.0818,-0.2504,20.6315,17.6944,51.2741,8.6934,8.7077,27.1599,-0.2343,4.4918,21738412.0,19.0064,-3.664,-2.5561,0.9595,45.2126,8.1148,20.8568,8.8997,9.8417,64.7017,80.6818,80.6818,82.3864,100.0,100.0,8.6368,8.6899,0.3829,8.7043,-0.5919,-31.2764,8.6999
2015-09-21,15.84,15.9,14.98,8.67,698448,-5698547.4803,-226053.9468,39.5527,43.855,-0.3328,64.2857,0.0,-64.2857,0.4102,8.2743,8.8657,9.4571,-0.7283,-29.8721,-18.1944,8.5672,22.0983,8.7646,8.7971,9.1026,17.7323,19.482,-0.4376,0.3947,0.9024,0.3335,8.85,1,9.0741,-0.338,0.0811,-0.419,-0.3328,-0.0653,-0.2675,20.6164,17.6042,51.1994,8.6877,8.6849,27.0616,-0.2229,4.7306,21039964.0,17.266,-3.6818,-2.5064,0.9446,40.9028,8.1247,20.7703,8.8657,9.765,71.847,67.803,67.803,50.0,85.3567,56.0702,8.6083,8.6842,0.5258,8.6579,-0.5661,-51.2315,8.6855
2015-09-22,14.99,14.99,14.43,8.3,1343896,-6610476.9089,-532502.5038,38.9591,43.4573,-0.3578,57.1429,14.2857,-42.8571,0.4111,8.1981,8.8233,9.4485,-0.8393,-125.8226,-28.5577,8.4739,31.2428,8.693,8.7307,9.0431,17.9011,30.8638,-0.197,0.8513,0.9697,0.513,8.8285,1,9.0432,-0.3501,0.0552,-0.4052,-0.3578,-0.0681,-0.2898,20.6009,17.5112,50.6544,8.6877,8.6849,30.535,-0.6516,4.9534,19696068.0,15.9971,-3.9795,-7.2797,0.932,35.7212,8.1346,20.6817,8.8233,9.6798,64.8668,46.1155,46.1155,5.9603,52.0234,0.0,8.5815,8.552,0.423,8.6225,-0.5496,-83.2512,8.6265
2015-09-23,14.61,14.78,13.8,8.0,973779,-7186795.0926,-792832.4716,39.0292,43.071,-0.3647,100.0,7.1429,-92.8571,0.4217,8.0604,8.7711,9.4818,-0.6224,-163.1117,-35.5877,8.3267,39.9396,8.5867,8.6335,8.9659,17.9689,36.3942,0.199,0.7364,0.9887,0.5933,8.7865,1,8.9659,-0.3793,0.0208,-0.4001,-0.3647,-0.0555,-0.3092,20.585,17.4161,44.5737,8.5848,8.5763,33.7369,-0.7202,5.2704,18722289.0,14.4795,-4.0859,-8.2569,0.8889,32.2062,9.1107,20.5898,8.7711,9.5904,45.2291,21.7687,21.7687,9.3458,18.6901,0.0,8.5512,8.3511,0.5601,8.5936,-0.5464,-91.7012,8.5336
2015-09-24,13.73,14.05,13.44,7.73,1762943,-8429525.404,-1222669.6056,39.404,42.9445,-0.3942,100.0,0.0,-100.0,0.4165,7.8744,8.7086,9.5428,-0.3279,-186.8911,-41.2179,8.1436,44.277,8.4554,8.5135,8.8746,18.3841,31.3512,0.3763,0.2017,0.9718,0.5203,8.7219,1,8.8129,-0.4193,-0.0154,-0.4039,-0.3942,-0.0635,-0.3306,20.5686,17.3192,35.8417,8.3419,8.4677,35.2484,-0.7945,5.386,16959346.0,13.6137,-4.4523,-9.3164,0.8435,29.3911,9.0984,20.5027,8.7086,9.5046,24.7353,6.3215,6.3215,3.6585,-0.0,0.0,8.5125,8.11,0.3487,8.5655,-0.558,-96.7273,8.4143
2015-09-25,13.62,13.63,12.71,7.32,1489241,-9627393.1649,-1668500.0293,40.2943,42.9987,-0.417,100.0,7.1429,-92.8571,0.4243,7.6188,8.6114,9.604,-0.8913,-207.5063,-48.7159,7.8948,51.8676,8.2801,8.3538,8.7592,19.1534,12.1466,0.3682,-0.4021,0.8401,0.2104,8.6498,1,8.6116,-0.4791,-0.0602,-0.4189,-0.417,-0.0669,-0.3501,20.5519,17.2192,33.9997,8.1333,8.259,39.152,-1.0174,5.7999,15470105.0,12.4087,-4.7613,-12.2085,0.8226,25.642,9.0701,20.4099,8.6114,9.41,11.1218,5.2752,5.2752,2.8213,-0.0,0.0,8.4597,7.7885,0.5258,8.5237,-0.5884,-97.4138,8.2532
2015-09-28,12.76,13.01,12.03,6.88,2655784,-12228977.4914,-2526980.2129,41.5343,43.4012,-0.4456,100.0,0.0,-100.0,0.434,7.2954,8.49,9.6845,-0.7347,-219.546,-55.1326,7.5896,57.6543,8.0649,8.1575,8.6201,19.766,-6.9812,0.1136,-1.1048,0.6159,-0.1215,8.5705,1,8.3088,-0.5552,-0.109,-0.4462,-0.4456,-0.0778,-0.3678,20.5347,17.1158,25.3098,7.9075,7.9933,41.9392,-1.326,6.307,12814321.0,11.2648,-5.1512,-16.156,0.7688,22.4337,9.0159,20.3178,8.49,9.3179,4.6231,2.2726,2.2726,0.3378,-0.0,0.0,8.3875,7.4031,0.5601,8.4494,-0.6401,-99.7442,8.0491
2015-09-29,12.09,12.17,11.23,6.54,2622428,-13679682.3425,-3110039.0849,43.0855,44.1787,-0.487,100.0,42.8571,-57.1429,0.4414,6.9354,8.3579,9.7805,-0.6915,-226.1221,-59.4465,7.2624,63.2517,7.8301,7.9416,8.4659,19.8888,-22.913,-0.3475,-1.343,0.376,-0.3893,8.4695,1,7.9873,-0.6358,-0.1517,-0.4841,-0.487,-0.1007,-0.3863,20.5171,17.0101,22.8931,7.7361,7.7646,45.6923,-1.9433,6.7506,10191893.0,10.2854,-5.7014,-22.9111,0.7497,20.2767,8.9303,20.2256,8.3579,9.2302,3.5242,3.0249,3.0249,5.9155,-0.0,0.0,8.2917,7.0043,0.5373,8.3347,-0.7113,-95.5414,7.819
2015-09-30,11.53,11.97,10.79,6.64,2814725,-12582416.6645,-2716702.3546,44.7166,45.1879,-0.5214,100.0,35.7143,-64.2857,0.458,6.6616,8.2445,9.8273,0.0678,-188.7853,-54.9021,7.028,65.92,7.6464,7.7675,8.3303,19.7376,-28.3155,-0.7299,-1.0801,0.2871,-0.4743,8.3606,1,7.7854,-0.684,-0.1599,-0.5241,-0.5214,-0.1155,-0.4059,20.499,16.9063,21.6026,7.7361,7.6389,44.8084,-2.1376,6.9026,13006618.0,9.2036,-6.1739,-24.3648,0.7782,22.549,8.8047,20.1359,8.2445,9.1445,5.2554,10.4689,10.4689,25.1534,8.3102,24.9305,8.1744,6.7519,0.6744,8.1798,-0.7887,-84.0777,7.6226
2015-10-01,11.49,11.99,11.31,6.61,1842700,-13070190.194,-2464019.6011,46.1891,46.1589,-0.5838,92.8571,28.5714,-64.2857,0.4531,6.4308,8.1247,9.8187,0.1029,-147.2273,-55.3055,6.8378,65.3323,7.4865,7.6128,8.2027,19.5808,-27.8585,-0.9946,-0.7526,0.2947,-0.4673,8.2438,1,7.6217,-0.7162,-0.1537,-0.5625,-0.5838,-0.15,-0.4338,20.4805,16.8033,29.1656,7.7361,7.6389,42.0629,-2.2119,6.8574,11163918.0,8.8199,-6.991,-25.081,0.7929,22.3472,8.6465,20.0481,8.1247,9.0571,10.9625,19.3938,19.3938,27.1127,21.1737,38.5905,8.0391,6.5678,0.3887,7.9922,-0.8662,-85.0485,7.4405
