date,open,high,low,close,volume,ad_14_chaikin a/d,adosc_14_adosc,adx_14_adx,adxr_14_adxr,apo_14_apo,aroon_14_aroon down,aroon_14_aroon up,aroonosc_14_aroonosc,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,bop_14_bop,cci_20_cci,cmo_14_cmo,dema_14_dema,dx_14_dx,ema_12_ema,ema_14_ema,ema_26_ema,ht_dcperiod_14_dcperiod,ht_dcphase_14_ht_dcphase,ht_phasor_14_phase,ht_phasor_14_quadrature,ht_sine_14_lead sine,ht_sine_14_sine,ht_trendline_14_ht_trendline,ht_trendmode_14_trendmode,kama_14_kama,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,macdext_14_macd,macdext_14_macd_hist,macdext_14_macd_signal,mama_14_fama,mama_14_mama,mfi_14_mfi,midpoint_14_midpoint,midprice_14_midprice,minus_di_14_minus_di,natr_14_natr,obv_14_obv,plus_di_14_plus_di,ppo_14_ppo,roc_10_roc,rocr_14_rocr,rsi_14_rsi,sar_14_sar,sma_200_sma,sma_20_sma,sma_50_sma,stoch_14_slowd,stoch_14_slowk,stochf_14_fastd,stochf_14_fastk,stochrsi_14_fastd,stochrsi_14_fastk,t3_14_t3,tema_14_tema,trange_14_trange,trima_14_trima,trix_14_trix,ultosc_14_ultosc,willr_14_willr,wma_14_wma
2011-12-20,28.84,29.16,28.77,9.86,33607200,-87843906.3847,19670978.1106,11.5076,13.0576,0.0951,85.7143,35.7143,-50.0,0.1377,9.343,9.7134,10.0839,0.7179,51.5207,9.7907,9.8014,9.238,9.7821,9.7784,9.764,18.6063,239.993,-0.045,-0.0162,-0.966,-0.866,9.7107,0,9.6727,0.0182,0.0048,0.0134,0.0951,0.0676,0.0275,9.0323,9.658,62.3509,9.8421,9.8032,19.0908,1.3964,-179704683.0,22.9771,0.9784,-0.1714,1.0048,54.8954,9.5131,9.8353,9.7134,9.7852,36.1909,55.5776,55.5776,89.7059,41.8795,100.0,9.7445,9.8125,0.1422,9.818,0.019,47.8637,-31.4607,9.8022
2011-12-21,29.15,29.3,29.03,9.92,27610300,-51287869.3847,33987564.8159,11.7295,12.9878,0.0979,78.5714,28.5714,-50.0,0.1344,9.3659,9.7341,10.1023,0.5556,80.6592,15.0739,9.8336,14.6136,9.8033,9.7972,9.7755,18.4031,261.7969,-0.0483,-0.019,-0.8008,-0.9898,9.7411,0,9.6812,0.0278,0.0115,0.0163,0.0979,0.0488,0.0491,9.0355,9.6606,68.834,9.8421,9.8032,18.1631,1.3545,-143148646.0,24.3802,1.007,-0.3401,1.016,57.5369,9.5307,9.8382,9.7341,9.7888,53.2624,73.5957,73.5957,100.0,66.6667,100.0,9.7544,9.8547,0.0914,9.8134,0.0241,51.6854,-11.236,9.8165
2011-12-22,29.44,29.82,29.3,10.04,30343000,-35825580.8423,41674390.7483,13.1035,13.6812,0.1064,71.4286,100.0,28.5714,0.1373,9.4288,9.7698,10.1109,0.4232,156.6074,24.5866,9.8896,30.9654,9.84,9.8299,9.7953,18.2268,275.6567,-0.0702,0.0237,-0.634,-0.9951,9.7756,1,9.7003,0.0448,0.0228,0.022,0.1064,0.0378,0.0686,9.0386,9.6644,69.5585,9.8861,9.8742,16.5004,1.3677,-102974514.0,31.3028,1.0937,2.772,1.0242,62.2933,9.5476,9.842,9.7698,9.7933,73.891,92.4996,92.4996,87.793,100.0,100.0,9.7666,9.9282,0.176,9.8115,0.0335,55.7018,-12.207,9.8456
2011-12-23,29.72,29.98,29.72,10.11,18131500,-32132333.7654,42205544.4498,14.6738,14.492,0.1055,64.2857,100.0,35.7143,0.1353,9.52,9.8115,10.1029,0.5769,220.4103,29.5442,9.9521,35.0879,9.882,9.8676,9.8188,18.0854,-26.5343,-0.0429,0.0863,0.3167,-0.4467,9.8123,1,9.7229,0.0632,0.033,0.0302,0.1055,0.0227,0.0828,9.0418,9.6689,69.2907,9.9217,9.9013,15.5564,1.3376,-78968408.0,32.3743,1.0825,2.8936,1.0247,64.7721,9.5751,9.8464,9.8115,9.7986,86.4231,93.1741,93.1741,91.7293,100.0,100.0,9.7823,10.007,0.1083,9.8156,0.0468,61.1169,-7.483,9.8819
2011-12-27,29.92,30.16,29.84,10.17,16462300,-26683312.5154,40319746.4118,16.4446,15.4827,0.1201,57.1429,100.0,42.8571,0.1333,9.5615,9.8468,10.1322,0.375,225.5414,33.3633,10.0162,39.4648,9.9264,9.908,9.8449,17.9598,98.9688,-0.0241,0.1524,0.5882,0.9878,9.8427,1,9.7526,0.0816,0.0411,0.0405,0.1201,0.0268,0.0934,9.0449,9.6739,69.2833,9.9504,9.9318,14.6536,1.3111,-57172323.0,33.7599,1.2308,3.5505,1.0298,66.6817,9.6096,9.8515,9.8468,9.8045,91.99,90.2964,90.2964,91.3669,100.0,100.0,9.8024,10.0844,0.1083,9.8292,0.0633,63.9101,-7.2727,9.9235
2011-12-28,30.05,30.16,29.91,10.14,16707700,-41725588.4354,31096673.3843,18.0889,16.16,0.129,50.0,100.0,50.0,0.1299,9.6133,9.8788,10.1444,-0.4,188.8135,29.3654,10.0596,39.4648,9.9593,9.9389,9.8667,17.8144,114.8302,0.0533,0.2536,0.3448,0.9076,9.867,1,9.7671,0.0926,0.0417,0.0509,0.129,0.0277,0.1013,9.0481,9.6786,62.2838,9.9504,9.9318,13.9714,1.2807,-79293317.0,32.1882,1.3196,3.1336,1.0187,64.6827,9.6517,9.8571,9.8788,9.8107,90.5471,88.1707,88.1707,81.4159,92.7135,78.1406,9.8265,10.1293,0.0846,9.8518,0.0802,57.0294,-12.7273,9.9582
2011-12-29,30.05,30.19,29.95,10.21,17747500,-22144180.102,30727075.8532,19.6714,16.8023,0.1382,42.8571,100.0,57.1429,0.1264,9.5981,9.899,10.1998,0.5,168.317,34.5319,10.1121,40.2436,9.9985,9.9757,9.8925,17.6459,127.4225,0.1557,0.2289,0.1319,0.7942,9.8898,1,9.8442,0.1061,0.0441,0.0619,0.1382,0.0312,0.107,9.0513,9.684,68.3214,9.9724,9.9369,13.3299,1.2374,-55795627.0,31.2842,1.4099,4.7206,1.0454,67.2659,9.6964,9.8639,9.899,9.8172,89.5486,90.1785,90.1785,97.7528,92.7135,100.0,9.8545,10.1862,0.0813,9.8864,0.0981,65.1018,-1.1905,10.0012
2011-12-30,30.1,30.3,30.08,10.24,15687800,-12702976.9202,30786525.5254,21.3472,17.502,0.1439,35.7143,100.0,64.2857,0.1227,9.5946,9.9227,10.2508,0.6364,151.6577,36.1326,10.1592,43.1327,10.0354,10.0107,9.9181,17.5087,139.3861,0.2194,0.1485,-0.0765,0.651,9.911,1,9.9083,0.1173,0.0443,0.073,0.1439,0.0303,0.1137,9.0545,9.6895,67.5755,9.9843,9.9555,12.7518,1.1983,-35024980.0,32.0958,1.4641,5.0365,1.0417,68.0663,9.7437,9.8701,9.9227,9.825,89.3191,89.608,89.608,89.6552,92.7135,100.0,9.8859,10.234,0.0745,9.9285,0.1161,62.9199,-3.352,10.043
2012-01-03,30.46,30.54,30.3,10.29,33005300,-27510081.8541,23300719.2281,23.3207,18.5764,0.1514,28.5714,100.0,71.4286,0.1212,9.5877,9.9467,10.3058,-0.3306,150.2337,39.3278,10.2079,48.9771,10.0739,10.0473,9.9453,17.4159,156.0414,0.2625,0.0398,-0.359,0.4061,9.9329,1,9.9774,0.1286,0.0445,0.0841,0.1514,0.0305,0.1208,9.0577,9.6955,68.3951,10.008,9.9965,11.9836,1.1786,8674037.0,34.9897,1.5341,5.3033,1.0472,69.6639,9.7952,9.8762,9.9467,9.8344,89.299,88.1104,88.1104,76.9231,100.0,100.0,9.9206,10.283,0.1022,9.9766,0.1341,58.7756,-7.9724,10.0873
2012-01-04,30.58,30.68,30.35,10.3,37213900,-52892216.7329,10043962.8971,25.3697,19.4022,0.1583,21.4286,100.0,78.5714,0.1205,9.5796,9.9684,10.3572,-0.4545,134.9617,40.4731,10.25,52.0062,10.1091,10.0814,9.9718,17.2971,166.4919,0.2445,-0.0983,-0.5224,0.2336,9.9586,1,10.0375,0.1373,0.0425,0.0948,0.1583,0.0305,0.1279,9.0609,9.7015,69.878,10.0165,10.0198,11.1902,1.1701,57945240.0,35.4418,1.5981,5.8803,1.0479,70.2366,9.8551,9.8819,9.9684,9.8433,85.2517,78.0369,78.0369,67.5325,100.0,100.0,9.9577,10.3221,0.1117,10.0275,0.1514,53.9643,-11.5207,10.1294
2012-01-05,30.49,30.5,30.18,10.29,34457000,-35784316.2329,9151079.7483,26.4796,19.6602,0.1702,14.2857,92.8571,78.5714,0.1197,9.5785,9.9892,10.3999,-0.2812,103.2952,38.7803,10.28,40.9083,10.1373,10.1095,9.9955,17.1622,176.3259,0.1757,-0.1416,-0.6603,0.0641,9.9855,1,10.1072,0.1418,0.0376,0.1042,0.1702,0.0343,0.1359,9.0641,9.7075,67.3979,10.0165,10.0198,13.9019,1.1628,12324172.0,33.15,1.712,4.3956,1.0552,69.3901,9.919,9.8877,9.9892,9.8535,78.2824,68.6998,68.6998,61.6438,90.5021,71.5064,9.9965,10.3442,0.1083,10.0779,0.1666,56.2022,-12.9032,10.1657
2012-01-06,30.07,30.09,29.6,10.2,45580800,-76427506.1717,-4978031.0429,26.8933,19.5339,0.1823,7.1429,85.7143,78.5714,0.1232,9.5812,10.0014,10.4216,-0.7959,78.6519,23.786,10.2792,32.2712,10.1466,10.1212,10.0105,17.1044,186.6136,0.1286,-0.0886,-0.7838,-0.1152,10.0111,1,10.122,0.1361,0.0255,0.1105,0.1823,0.0379,0.1443,9.0674,9.7124,63.7311,10.0165,10.0198,15.3168,1.2077,-48024807.0,29.9131,1.8289,2.7986,1.0462,61.893,9.9752,9.8931,10.0014,9.8651,64.672,47.2794,47.2794,12.6618,57.1688,0.0,10.0348,10.324,0.1684,10.1224,0.1771,49.8338,-25.8065,10.1842
2012-01-09,29.81,29.85,29.5,10.19,26790100,-79467799.7717,-11272939.69,26.8494,19.2658,0.1953,0.0,78.5714,78.5714,0.1229,9.6085,10.0224,10.4363,-0.4286,58.7967,22.7506,10.2754,26.2795,10.1534,10.1305,10.0238,17.2208,197.3806,0.1185,-0.0569,-0.886,-0.2987,10.0348,1,10.1325,0.1295,0.0152,0.1143,0.1953,0.041,0.1543,9.0706,9.7171,66.5024,10.0165,10.0435,16.2429,1.2065,-83494899.0,27.8232,1.9571,1.4825,1.0433,61.3753,10.0246,9.8977,10.0224,9.8743,49.3452,32.0563,32.0563,21.8633,23.8355,0.0,10.0713,10.3029,0.1203,10.1603,0.1834,50.3919,-28.586,10.1975
2012-01-10,29.8,29.92,29.74,10.23,29064200,-109397466.4383,-22346392.6495,26.9826,19.2451,0.203,0.0,71.4286,71.4286,0.1205,9.6293,10.0422,10.4551,-0.2222,68.0306,26.0797,10.2796,28.7138,10.1644,10.1431,10.0388,17.5564,202.4541,0.1054,-0.0595,-0.9236,-0.3819,10.052,1,10.151,0.1256,0.009,0.1166,0.203,0.0395,0.1635,9.0739,9.7222,67.4694,10.0808,10.0639,15.3831,1.1789,-45013899.0,27.7755,2.0306,1.1088,1.0508,63.0398,10.0681,9.9021,10.0422,9.8814,34.2289,23.351,23.351,35.5279,6.2614,18.7842,10.1053,10.2962,0.0893,10.1917,0.1871,47.7576,-25.0688,10.2113
2012-01-11,29.73,30.03,29.73,10.3,23700600,-86385764.1717,-17523046.08,27.3757,19.5526,0.2057,0.0,64.2857,64.2857,0.1193,9.6514,10.0663,10.4812,0.8667,74.6316,33.2091,10.3015,32.4865,10.1859,10.1646,10.0584,18.0837,211.1648,0.0953,-0.0896,-0.971,-0.5175,10.0734,1,10.1795,0.1275,0.0087,0.1188,0.2057,0.0336,0.172,9.0772,9.728,66.7281,10.112,10.1079,14.4337,1.1578,-13634305.0,28.3243,2.0532,1.3136,1.0451,66.6045,10.1064,9.906,10.0663,9.8861,34.0738,46.814,46.814,83.0508,28.0095,65.2444,10.1373,10.3162,0.1031,10.2156,0.1902,48.6201,-14.873,10.231
2012-01-12,30.08,30.25,30.01,10.35,26511100,-89310822.1717,-14887554.9306,28.2343,20.6689,0.2069,0.0,100.0,100.0,0.1172,9.6745,10.0922,10.5098,0.1667,93.1606,36.9127,10.3291,39.3949,10.2109,10.1891,10.0799,18.7031,213.2123,0.0571,-0.1611,-0.9789,-0.5477,10.0919,1,10.2103,0.131,0.0098,0.1212,0.2069,0.0272,0.1797,9.0804,9.7342,66.7401,10.1953,10.1567,13.6476,1.1321,21466391.0,31.3901,2.0615,2.0585,1.0432,68.4564,10.1401,9.909,10.0922,9.8947,45.7489,67.0818,67.0818,82.6667,61.3428,100.0,10.1677,10.3444,0.0893,10.2339,0.1935,47.9602,-9.4338,10.2524
2012-01-13,30.05,30.1,29.81,10.33,22096800,-66107658.413,-5073160.5436,28.1248,21.3993,0.2028,0.0,92.8571,92.8571,0.1164,9.7214,10.121,10.5207,0.069,72.9027,33.8387,10.3459,26.702,10.2295,10.2081,10.0986,19.3644,218.6562,-0.0193,-0.1636,-0.9939,-0.6246,10.1152,1,10.2252,0.1309,0.0078,0.1232,0.2028,0.0166,0.1862,9.0837,9.7402,59.9416,10.2309,10.2278,16.9725,1.1266,-7789772.0,29.3384,2.0171,1.1461,1.0289,66.9194,10.173,9.9108,10.121,9.907,64.8228,80.5725,80.5725,76.0,81.1795,78.294,10.1966,10.3573,0.1065,10.2461,0.1959,52.9303,-18.6692,10.2674
2012-01-17,30.3,30.47,30.17,10.39,23500200,-80627648.2797,-5216981.3843,28.8271,22.6359,0.207,0.0,100.0,100.0,0.1179,9.7759,10.1533,10.5308,-0.1667,110.9207,39.1366,10.3736,37.9574,10.2547,10.2328,10.1204,20.1833,218.2636,-0.07,-0.0231,-0.9931,-0.6193,10.1352,1,10.2454,0.1343,0.0089,0.1254,0.207,0.0146,0.1924,9.0871,9.7467,60.5909,10.2667,10.2859,15.5593,1.1344,23324492.0,34.5974,2.0555,1.516,1.0277,69.5683,10.2017,9.9132,10.1533,9.9179,74.6555,76.3123,76.3123,70.2703,92.7647,100.0,10.2244,10.3862,0.1374,10.2555,0.1985,50.4267,-20.6396,10.2879
2012-01-18,30.32,30.35,30.15,10.42,22015000,-57309360.2797,2617909.1249,29.392,23.7404,0.1992,0.0,92.8571,92.8571,0.1144,9.8357,10.186,10.5363,0.05,107.9236,41.3832,10.4017,36.7351,10.2803,10.2579,10.1427,21.2584,216.8409,-0.0418,0.1441,-0.9899,-0.5996,10.1516,1,10.2645,0.1376,0.0098,0.1278,0.1992,0.0023,0.1969,9.0904,9.7535,55.2687,10.2805,10.2978,15.3207,1.0977,52472352.0,33.1128,1.9732,1.3155,1.0246,70.6916,10.2391,9.9156,10.186,9.927,77.5562,75.7838,75.7838,81.0811,92.7647,100.0,10.2515,10.4151,0.0687,10.2657,0.2013,57.5493,-14.0431,10.3094
2012-01-19,30.32,30.45,30.3,10.45,25524000,-37033094.6797,12036638.9219,30.1223,24.8968,0.193,0.0,85.7143,85.7143,0.1099,9.9219,10.2221,10.5223,0.6667,126.3077,43.8924,10.4308,39.6158,10.3067,10.2838,10.1656,22.3142,214.7963,0.033,0.241,-0.9842,-0.5707,10.1662,1,10.2935,0.1411,0.0106,0.1305,0.193,-0.0064,0.1995,9.0937,9.7605,60.6718,10.3213,10.3024,14.8075,1.0515,86266128.0,34.2368,1.9075,1.4491,1.0308,71.9462,10.2713,9.9179,10.2221,9.9386,77.7849,81.2585,81.2585,92.4242,100.0,100.0,10.2782,10.4452,0.0515,10.2801,0.2043,60.7143,-5.1546,10.3327
2012-01-20,30.42,30.52,30.35,10.48,26445100,-6138995.8562,24625456.2897,30.9435,26.1453,0.184,42.8571,100.0,57.1429,0.1062,9.9822,10.2533,10.5243,0.5294,136.1484,46.3649,10.4607,41.6197,10.3338,10.3103,10.1891,23.0258,212.4698,0.1155,0.1759,-0.9762,-0.5369,10.1792,1,10.3197,0.1447,0.0114,0.1333,0.184,-0.0156,0.1997,9.0971,9.7677,61.6056,10.3367,10.311,14.2259,1.0133,121279440.0,34.5094,1.8141,1.8497,1.0263,73.1825,10.299,9.9206,10.2533,9.9489,82.5804,90.699,90.699,98.5915,100.0,100.0,10.3048,10.4762,0.0584,10.2982,0.2075,64.9144,-0.9804,10.3571
2012-01-23,30.51,30.56,30.26,10.44,19186300,-7832506.5895,26997904.8624,31.2617,27.2912,0.1723,35.7143,100.0,64.2857,0.106,10.0432,10.2795,10.5159,-0.3667,119.3,38.3407,10.4742,35.3982,10.3509,10.3283,10.208,23.3678,210.9327,0.1266,0.0534,-0.97,-0.514,10.1988,1,10.3306,0.1429,0.0076,0.1352,0.1723,-0.0248,0.1971,9.1005,9.7745,57.0675,10.3367,10.3178,15.3216,1.0148,95876779.0,32.1123,1.6947,2.4259,1.0202,69.1703,10.3271,9.9227,10.2795,9.9583,85.3182,83.9971,83.9971,60.9756,66.6667,0.0,10.3308,10.4837,0.1031,10.3186,0.2093,60.4962,-15.0943,10.3739
2012-01-24,30.2,30.2,29.92,10.34,24341100,-926588.8752,27711434.4728,30.0907,27.7302,0.1537,28.5714,92.8571,64.2857,0.1102,10.0837,10.2944,10.505,-0.3929,30.8605,18.6061,10.4573,14.8679,10.349,10.3296,10.2177,23.3189,207.6573,0.1273,0.0331,-0.9545,-0.4642,10.2222,1,10.3307,0.1313,-0.0032,0.1345,0.1537,-0.0379,0.1916,9.1039,9.7801,49.8148,10.3367,10.3178,21.2554,1.066,63649163.0,28.6797,1.5081,1.4498,1.0051,59.3031,10.4999,9.9241,10.2944,9.9693,78.9131,62.0432,62.0432,26.5625,33.3333,0.0,10.3547,10.4496,0.1649,10.3376,0.2071,56.9565,-44.3396,10.3745
2012-01-25,30.06,30.24,29.71,10.38,28136800,32109199.4455,35995498.827,28.2517,27.3656,0.1445,21.4286,85.7143,64.2857,0.1153,10.1114,10.3077,10.504,0.283,19.5985,23.1748,10.4527,4.3441,10.3537,10.3363,10.2297,22.8031,203.7811,0.1386,-0.021,-0.9322,-0.4032,10.2463,1,10.3316,0.124,-0.0084,0.1324,0.1445,-0.0403,0.1848,9.1073,9.7861,41.1535,10.3367,10.3178,23.3267,1.1112,100902286.0,25.4454,1.4149,1.5121,1.0075,61.5874,10.4999,9.9255,10.3077,9.9794,64.9425,48.7872,48.7872,58.8235,5.4861,16.4583,10.3761,10.4364,0.1821,10.3564,0.2028,62.1515,-33.0189,10.3801
2012-01-26,29.9,29.98,29.38,10.12,56003200,-24737781.4878,18024440.418,26.9238,26.9086,0.125,100.0,78.5714,-21.4286,0.1275,10.1004,10.3051,10.5098,-0.75,-115.502,-10.9259,10.383,9.6622,10.3175,10.3073,10.2215,21.9837,198.3123,0.1214,-0.0811,-0.8935,-0.3142,10.2691,1,10.3244,0.0961,-0.029,0.1251,0.125,-0.0507,0.1757,9.1107,9.7894,38.9973,10.3007,10.2972,25.9526,1.2598,26754050.0,21.3793,1.2223,-1.8006,0.9831,44.5371,10.4941,9.9257,10.3051,9.9826,47.0899,30.4394,30.4394,5.9322,5.4861,0.0,10.3921,10.3336,0.2852,10.3697,0.1908,50.9231,-94.0678,10.3502
2012-01-27,29.49,29.53,29.15,10.02,36358500,-70342822.1194,-5476636.4429,26.2815,26.5655,0.0967,100.0,71.4286,-28.5714,0.1277,10.0695,10.299,10.5286,-0.8684,-195.3835,-20.0243,10.3011,17.9309,10.2716,10.2688,10.2064,21.0601,208.7546,0.1077,-0.1297,-0.9601,-0.4811,10.2826,1,10.3137,0.0651,-0.048,0.1131,0.0967,-0.0672,0.1639,9.1141,9.7917,39.9769,10.2508,10.2577,28.4777,1.2745,-21384604.0,19.8179,0.9448,-3.1873,0.9825,39.9878,10.4821,9.9257,10.299,9.9853,33.6828,21.8217,21.8217,0.7092,5.4861,0.0,10.4006,10.2207,0.1306,10.374,0.1716,45.4269,-99.2908,10.3087
2012-01-30,29.12,29.38,29.02,10.08,29433400,-40032961.3416,-4948790.6891,25.9944,26.4885,0.0696,100.0,64.2857,-35.7143,0.1274,10.0462,10.2924,10.5385,0.6111,-182.1448,-12.3532,10.25,22.262,10.2422,10.2438,10.1971,20.1161,230.4851,0.0553,-0.2786,-0.9954,-0.7715,10.2895,1,10.3095,0.0451,-0.0544,0.0995,0.0696,-0.0791,0.1487,9.1175,9.7946,39.7523,10.2508,10.2354,29.007,1.2638,17585217.0,18.4436,0.6792,-2.4277,0.9892,43.8234,10.4635,9.9264,10.2924,9.9889,21.0727,10.957,10.957,26.2295,5.9192,17.7577,10.4016,10.1577,0.1237,10.3678,0.1498,48.4093,-79.2208,10.277
2012-01-31,29.54,29.54,29.22,10.1,29371200,-33243085.9765,-2122548.8383,25.1569,26.2663,0.0422,92.8571,57.1429,-35.7143,0.126,10.0271,10.2857,10.5443,-0.4127,-129.6723,-9.4242,10.2146,14.269,10.2211,10.2252,10.1903,19.2623,258.2119,-0.0759,-0.286,-0.8367,-0.9789,10.2893,1,10.3053,0.0308,-0.055,0.0858,0.0422,-0.0891,0.1312,9.1209,9.7977,39.7367,10.2508,10.2354,27.2278,1.2473,56472685.0,20.4278,0.4112,-2.7769,0.9882,45.2879,10.4388,9.9271,10.2857,9.9961,17.4713,19.6353,19.6353,31.9672,14.0985,24.5378,10.3959,10.12,0.1082,10.3501,0.1274,48.2282,-74.6753,10.2497
2012-02-01,29.91,29.93,29.58,10.17,30615800,-69145797.0908,-12196989.905,23.5363,25.8853,0.0238,85.7143,50.0,-35.7143,0.1298,10.0165,10.2799,10.5434,-0.8857,-50.3505,-1.6762,10.2023,2.4685,10.2132,10.2179,10.1888,18.7178,279.0821,-0.1297,-0.2198,-0.5866,-0.9875,10.2848,1,10.3021,0.0244,-0.0491,0.0735,0.0238,-0.0887,0.1124,9.1243,9.8014,40.7481,10.2508,10.2354,24.5507,1.2762,97008004.0,25.7935,0.2317,-2.4069,0.987,49.1619,10.4154,9.9275,10.2799,10.0058,23.3767,39.5378,39.5378,60.4167,47.4318,100.0,10.3853,10.116,0.1787,10.3229,0.1072,46.0631,-62.3377,10.2322
2012-02-02,29.87,29.91,29.72,10.24,25698100,-78099556.0382,-18058458.1968,22.0314,25.0781,0.0059,78.5714,42.8571,-35.7143,0.1281,10.0126,10.2765,10.5405,-0.4211,-23.861,5.5276,10.2087,2.4685,10.2167,10.2202,10.1923,18.4392,304.8454,-0.2236,-0.2452,-0.1763,-0.8207,10.282,0,10.3008,0.0244,-0.0393,0.0637,0.0059,-0.0867,0.0926,9.1277,9.8058,40.5852,10.2508,10.2354,23.093,1.2519,131032288.0,24.262,0.0575,-2.071,0.989,52.7638,10.3932,9.9289,10.2765,10.0166,39.391,58.9998,58.9998,84.6154,74.8459,100.0,10.3719,10.1375,0.1065,10.2914,0.0905,47.7254,-50.0,10.2247
2012-02-03,29.97,30.07,29.86,10.29,26294400,-83072953.8953,-20397098.3438,21.088,24.9575,-0.0096,71.4286,35.7143,-35.7143,0.1259,10.0125,10.2764,10.5403,-0.0952,10.8883,11.2313,10.2277,8.8229,10.228,10.2296,10.1995,18.1959,-34.7325,-0.3297,-0.0001,0.1782,-0.5697,10.2826,0,10.3008,0.0285,-0.0282,0.0566,-0.0096,-0.082,0.0724,9.1311,9.8106,46.7117,10.2508,10.2354,21.8321,1.223,165846073.0,26.0573,-0.0934,-1.8355,0.996,55.6157,10.3721,9.9305,10.2764,10.0303,58.8018,77.8678,77.8678,88.5714,100.0,100.0,10.3578,10.1743,0.0962,10.2585,0.078,42.8158,-39.6104,10.2255
2012-02-06,29.83,29.98,29.69,10.3,23567300,-54021787.1712,-10255980.0514,19.6726,24.5323,-0.0285,64.2857,28.5714,-35.7143,0.124,10.0199,10.2814,10.5429,0.4828,-8.5928,11.947,10.2448,1.2731,10.2386,10.2386,10.2068,17.9723,-12.6661,-0.2383,0.2762,0.5349,-0.2193,10.2854,0,10.3007,0.0319,-0.0198,0.0517,-0.0285,-0.0807,0.0522,9.1346,9.8155,40.82,10.2508,10.2354,23.944,1.204,197049178.0,24.5615,-0.2776,-1.4145,0.9907,55.9735,10.352,9.9324,10.2814,10.0461,74.6617,87.1175,87.1175,88.1657,100.0,100.0,10.3443,10.2055,0.0996,10.2278,0.0688,53.4166,-38.3117,10.2277
2012-02-07,29.85,30.15,29.8,10.32,24180600,-42130459.114,-1391374.5452,18.8486,24.4854,-0.0461,57.1429,21.4286,-35.7143,0.1237,10.0293,10.288,10.5466,0.5429,15.2945,14.5437,10.2646,8.1366,10.2514,10.2496,10.2152,17.698,9.7413,-0.1151,0.3353,0.8166,0.1692,10.2882,0,10.301,0.0361,-0.0125,0.0486,-0.0461,-0.0771,0.031,9.138,9.8206,46.6251,10.2508,10.2354,22.2815,1.1986,229064292.0,26.2285,-0.4483,-0.1662,0.9904,57.2719,9.9708,9.9335,10.288,10.066,83.5994,85.813,85.813,80.7018,100.0,100.0,10.3325,10.2381,0.1203,10.2075,0.0626,59.1583,-33.7662,10.234
2012-02-08,30.04,30.15,30.02,10.31,20115200,-68762983.114,-6112441.3341,18.0835,24.5135,-0.0599,50.0,14.2857,-35.7143,0.1181,10.0352,10.2924,10.5496,-0.1538,28.5245,13.5137,10.2787,8.1366,10.2611,10.2583,10.2226,17.3163,40.4329,0.0117,0.331,0.9968,0.6486,10.2881,0,10.3014,0.0385,-0.0081,0.0466,-0.0599,-0.0704,0.0105,9.1414,9.8255,45.859,10.2508,10.2354,21.6794,1.1447,202431768.0,25.5198,-0.5825,-0.6289,0.9869,56.7568,9.9747,9.9349,10.2924,10.0867,84.3775,80.2022,80.2022,71.7391,96.1919,88.5757,10.3226,10.2605,0.0447,10.1986,0.0583,54.1271,-35.0649,10.2404
2012-02-09,30.06,30.06,29.88,10.3,18073900,-63445240.2252,-5796101.2527,16.892,24.0769,-0.0635,42.8571,7.1429,-35.7143,0.1141,10.0352,10.2924,10.5496,-0.3889,6.7311,11.8884,10.2874,1.4035,10.2677,10.2644,10.2286,16.9384,60.57,0.1206,0.2079,0.9633,0.871,10.2852,0,10.3015,0.0391,-0.006,0.0451,-0.0635,-0.0561,-0.0073,9.1449,9.8303,39.9812,10.232,10.2354,23.8522,1.1068,178501925.0,24.5313,-0.6172,1.8336,0.983,55.9442,9.9786,9.9355,10.2924,10.1035,79.5226,72.5528,72.5528,65.2174,69.4704,19.8355,10.3148,10.2739,0.0618,10.1998,0.0551,53.753,-37.013,10.2467
2012-02-10,29.82,29.97,29.7,10.25,25000200,-62219304.5214,-4749700.6543,16.1601,23.1254,-0.0721,35.7143,0.0,-35.7143,0.113,10.0312,10.2876,10.544,0.0741,-23.9259,3.8794,10.2814,6.6448,10.2654,10.2628,10.2304,16.6563,79.8791,0.1572,0.0503,0.8204,0.9844,10.2789,0,10.2996,0.035,-0.0081,0.043,-0.0721,-0.049,-0.0231,9.1483,9.8345,39.4309,10.1993,10.1804,26.2588,1.1024,145401661.0,22.9866,-0.7017,2.332,0.9816,51.9397,9.9824,9.9351,10.2876,10.1186,69.7589,56.5217,56.5217,32.6087,36.1371,0.0,10.3084,10.2658,0.0996,10.2093,0.0515,56.213,-32.7869,10.2478
2012-02-13,29.92,30.12,29.91,10.32,23042700,-54955367.8548,-1578584.1379,15.0377,21.6447,-0.0564,28.5714,7.1429,-21.4286,0.1118,10.031,10.2871,10.5432,0.5714,21.2261,12.838,10.2935,0.4463,10.274,10.2706,10.2371,16.4364,114.9044,0.1411,-0.0531,0.3436,0.907,10.2659,0,10.2997,0.0368,-0.005,0.0418,-0.0564,-0.0223,-0.034,9.1518,9.8394,45.4436,10.1993,10.1804,24.6451,1.0834,175910195.0,24.8661,-0.5481,2.3858,0.9983,56.419,9.9861,9.9351,10.2871,10.1288,62.2895,57.7939,57.7939,75.5556,34.6137,84.0057,10.3037,10.2837,0.0962,10.2251,0.0492,57.9456,-16.3934,10.2599
